Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2010-05-25	01006T	7.3	7.3	7.27	7.27	95000	693050	7.27
2010-05-25	1107	1.5	1.5	1.45	1.45	124000	182200	1.45
2010-05-25	1333	15.6	15.7	14.6	15	618000	9337450	15
2010-05-25	1336	16.7	16.7	15.65	15.65	593000	9390700	15.65
2010-05-25	1558	111.5	112.5	107	112	511000	56352000	112
2010-05-25	1565	237	237.5	228	231	158000	36532000	231
2010-05-25	1569	52.5	54	49.1	51.9	637000	33174400	51.9
2010-05-25	1570	9.85	10	9.5	9.51	125000	1212070	9.51
2010-05-25	1580	110	116	109	113	712000	80230500	113
2010-05-25	1584	14.8	15.25	14.8	15	179000	2675950	15
2010-05-25	1742	47.8	47.8	45.3	46.5	187000	8645850	46.5
2010-05-25	1752	25.5	26.3	24.15	25	353000	8952050	25
2010-05-25	1777	42.2	42.2	39.55	40.6	127000	5153350	40.6
2010-05-25	1781	23.3	24.6	22.5	23.35	437000	10310900	23.35
2010-05-25	1784	55.9	55.9	51.2	52.4	211000	11262200	52.4
2010-05-25	1785	69	69.5	66.5	67	1350000	91570800	67
2010-05-25	1787	19	19.3	18.05	18.05	1090000	20119900	18.05
2010-05-25	1788	65.2	66	63	63.7	160000	10284400	63.7
2010-05-25	1795	38	39.2	36.2	37.3	288000	10779650	37.3
2010-05-25	1799	26.8	27.4	26	27.4	111000	2963500	27.4
2010-05-25	1813	43.3	43.3	40.8	41.8	309000	12901250	41.8
2010-05-25	1815	25.8	26.45	24	24	6306000	156994750	24
2010-05-25	2035	26.95	26.95	25.05	25.2	362000	9344700	25.2
2010-05-25	2114	32.8	32.8	31	31.5	70000	2224700	31.5
2010-05-25	2221	13.2	13.2	12.7	12.95	61000	780700	12.95
2010-05-25	2231	75	75	72.1	74.9	202000	14919600	74.9
2010-05-25	2381	1.9	1.9	1.82	1.82	227000	429820	1.82
2010-05-25	2396	0.47	0.48	0.45	0.45	866000	399670	0.45
2010-05-25	2596	22.9	23	21.6	22.4	253000	5625000	22.4
2010-05-25	2636	26.05	26.05	24.8	25.5	384000	9757750	25.5
2010-05-25	2916	21.45	21.45	20.45	20.95	278000	5793550	20.95
2010-05-25	3064	47	47	44.2	44.2	708000	31768050	44.2
2010-05-25	3066	12.3	12.85	11.7	12.3	759000	9393550	12.3
2010-05-25	3067	28.6	30.3	28.6	30.3	2000	58900	30.3
2010-05-25	3068	84.4	85.7	80.5	84	1260000	104624900	84
2010-05-25	3069	9.79	10.6	9.25	10.6	254000	2612970	10.6
2010-05-25	3071	18.15	18.6	17.35	17.35	3439000	60630550	17.35
2010-05-25	3073	28.8	30.1	28.5	28.5	677000	19371800	28.5
2010-05-25	3078	37.8	38.8	36.75	36.75	1937000	72642300	36.75
2010-05-25	3083	332	340	317	319.5	1105000	361830500	319.5
2010-05-25	3085	16.4	16.85	15.25	15.4	594000	9435500	15.4
2010-05-25	3086	32	33.5	30.45	31.15	8990000	286457350	31.15
2010-05-25	3087	10.1	10.25	9.77	9.78	984000	9785520	9.78
2010-05-25	3088	25	25	23.65	24	214000	5154750	24
2010-05-25	3089	13.9	14	13.15	13.15	1920000	25616250	13.15
2010-05-25	3092	54	55.9	53.2	53.2	1502000	80389300	53.2
2010-05-25	3093	55.3	55.7	52.4	53.1	114000	6147500	53.1
2010-05-25	3095	17.95	17.95	16.7	16.7	1275000	21518750	16.7
2010-05-25	3114	13	13.35	12.15	12.4	397000	5079350	12.4
