Ticker	Name	Buy	Sell	OverBS	Date
710297	V4群益	10	3139	-3129	2013-12-02
710059	永豐ZF	0	1557	-1557	2013-12-02
710411	S3永豐	636	2136	-1500	2013-12-02
708817	元大V9	1236	2550	-1314	2013-12-02
710065	國泰SD	212	1485	-1273	2013-12-02
709717	永豐XB	0	1185	-1185	2013-12-02
710111	國票TK	220	1400	-1180	2013-12-02
710265	統一T1	1728	2889	-1161	2013-12-02
709675	日盛RA	15	1116	-1101	2013-12-02
710447	元富TT	99	1102	-1003	2013-12-02
710395	亞東RN	421	1353	-932	2013-12-02
709336	凱基SK	16	934	-918	2013-12-02
709101	SX群益	0	917	-917	2013-12-02
709700	元大TY	351	1266	-915	2013-12-02
710269	凱基XF	419	1325	-906	2013-12-02
709607	永豐WQ	1068	1973	-905	2013-12-02
709168	元大QQ	0	893	-893	2013-12-02
710393	R7永豐	272	1141	-869	2013-12-02
709231	兆豐YZ	221	1084	-863	2013-12-02
710350	U7富邦	0	826	-826	2013-12-02
709219	康和XE	0	798	-798	2013-12-02
710013	永豐YZ	163	961	-798	2013-12-02
710135	永豐ZQ	997	1777	-780	2013-12-02
710268	凱基XE	585	1357	-772	2013-12-02
710359	R1永豐	136	898	-762	2013-12-02
709328	UC群益	157	907	-750	2013-12-02
710287	元富TG	548	1286	-738	2013-12-02
709734	國泰RF	766	1469	-703	2013-12-02
709839	元大UY	10	700	-690	2013-12-02
710296	V3群益	333	1017	-684	2013-12-02
709061	SR群益	0	676	-676	2013-12-02
709585	亞東QX	70	718	-648	2013-12-02
710466	元富TY	0	629	-629	2013-12-02
710385	R3永豐	437	1060	-623	2013-12-02
709814	國泰RJ	256	873	-617	2013-12-02
709721	永豐XF	30	646	-616	2013-12-02
709279	亞東QR	90	697	-607	2013-12-02
710496	S9永豐	0	607	-607	2013-12-02
709115	TB群益	257	860	-603	2013-12-02
708777	國泰Z9	0	601	-601	2013-12-02
710388	亞東RM	300	898	-598	2013-12-02
70863P	永豐TD	0	571	-571	2013-12-02
709564	日盛QN	46	604	-558	2013-12-02
709726	永豐XK	125	679	-554	2013-12-02
709685	元大TR	30	545	-515	2013-12-02
709805	WY群益	0	512	-512	2013-12-02
710235	兆豐QN	2	511	-509	2013-12-02
710148	R8富邦	67	573	-506	2013-12-02
710461	QJ元大	50	546	-496	2013-12-02
710023	S7群益	99	586	-487	2013-12-02
710423	凱基XX	65	546	-481	2013-12-02
709020	日盛U7	5	483	-478	2013-12-02
708620	元大S1	566	1032	-466	2013-12-02
709976	元富SD	336	797	-461	2013-12-02
709508	日盛QC	0	459	-459	2013-12-02
710317	日盛TP	60	517	-457	2013-12-02
710054	元大WJ	15	467	-452	2013-12-02
709715	工銀S6	15	462	-447	2013-12-02
710413	國泰TC	6	451	-445	2013-12-02
