Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2016-12-14	1258	39.05	39.05	38.75	38.75	31000	1207750	38.75
2016-12-14	1259	77.4	77.4	77.3	77.3	17000	1315000	77.3
2016-12-14	1264	202	202.5	201	201	13000	2624000	201
2016-12-14	1333	3.6	3.61	3.55	3.55	41000	147040	3.55
2016-12-14	1336	8.22	8.28	8.22	8.27	36000	297990	8.27
2016-12-14	1565	645	646	636	637	124000	79387000	637
2016-12-14	1566	16.55	16.6	16.5	16.5	40000	660500	16.5
2016-12-14	1569	33.15	33.45	32	32	7470000	244927800	32
2016-12-14	1570	14.85	14.85	14.45	14.6	71000	1034950	14.6
2016-12-14	1580	147.5	147.5	144	145	112000	16230500	145
2016-12-14	1584	14.85	14.95	14.85	14.95	98000	1461350	14.95
2016-12-14	1586	21.65	21.65	21.5	21.5	158000	3406750	21.5
2016-12-14	1591	23.95	23.95	23.95	23.95	1000	23950	23.95
2016-12-14	1593					0	0	
2016-12-14	1595	38.4	38.7	38.3	38.7	10000	386200	38.7
2016-12-14	1597	33.5	35.8	33.5	34.2	1700000	59649000	34.2
2016-12-14	1599	49.7	49.75	49.15	49.15	138000	6793350	49.15
2016-12-14	1742	11.2	11.45	11.2	11.25	43000	483950	11.25
2016-12-14	1752	38.25	38.25	37.8	37.85	131000	4960900	37.85
2016-12-14	1777	98.9	98.9	98	98.7	15000	1476100	98.7
2016-12-14	1781	19.9	20	19.65	19.8	29000	574700	19.8
2016-12-14	1784	29.6	29.8	29.4	29.4	37000	1092200	29.4
2016-12-14	1787	22.6	22.6	22.25	22.25	250000	5579700	22.25
2016-12-14	1788	91.3	91.5	91	91	5000	456200	91
2016-12-14	1795	50.6	51	50.2	50.2	299000	15122100	50.2
2016-12-14	1799	21.3	21.9	21.15	21.55	196000	4234050	21.55
2016-12-14	1813	23.5	23.6	23.35	23.35	37000	866150	23.35
2016-12-14	1815	12.6	12.6	12.45	12.45	1103000	13808300	12.45
2016-12-14	2035	47	47.3	47	47.2	13000	613450	47.2
2016-12-14	2061	8.83	8.83	8.7	8.73	35000	305770	8.73
2016-12-14	2063	27.45	27.6	26.75	27.3	46000	1247500	27.3
2016-12-14	2064	16.9	16.9	16.9	16.9	12000	202800	16.9
2016-12-14	2066	110	112	110	112	95000	10585500	112
2016-12-14	2067	15.05	15.05	14.3	14.3	67000	979450	14.3
2016-12-14	2221	19.25	19.3	18.55	18.7	346000	6517800	18.7
2016-12-14	2230	13.55	13.55	13.5	13.5	6000	81250	13.5
2016-12-14	2233	92.4	92.4	90.2	90.6	346000	31504200	90.6
2016-12-14	2235	101	102	100	102	10000	1010500	102
2016-12-14	2596	18.95	18.95	18.7	18.75	187000	3512350	18.75
2016-12-14	2636	20.8	21	20.75	21	568000	11860400	21
2016-12-14	2640	46.95	47.05	46.05	46.2	35000	1633100	46.2
2016-12-14	2641	11.8	11.9	11.8	11.85	4082000	48362600	11.85
2016-12-14	2643	47.7	47.9	47.2	47.3	149000	7078600	47.3
2016-12-14	2718	27.7	27.7	26.75	26.75	3000	81200	26.75
2016-12-14	2719	11.5	11.5	11.45	11.45	5000	57450	11.45
2016-12-14	2724	6.66	6.68	6.6	6.66	29000	192020	6.66
2016-12-14	2726	68.8	68.8	67.8	68	43000	2951200	68
2016-12-14	2729	216	217	215	217	29000	6262000	217
2016-12-14	2732	79.6	79.6	78.5	79.2	60000	4730400	79.2
2016-12-14	2734	16.45	16.45	16.35	16.45	16000	263000	16.45
2016-12-14	2736	23.2	23.2	22.9	22.9	15000	345800	22.9
2016-12-14	2740					0	0	
2016-12-14	2916	15.4	15.6	15.25	15.6	21000	323900	15.6
2016-12-14	2924	54	54	54	54	2000	108000	54
2016-12-14	2926	161.5	163.5	159	159.5	53000	8505000	159.5
2016-12-14	2928	58.5	61.6	58.5	61.5	201000	12096700	61.5
2016-12-14	3064	27.8	27.9	27.1	27.4	47000	1290000	27.4
2016-12-14	3066	7.28	7.28	6.51	6.99	29000	192350	6.99
2016-12-14	3067					0	0	
2016-12-14	3068	51.8	52.7	51.8	52.3	263000	13730000	52.3
2016-12-14	3071	9.16	9.25	8.98	8.98	1077000	9807670	8.98
2016-12-14	3073	11.5	11.55	11.25	11.25	120000	1363700	11.25
2016-12-14	3078	28.75	29.7	28.7	29.2	3136000	91927800	29.2
2016-12-14	3081	260.5	272	260.5	268	1430000	382750500	268
2016-12-14	3083	35.6	36	35.2	35.35	192000	6825450	35.35
2016-12-14	3085	17.3	17.65	17.25	17.65	67000	1172100	17.65
2016-12-14	3086	8.78	8.86	8.63	8.63	100000	870660	8.63
2016-12-14	3088	59.4	59.4	59	59.2	51000	3017800	59.2
2016-12-14	3089	15.6	15.8	15.45	15.45	229000	3560150	15.45
2016-12-14	3092	33.65	34.15	33.4	33.8	1301000	43996350	33.8
2016-12-14	3093	31.65	31.65	31.6	31.6	2000	63250	31.6
2016-12-14	3095	2.67	2.68	2.55	2.68	39000	101330	2.68
2016-12-14	3105	90.5	91.6	90.3	90.6	1599000	145504500	90.6
2016-12-14	3114	10.3	10.3	10.25	10.3	20000	205500	10.3
2016-12-14	3115	11.8	12.15	11.8	12.15	24000	286650	12.15
2016-12-14	3118	30	30	29.9	30	10000	299900	30
2016-12-14	3122	15.45	15.65	15.3	15.4	34000	525250	15.4
2016-12-14	3128	11.4	11.4	11.3	11.3	65000	737900	11.3
2016-12-14	3131	185	188	185	187	74000	13845500	187
2016-12-14	3141	35.2	35.2	34.8	34.95	369000	12896050	34.95
2016-12-14	3144	16.4	16.8	16	16.15	1073000	17635150	16.15
2016-12-14	3152	227	229.5	225	228	491000	111723000	228
2016-12-14	3162	6.36	6.43	6.36	6.43	8000	50950	6.43
2016-12-14	3163	48.75	49	48.2	48.25	451000	21880450	48.25
2016-12-14	3169	22.75	22.75	22.15	22.4	59000	1314450	22.4
2016-12-14	3171	19.25	19.25	19.25	19.25	2000	38500	19.25
2016-12-14	3176	78.7	78.9	77.5	77.5	416000	32475900	77.5
2016-12-14	3188	15.65	15.85	15.6	15.8	42000	660800	15.8
2016-12-14	3191	10.8	11.25	10.8	11.1	94000	1045450	11.1
2016-12-14	3202	13.9	13.9	13.65	13.85	847000	11667050	13.85
2016-12-14	3205	108.5	112	107.5	108.5	790000	86710000	108.5
2016-12-14	3206	24	24	22.85	22.85	1363000	32110400	22.85
2016-12-14	3207	11.2	11.2	11.2	11.2	7000	78400	11.2
2016-12-14	3211	37.6	37.75	37.5	37.6	275000	10343600	37.6
2016-12-14	3213	35.8	35.9	35.65	35.9	28000	999900	35.9
2016-12-14	3217	21.5	21.8	21.5	21.7	332000	7173400	21.7
2016-12-14	3218	21.2	21.2	21.05	21.15	54000	1140250	21.15
