Ticker	Name	Buy	Sell	OverBS	Date
6015	宏遠證	4837000	9194000	-4357000	2021-05-12
6016	康和證	4809000	8391000	-3582000	2021-05-12
5483	中美晶	7075000	9122000	-2046000	2021-05-12
5905	南仁湖	576000	2462000	-1886000	2021-05-12
3552	同致	819000	2348000	-1529000	2021-05-12
5512	力麒	1010000	2528000	-1518000	2021-05-12
6026	福邦證	1806000	3141000	-1335000	2021-05-12
6219	富旺	662000	1910000	-1248000	2021-05-12
5009	榮剛	2890000	4102000	-1212000	2021-05-12
4707	磐亞	1825000	2882000	-1057000	2021-05-12
5864	致和證	987000	1913000	-926000	2021-05-12
3092	鴻碩	638000	1456000	-818000	2021-05-12
3169	亞信	1293000	2111000	-818000	2021-05-12
6274	台燿	1566000	2380000	-814000	2021-05-12
5371	中光電	713000	1518000	-805000	2021-05-12
2641	正德	1403000	2171000	-768000	2021-05-12
6509	聚和	2524000	3243000	-719000	2021-05-12
5014	建錩	2098000	2799000	-701000	2021-05-12
8924	大田	543000	1240000	-697000	2021-05-12
4114	健喬	220000	836000	-616000	2021-05-12
719310	晟德麥證0A購01	3000	575000	-572000	2021-05-12
888	永豐台灣ESG	9000	500000	-492000	2021-05-12
6472	保瑞	393000	840000	-447000	2021-05-12
5351	鈺創	2853000	3288000	-435000	2021-05-12
5609	中菲行	865000	1291000	-426000	2021-05-12
8933	愛地雅	597000	1016000	-419000	2021-05-12
8942	森鉅	415000	815000	-400000	2021-05-12
5213	亞昕	779000	1177000	-398000	2021-05-12
8171	天宇	250000	647000	-397000	2021-05-12
1584	精剛	151000	547000	-396000	2021-05-12
5603	陸海	295000	686000	-391000	2021-05-12
5309	系統電	415000	764000	-349000	2021-05-12
8358	金居	5603000	5944000	-341000	2021-05-12
6147	頎邦	2529000	2869000	-340000	2021-05-12
8096	擎亞	686000	1018000	-332000	2021-05-12
1336	台翰	358000	687000	-329000	2021-05-12
8042	金山電	440000	763000	-323000	2021-05-12
3228	金麗科	1321000	1638000	-317000	2021-05-12
4716	大立	173000	485000	-312000	2021-05-12
9951	皇田	191000	500000	-309000	2021-05-12
