Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2015-10-15	1256	163	163	157	157.5	24000	3828500	157.5
2015-10-15	1258	44.9	44.9	43	43	371000	16307250	43
2015-10-15	1259	59.8	60.7	59	59.8	15000	893900	59.8
2015-10-15	1264	195	198	192	192	64000	12460000	192
2015-10-15	1333	5.08	5.39	5.04	5.19	220000	1133950	5.19
2015-10-15	1336	8.78	8.88	8.58	8.67	75000	651500	8.67
2015-10-15	1565	517	517	506	508	514000	262164000	508
2015-10-15	1566	20.35	21.3	20.35	20.6	1180000	24579500	20.6
2015-10-15	1569	10.65	10.75	10.5	10.6	327000	3466950	10.6
2015-10-15	1570	17.7	17.8	17.35	17.4	457000	8017950	17.4
2015-10-15	1580	114	115.5	113.5	113.5	33000	3771000	113.5
2015-10-15	1584	13.35	13.35	13.2	13.2	164000	2173200	13.2
2015-10-15	1586	22.1	22.2	22	22.05	208000	4589500	22.05
2015-10-15	1591	27.45	27.45	27.45	27.45	1000	27450	27.45
2015-10-15	1593	36.8	36.95	36.8	36.8	56000	2062800	36.8
2015-10-15	1595	53.5	53.7	53.5	53.5	23000	1232100	53.5
2015-10-15	1597	27.4	27.65	27.15	27.6	99000	2716850	27.6
2015-10-15	1599	57.4	60.3	55.2	60	3300000	192157200	60
2015-10-15	1742	14.65	14.7	14.4	14.45	28000	407650	14.45
2015-10-15	1752	43.1	43.6	42.3	42.4	1259000	53957850	42.4
2015-10-15	1777	74.2	74.3	73.3	73.7	22000	1623300	73.7
2015-10-15	1781	25.55	26.1	25.55	25.6	172000	4425800	25.6
2015-10-15	1784	29.8	30.2	29.6	29.7	139000	4148900	29.7
2015-10-15	1785	21.75	22.7	21.75	21.8	1678000	37299050	21.8
2015-10-15	1787	20.95	21.1	20.6	20.7	265000	5520350	20.7
2015-10-15	1788	89.9	90	89.6	90	42000	3773600	90
2015-10-15	1795	73.5	73.9	72.2	73	1148000	83756400	73
2015-10-15	1799	28.6	28.95	28.2	28.45	164000	4690800	28.45
2015-10-15	1813	25.95	25.95	25.7	25.9	78000	2012850	25.9
2015-10-15	1815	10.15	11	10.15	10.55	11188000	118801350	10.55
2015-10-15	2035	48	48	48	48	17000	816000	48
2015-10-15	2061	11	11.15	10.95	11.15	67000	736800	11.15
2015-10-15	2063	24.45	24.5	24.45	24.5	2000	48950	24.5
2015-10-15	2064	17.7	17.7	17.6	17.6	10000	176250	17.6
2015-10-15	2066	98.3	99.1	98.2	98.2	95000	9365500	98.2
2015-10-15	2067	14.25	14.45	14.25	14.3	14000	200550	14.3
2015-10-15	2221	17.3	17.7	17.25	17.4	35000	607650	17.4
2015-10-15	2230	14.7	14.7	14.6	14.6	9000	131500	14.6
2015-10-15	2233	61.6	61.8	59.9	60.3	597000	36249400	60.3
2015-10-15	2235	105	107	105	105.5	78000	8231500	105.5
2015-10-15	2596	13.1	13.1	13.1	13.1	1000	13100	13.1
2015-10-15	2636	30.5	30.65	30.15	30.5	699000	21226800	30.5
2015-10-15	2640	73.2	74.4	73	74.4	68000	4985500	74.4
2015-10-15	2641	9.15	9.2	9.09	9.2	39000	358020	9.2
2015-10-15	2718					0	0	
2015-10-15	2719	18.05	18.3	18	18.15	42000	763200	18.15
2015-10-15	2724	16.45	16.7	16.35	16.65	18000	297850	16.65
2015-10-15	2726	46.05	46.05	46	46	2000	92050	46
2015-10-15	2729	233.5	233.5	231.5	233.5	20000	4649000	233.5
2015-10-15	2732	92.4	92.4	90.3	90.4	21000	1899000	90.4
2015-10-15	2734	27.2	28.4	27.2	27.5	20000	555100	27.5
2015-10-15	2916	17.2	17.65	17.2	17.65	29000	508600	17.65
2015-10-15	2924	67.1	67.1	64.2	64.5	54000	3504000	64.5
2015-10-15	2926	153	153.5	153	153.5	10000	1530500	153.5
2015-10-15	3064	23.3	24.3	23.3	23.7	92000	2183200	23.7
2015-10-15	3066	6.95	6.95	6.95	6.95	4000	27800	6.95
2015-10-15	3067	13.2	13.2	12.3	13.05	7000	89300	13.05
2015-10-15	3068	32.65	32.75	32.6	32.7	38000	1242150	32.7
2015-10-15	3071	6.69	6.74	6.69	6.73	27000	181540	6.73
2015-10-15	3073	5.32	5.49	5.31	5.49	17000	90560	5.49
2015-10-15	3078	17.55	17.6	17.25	17.3	1556000	27053750	17.3
2015-10-15	3081	421	426	409	409	1051000	435769000	409
2015-10-15	3083	31.1	33.9	31.1	33.9	1306000	42965000	33.9
2015-10-15	3085	8.05	8.05	7.65	7.7	57000	440790	7.7
2015-10-15	3086	11.55	12.7	11.55	12.3	579000	7137850	12.3
2015-10-15	3088	63	63.9	62.8	62.9	300000	18948100	62.9
2015-10-15	3089	24.95	26	24.6	24.6	689000	17396350	24.6
2015-10-15	3092	15.1	15.1	14.7	14.85	115000	1709600	14.85
2015-10-15	3093					0	0	
2015-10-15	3095	7.1	7.34	7.1	7.24	320000	2322680	7.24
2015-10-15	3105	40	40.25	39.15	39.5	6971000	276155450	39.5
2015-10-15	3114	12.45	12.55	12.4	12.4	43000	536950	12.4
2015-10-15	3115	9.8	10	9.7	10	32000	311710	10
2015-10-15	3118	35.9	35.9	35.25	35.5	123000	4366950	35.5
2015-10-15	3122	15.4	15.9	15.4	15.45	275000	4293450	15.45
2015-10-15	3128	12.95	12.95	12.55	12.7	68000	870800	12.7
2015-10-15	3131	182.5	187.5	182.5	185	173000	31981000	185
2015-10-15	3141	21.3	21.9	20.6	21	4079000	86575600	21
2015-10-15	3144	16.7	17.65	16.7	17.3	154000	2639800	17.3
2015-10-15	3152	207.5	211	203.5	204	672000	138893000	204
2015-10-15	3162	6.2	6.2	6.01	6.18	5000	30650	6.18
2015-10-15	3163	39	39	37.55	37.7	1159000	44094450	37.7
2015-10-15	3169	28.4	30	28.35	30	1010000	29508150	30
2015-10-15	3171	18.4	18.55	18	18.3	51000	932600	18.3
2015-10-15	3176	95	96.5	94.5	94.5	395000	37590600	94.5
2015-10-15	3188					0	0	
2015-10-15	3191	17	17.15	16.8	17.1	164000	2788200	17.1
2015-10-15	3202	6.46	6.58	6.46	6.5	349000	2264910	6.5
2015-10-15	3205	205	220.5	205	216.5	1048000	223403500	216.5
2015-10-15	3206	24.95	25.5	24.6	24.7	684000	17101350	24.7
2015-10-15	3207	7.53	7.6	7.42	7.6	56000	421740	7.6
2015-10-15	3211	54.4	55	53.3	53.9	397000	21458000	53.9
2015-10-15	3213	39.7	40.1	39.7	40.1	77000	3071500	40.1
2015-10-15	3217	12.7	12.7	12.6	12.6	48000	606900	12.6
2015-10-15	3218	26.7	27	25.9	26.1	1176000	31166250	26.1
2015-10-15	3219	11.85	12.3	11.85	12.3	12000	147050	12.3
2015-10-15	3221	16	16.25	15.8	15.9	252000	4029200	15.9
2015-10-15	3224	34	34.95	33.75	33.75	457000	15683150	33.75
2015-10-15	3226	52	52	50	50	12000	603800	50
2015-10-15	3227	75.6	75.8	73.6	73.7	1703000	126791500	73.7
2015-10-15	3228	20	20	20	20	2000	40000	20
2015-10-15	3230	6.45	6.72	6.45	6.59	156000	1023870	6.59
2015-10-15	3232	20.9	20.9	20.6	20.9	396000	8268600	20.9
2015-10-15	3234	96.2	97.1	93.2	93.6	5289000	499659400	93.6
2015-10-15	3236	11.75	12	11.7	11.7	250000	2954550	11.7
2015-10-15	3252	20.4	20.45	20.4	20.45	2000	40850	20.45
2015-10-15	3259	28.8	28.9	28.3	28.65	39000	1115700	28.65
2015-10-15	3260	36.7	36.7	34.75	34.85	1730000	61379500	34.85
2015-10-15	3264	22.5	22.9	22.35	22.9	6180000	140375400	22.9
2015-10-15	3265	28.3	28.4	27.1	27.25	574000	15851700	27.25
2015-10-15	3268	13.7	14.3	13.7	13.9	82000	1139600	13.9
2015-10-15	3272	72.6	73.5	68.2	68.3	3791000	269062900	68.3
2015-10-15	3276	9.8	9.9	9.72	9.72	16000	157100	9.72
2015-10-15	3284	9.16	9.24	9.16	9.2	41000	377020	9.2
2015-10-15	3285	30.7	31	30.25	30.25	125000	3818000	30.25
2015-10-15	3287	8.85	9.09	8.85	8.9	120000	1081640	8.9
2015-10-15	3288	8.7	8.77	8.4	8.48	88000	754640	8.48
2015-10-15	3289	97.6	98.1	94.4	96	957000	91734000	96
2015-10-15	3290	15.6	15.8	15.45	15.45	238000	3697350	15.45
2015-10-15	3291	15.85	15.85	15.6	15.65	170000	2662450	15.65
2015-10-15	3293	89.8	94.1	89.2	92.3	1992000	183881300	92.3
2015-10-15	3294	18.05	18.1	17.95	17.95	102000	1836300	17.95
2015-10-15	3297	19.4	19.7	18.2	18.25	269000	5174500	18.25
2015-10-15	3299	50.3	50.7	49.85	49.95	356000	17904700	49.95
2015-10-15	3303	18.2	18.45	18.1	18.25	83000	1512800	18.25
2015-10-15	3306	26.4	26.7	25.95	26.5	189000	4964550	26.5
2015-10-15	3310	13.6	13.6	13.55	13.55	5000	67850	13.55
2015-10-15	3313	8.03	8.15	8	8.05	70000	562750	8.05
2015-10-15	3317	12.3	12.3	12.05	12.15	171000	2072050	12.15
2015-10-15	3322	8.95	8.95	8.95	8.95	103000	921850	8.95
2015-10-15	3323	19.5	19.85	19.5	19.85	114000	2252150	19.85
2015-10-15	3324	21.9	21.95	21.4	21.4	291000	6290800	21.4
2015-10-15	3325	14.2	14.2	13.8	14	116000	1621300	14
2015-10-15	3332	39.6	39.6	39.5	39.6	7000	277100	39.6
2015-10-15	3339	4.24	4.31	4.21	4.21	36000	152820	4.21
2015-10-15	3354	8.15	8.3	8.1	8.3	105000	853640	8.3
2015-10-15	3360	13.4	13.4	13.25	13.3	159000	2115200	13.3
2015-10-15	3362	16	16	15.65	15.65	40000	628400	15.65
2015-10-15	3363	26.9	27	26.7	26.9	75000	2016650	26.9
2015-10-15	3372	7.5	7.52	7.45	7.46	217000	1623150	7.46
2015-10-15	3373	21.75	21.75	21.5	21.65	80000	1728400	21.65
2015-10-15	3374	42.5	43.8	41.8	42.45	7383000	316085400	42.45
2015-10-15	3379	16.4	16.7	16.4	16.45	18000	297000	16.45
2015-10-15	3388	61.2	61.5	61.2	61.5	13000	796700	61.5
2015-10-15	3390	16.35	16.4	16.15	16.25	155000	2522000	16.25
2015-10-15	3402	13.9	14.05	13.85	13.9	132000	1844750	13.9
2015-10-15	3428	49.4	49.4	48.4	49	363000	17714200	49
2015-10-15	3431	9.66	9.66	9.39	9.4	258000	2442020	9.4
2015-10-15	3434	8.05	8.05	8.05	8.05	2000	16100	8.05
2015-10-15	3438	19.7	19.75	19.6	19.75	146000	2872500	19.75
2015-10-15	3441	11.7	12.25	11.65	11.8	92000	1086200	11.8
2015-10-15	3444	15.15	15.15	15	15.05	13000	196200	15.05
2015-10-15	3452	12	12.1	11.65	11.75	1446000	17107300	11.75
