Ticker	Name	Buy	Sell	OverBS	Date
6147	頎邦	0	604	-604	2012-03-16
3491	昇達科	0	398	-398	2012-03-16
6121	新普	8	355	-347	2012-03-16
8069	元太	8	300	-292	2012-03-16
3630	新鉅科	0	192	-192	2012-03-16
8996	高力	0	154	-154	2012-03-16
5483	中美晶	0	150	-150	2012-03-16
6231	系微	108	235	-127	2012-03-16
3265	台星科	0	121	-121	2012-03-16
1569	濱川	0	106	-106	2012-03-16
8096	擎亞	0	95	-95	2012-03-16
5609	中菲行	0	75	-75	2012-03-16
3227	原相	0	59	-59	2012-03-16
1565	精華	0	32	-32	2012-03-16
4722	國精化	0	30	-30	2012-03-16
8044	網家	0	30	-30	2012-03-16
3508	位速	6	30	-24	2012-03-16
4401	東隆興	130	154	-24	2012-03-16
3611	鼎翰	0	20	-20	2012-03-16
8299	群聯	7	21	-14	2012-03-16
5347	世界	0	13	-13	2012-03-16
6803	崑鼎	10	22	-12	2012-03-16
6188	廣明	0	5	-5	2012-03-16
5512	力麒	0	3	-3	2012-03-16
3083	網龍	0	1	-1	2012-03-16
8927	北基	0	1	-1	2012-03-16
8086	宏捷科	581	0	581	2012-03-16
3105	穩懋	635	80	555	2012-03-16
1815	富喬	501	0	501	2012-03-16
3582	凌耀	301	0	301	2012-03-16
8042	金山電	300	0	300	2012-03-16
4105	東洋	348	52	296	2012-03-16
4933	友輝	325	33	292	2012-03-16
3624	光頡	250	0	250	2012-03-16
5349	先豐	250	0	250	2012-03-16
3441	聯一光	214	0	214	2012-03-16
3264	欣銓	203	0	203	2012-03-16
5904	寶雅	199	0	199	2012-03-16
4417	金洲	111	0	111	2012-03-16
6245	立端	110	0	110	2012-03-16
3527	聚積	162	60	102	2012-03-16
3363	上詮	100	0	100	2012-03-16
5536	聖暉	85	0	85	2012-03-16
4979	華星光	80	0	80	2012-03-16
2233	宇隆	78	0	78	2012-03-16
3169	亞信	75	0	75	2012-03-16
3211	順達	120	50	70	2012-03-16
4123	晟德	70	0	70	2012-03-16
3293	鈊象	58	1	57	2012-03-16
5371	中光電	56	0	56	2012-03-16
5903	全家	51	0	51	2012-03-16
6261	久元	50	0	50	2012-03-16
8091	翔名	45	0	45	2012-03-16
4912	F-聯德	42	0	42	2012-03-16
4102	永日	30	0	30	2012-03-16
6008	凱基證	26	0	26	2012-03-16
4947	F-昂寶	20	0	20	2012-03-16
8418	F-必勝	20	0	20	2012-03-16
4966	F-譜瑞	10	0	10	2012-03-16
5820	日盛金	9	0	9	2012-03-16
5009	榮剛	8	0	8	2012-03-16
1785	光洋科	3	0	3	2012-03-16
5351	鈺創	3	0	3	2012-03-16
4128	中天	2	0	2	2012-03-16
6182	合晶	2	0	2	2012-03-16
6244	茂迪	2	0	2	2012-03-16
2035	唐榮	1	0	1	2012-03-16
3260	威剛	1	0	1	2012-03-16
3452	益通	1	0	1	2012-03-16
3529	力旺	1	0	1	2012-03-16
4103	百略	1	0	1	2012-03-16
5213	亞昕	1	0	1	2012-03-16
5356	協益	1	0	1	2012-03-16
5478	智冠	1	0	1	2012-03-16
8942	森鉅	1	0	1	2012-03-16
