Ticker	Name	Buy	Sell	OverBS	Date
703467	寶來TH	347	3201	-2854	2011-11-14
703734	永豐U6	50	1837	-1787	2011-11-14
703504	永豐Q3	0	1610	-1610	2011-11-14
703527	凱基PP	435	1898	-1463	2011-11-14
703463	國泰U5	155	1381	-1226	2011-11-14
703015	群益VX	132	1096	-964	2011-11-14
702508	元大TF	0	872	-872	2011-11-14
703657	元大V3	0	836	-836	2011-11-14
703845	QH群益	116	940	-824	2011-11-14
703636	元大U7	0	808	-808	2011-11-14
703818	凱基QA	30	802	-772	2011-11-14
703830	康和QK	0	743	-743	2011-11-14
703320	凱基PH	124	843	-719	2011-11-14
3289	宜特	0	717	-717	2011-11-14
703554	富邦UT	276	966	-690	2011-11-14
703764	PX群益	36	725	-689	2011-11-14
703553	富邦US	289	945	-656	2011-11-14
703801	PG元大	158	795	-637	2011-11-14
703022	第一QY	530	1150	-620	2011-11-14
703174	群益WT	0	608	-608	2011-11-14
703476	富邦UQ	0	602	-602	2011-11-14
703898	國泰Z7	0	601	-601	2011-11-14
703625	康和PX	290	862	-572	2011-11-14
703470	永豐P5	0	563	-563	2011-11-14
703566	國票P8	165	654	-489	2011-11-14
703785	永豐W5	495	982	-487	2011-11-14
703432	R9群益	30	502	-472	2011-11-14
702993	寶來RL	140	604	-464	2011-11-14
703356	Q7群益	0	457	-457	2011-11-14
703702	PN群益	288	737	-449	2011-11-14
703318	元大Q7	80	522	-442	2011-11-14
703741	永豐U8	30	472	-442	2011-11-14
703414	永豐ZP	61	501	-440	2011-11-14
703344	凱基PL	100	523	-423	2011-11-14
703678	元大V9	204	622	-418	2011-11-14
703348	寶來SZ	53	467	-414	2011-11-14
703260	寶來SQ	40	452	-412	2011-11-14
703874	富邦VP	0	411	-411	2011-11-14
703468	元大T1	178	579	-401	2011-11-14
70153P	PB元大	92	491	-399	2011-11-14
703778	大眾PD	10	408	-398	2011-11-14
703693	永豐T7	0	393	-393	2011-11-14
703466	寶來TG	204	592	-388	2011-11-14
703372	永豐ZC	0	373	-373	2011-11-14
703832	PS元大	1356	1716	-360	2011-11-14
703329	統一T7	7	366	-359	2011-11-14
703319	凱基PG	758	1111	-353	2011-11-14
703435	元大S2	0	345	-345	2011-11-14
703586	國泰W3	0	323	-323	2011-11-14
703627	康和PZ	0	320	-320	2011-11-14
703543	富邦UR	112	429	-317	2011-11-14
703533	U4群益	0	305	-305	2011-11-14
703834	PU元大	11	316	-305	2011-11-14
703809	國泰Y9	147	450	-303	2011-11-14
703456	S7群益	130	432	-302	2011-11-14
703388	元大R2	10	311	-301	2011-11-14
703773	寶來TR	18	319	-301	2011-11-14
703882	永豐Y1	0	297	-297	2011-11-14
703505	國泰U9	246	542	-296	2011-11-14
703635	元大U6	90	386	-296	2011-11-14
703839	永豐X3	2	297	-295	2011-11-14
703937	國泰PA	216	510	-294	2011-11-14
703769	凱基PY	82	375	-293	2011-11-14
703752	永豐V5	1029	1318	-289	2011-11-14
