Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2017-06-15	00679B	39.5	39.79	39.5	39.77	4468000	177681990	39.77
2017-06-15	00687B	40.76	41.16	40.76	41.15	5292000	217715450	41.15
2017-06-15	00694B	40.03	40.07	40.03	40.06	1787000	71572310	40.06
2017-06-15	00695B	40.1	40.24	40.1	40.21	1245000	50081640	40.21
2017-06-15	00696B	40.4	40.58	40.39	40.56	810000	32842590	40.56
2017-06-15	1258	37.5	37.95	37.5	37.8	31000	1170450	37.8
2017-06-15	1259	94	94	93.4	93.6	12000	1124500	93.6
2017-06-15	1264	250	250	249.5	250	20000	4997000	250
2017-06-15	1333	4.3	4.3	4.2	4.3	18000	76600	4.3
2017-06-15	1336	15.8	17.35	15.6	17.35	2425000	41162800	17.35
2017-06-15	1565	629	631	616	616	251000	156127000	616
2017-06-15	1566	17.8	17.95	17.6	17.65	76000	1350900	17.65
2017-06-15	1569	36.9	37.35	36.2	36.55	977000	35817700	36.55
2017-06-15	1570	14.7	14.75	14.5	14.75	17000	247950	14.75
2017-06-15	1580	169	169.5	168	169.5	67000	11315000	169.5
2017-06-15	1584	12.8	12.95	12.7	12.75	1242000	15943600	12.75
2017-06-15	1586	29.7	29.7	28.9	29.2	321000	9362900	29.2
2017-06-15	1591	31.7	32	30.9	31.9	81000	2563850	31.9
2017-06-15	1593	40.5	40.7	40.5	40.7	6000	243200	40.7
2017-06-15	1595	50.5	50.6	48.5	49.2	16000	787900	49.2
2017-06-15	1597	56.1	59.8	55.6	59	8787000	511378000	59
2017-06-15	1599	51.1	51.1	50.7	50.9	60000	3052400	50.9
2017-06-15	1742	11.9	11.95	11.75	11.8	103000	1217900	11.8
2017-06-15	1752	40.7	41.1	40.65	40.7	100000	4084850	40.7
2017-06-15	1777	86.8	86.8	86.5	86.5	4000	346800	86.5
2017-06-15	1781	14.75	14.8	14.55	14.7	68000	996200	14.7
2017-06-15	1784	27	27.1	26.6	26.85	81000	2174100	26.85
2017-06-15	1785	11.55	11.65	11.5	11.55	458000	5293400	11.55
2017-06-15	1787	24.95	24.95	24.55	24.55	190000	4682450	24.55
2017-06-15	1788	97.4	97.6	97.1	97.1	26000	2529800	97.1
2017-06-15	1795	54.8	55.2	54	54.2	409000	22273900	54.2
2017-06-15	1799	22.2	22.45	22.2	22.4	114000	2543550	22.4
2017-06-15	1813	23.5	23.65	23.1	23.6	26000	611800	23.6
2017-06-15	1815	14.25	14.3	14	14	3133000	44134750	14
2017-06-15	2035	45.3	46.4	45.3	46.4	3000	138050	46.4
2017-06-15	2061	10.35	10.55	10.05	10.4	84000	861050	10.4
2017-06-15	2063	26.8	27.3	26.8	27.3	9000	244200	27.3
2017-06-15	2064	18.4	18.4	18.3	18.3	14000	256500	18.3
2017-06-15	2065	37.05	37.5	37.05	37.3	49000	1822650	37.3
2017-06-15	2066	100.5	100.5	99.9	99.9	89000	8901800	99.9
2017-06-15	2067	11.5	12.5	11.45	12.5	67000	792050	12.5
2017-06-15	2221	23	23.2	22.65	22.8	144000	3290000	22.8
2017-06-15	2230	13.05	13.5	13.05	13.4	65000	868050	13.4
2017-06-15	2233	93.6	95	93.3	94	594000	55970000	94
2017-06-15	2235	110	112	110	112	2000	222000	112
2017-06-15	2596	20.2	20.4	20.2	20.25	66000	1339000	20.25
2017-06-15	2640	50.3	50.3	49.8	50	19000	949150	50
2017-06-15	2641	7.37	7.38	7.26	7.33	168000	1228490	7.33
2017-06-15	2643	39.7	39.85	39.5	39.55	11000	435400	39.55
2017-06-15	2718					0	0	
2017-06-15	2719	12.3	12.3	11.9	12.15	104000	1251800	12.15
2017-06-15	2724					0	0	
2017-06-15	2726	99.1	101.5	98.5	101.5	279000	28039500	101.5
2017-06-15	2729	247.5	247.5	243.5	247	30000	7352000	247
2017-06-15	2732	89.5	92.4	88.6	91.7	723000	66053100	91.7
2017-06-15	2734	15.05	15.05	14.6	14.9	29000	428550	14.9
2017-06-15	2736					0	0	
2017-06-15	2740	25.75	26.25	25.75	26.25	6000	155650	26.25
2017-06-15	2916	15.8	15.8	15.8	15.8	5000	79000	15.8
2017-06-15	2924	54.7	54.9	54.5	54.9	71000	3891100	54.9
