Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2020-05-12	00679B	49.85	49.9	49.77	49.8	707000	35214130	49.8
2020-05-12	00687B	52.1	52.25	52.1	52.2	171000	8919400	52.2
2020-05-12	00694B	40.46	40.53	40.46	40.51	317000	12847270	40.51
2020-05-12	00695B	42.03	42.16	42.03	42.15	306000	12900450	42.15
2020-05-12	00696B	52	52.15	52	52.05	422000	22006900	52.05
2020-05-12	00697B	44.62	44.73	44.62	44.73	176000	7868180	44.73
2020-05-12	00718B	19.65	19.71	19.65	19.7	471000	9282270	19.7
2020-05-12	00719B	32.23	32.25	32.23	32.24	177000	5704910	32.24
2020-05-12	00720B	42.49	42.55	42.45	42.45	494000	20992850	42.45
2020-05-12	00721B	45.35	45.35	45.33	45.34	102000	4624190	45.34
2020-05-12	00722B	46.98	46.98	46.58	46.7	145000	6763190	46.7
2020-05-12	00723B	44.7	44.7	44.32	44.35	113000	5012240	44.35
2020-05-12	00724B	42	42	41.68	41.85	147000	6133840	41.85
2020-05-12	00725B	41.15	41.15	41.13	41.15	111000	4565630	41.15
2020-05-12	00726B	41.3	41.36	41.3	41.3	104000	4295270	41.3
2020-05-12	00727B	38.04	38.1	38.04	38.1	121000	4608980	38.1
2020-05-12	00734B	20.06	20.14	20.06	20.14	1051000	21146210	20.14
2020-05-12	00740B	44.85	44.85	44.8	44.85	326000	14619250	44.85
2020-05-12	00741B	37.12	37.12	37.06	37.06	254000	9425330	37.06
2020-05-12	00744B	41.71	41.71	41.7	41.7	111000	4628810	41.7
2020-05-12	00745B	38.96	38.96	38.95	38.95	100000	3895500	38.95
2020-05-12	00746B	45.16	45.21	45.15	45.21	103000	4655520	45.21
2020-05-12	00747B	50.9	51	50.9	51	111000	5659900	51
2020-05-12	00748B	41.5	41.5	41.5	41.5	100000	4150000	41.5
2020-05-12	00749B	43.4	43.4	43.4	43.4	110000	4774000	43.4
2020-05-12	00750B	45.1	45.1	45.1	45.1	100000	4510000	45.1
2020-05-12	00751B	46.66	46.67	46.27	46.28	986000	45711970	46.28
2020-05-12	00754B	48	48	47.91	47.91	115000	5512840	47.91
2020-05-12	00755B	46.5	46.5	45.91	45.99	134000	6160840	45.99
2020-05-12	00756B	46.6	46.6	46.41	46.6	102000	4734200	46.6
2020-05-12	00758B	56.55	56.55	56.45	56.45	101000	5701550	56.45
2020-05-12	00759B	72.7	72.7	72.7	72.7	100000	7270000	72.7
2020-05-12	00760B	62.1	62.1	61.85	62.1	211000	13080600	62.1
2020-05-12	00761B	47.35	47.35	47.18	47.2	126000	5947300	47.2
2020-05-12	00764B	52.7	52.85	52.7	52.75	149000	7872800	52.75
2020-05-12	00765B	39.79	39.79	39.79	39.79	100000	3979000	39.79
2020-05-12	00768B	81.6	81.6	81.6	81.6	100000	8160000	81.6
2020-05-12	00769B	59.95	59.95	59.95	59.95	100000	5995000	59.95
2020-05-12	00772B	46.27	46.49	46.23	46.45	673000	31249720	46.45
2020-05-12	00773B	45.5	45.5	45.07	45.43	712000	32241630	45.43
2020-05-12	00777B	45.1	45.1	45.1	45.1	100000	4510000	45.1
2020-05-12	00778B	44.5	44.5	44.5	44.5	300000	13350000	44.5
2020-05-12	00779B	53.5	53.5	53.5	53.5	100000	5350000	53.5
2020-05-12	00780B	42.41	42.41	42.4	42.4	101000	4282410	42.4
2020-05-12	00781B	45.5	45.5	45.5	45.5	103000	4686500	45.5
2020-05-12	00782B	44.8	44.8	44.8	44.8	104000	4659200	44.8
2020-05-12	00784B	40.29	40.39	40.29	40.39	200000	8068000	40.39
2020-05-12	00785B	42.38	42.56	42.38	42.55	225000	9570600	42.55
2020-05-12	00786B	42.08	42.13	42.08	42.13	3000	126290	42.13
2020-05-12	00787B	44.2	44.26	44.17	44.26	38000	1679000	44.26
2020-05-12	00788B	43.14	43.14	43.14	43.14	5000	215700	43.14
2020-05-12	00789B	67.15	67.2	67.1	67.1	104000	6978750	67.1
2020-05-12	00790B	63.65	63.65	63.45	63.45	126000	8007050	63.45
2020-05-12	00791B	58.8	58.8	58.55	58.55	134000	7864500	58.55
2020-05-12	00792B	43.86	43.86	43.8	43.8	121000	5301060	43.8
2020-05-12	00793B	44.44	44.52	44.4	44.52	111000	4940530	44.52
2020-05-12	00794B	40.15	40.16	40.05	40.05	102000	4085310	40.05
2020-05-12	00795B	50	50.2	50	50.1	309000	15477300	50.1
2020-05-12	00796B	39.55	39.61	39.55	39.6	210000	8314250	39.6
2020-05-12	00798B	42.15	42.18	42.15	42.18	100000	4216500	42.18
2020-05-12	00799B	44.21	44.27	44.17	44.17	110000	4865470	44.17
2020-05-12	00831B	39.85	39.85	39.85	39.85	50000	1992500	39.85
2020-05-12	00832B	51.45	51.45	51.45	51.45	50000	2572500	51.45
2020-05-12	00833B	49.08	49.19	49	49.18	114000	5599400	49.18
2020-05-12	00834B	42.08	42.17	42.08	42.1	104000	4378500	42.1
2020-05-12	00835B	42.75	42.75	42.75	42.75	2000	85500	42.75
2020-05-12	00836B	41.59	41.59	41.36	41.36	101000	4177590	41.36
2020-05-12	00837B	35	35	34.83	34.89	157000	5475010	34.89
2020-05-12	00838B	39.27	39.27	39.27	39.27	100000	3927000	39.27
2020-05-12	00839B	42.48	42.7	42.48	42.7	102000	4354960	42.7
2020-05-12	00840B	41.4	41.4	41.4	41.4	100000	4140000	41.4
2020-05-12	00841B	42.15	42.18	42.15	42.18	110000	4636800	42.18
2020-05-12	00842B	40.28	40.28	40.28	40.28	50000	2014000	40.28
2020-05-12	00843B	39.33	39.4	39.33	39.4	52000	2048660	39.4
2020-05-12	00844B	40.07	40.07	40.06	40.06	7000	280430	40.06
2020-05-12	00845B	36.01	36.06	36.01	36.06	214000	7712490	36.06
2020-05-12	00846B	38.88	38.88	38.88	38.88	200000	7776000	38.88
2020-05-12	00847B	37.56	37.74	37.52	37.73	259000	9759590	37.73
2020-05-12	00848B	37.89	37.9	37.87	37.88	211000	7993390	37.88
2020-05-12	00849B	38.71	38.77	38.71	38.77	211000	8173470	38.77
2020-05-12	00853B					0	0	
2020-05-12	00854B	39.05	39.05	39.05	39.05	100000	3905000	39.05
2020-05-12	00855B	35.66	35.69	35.6	35.6	103000	3672890	35.6
2020-05-12	00856B	39.52	39.52	39.52	39.52	100000	3952000	39.52
2020-05-12	00857B	44.43	44.43	44.43	44.43	100000	4443000	44.43
2020-05-12	00858	19.9	19.9	19.75	19.83	116000	2299730	19.83
2020-05-12	00859B	39.09	39.09	39.07	39.07	101000	3946090	39.07
2020-05-12	00860B	39.3	39.3	39.3	39.3	105000	4126500	39.3
2020-05-12	00862B	38.8	38.83	38.67	38.83	221000	8572060	38.83
2020-05-12	00863B	40.05	40.19	40.04	40.16	214000	8593890	40.16
2020-05-12	00864B	39.34	39.36	39.34	39.36	210000	8263500	39.36
2020-05-12	00867B	40.54	40.54	40.46	40.54	14000	567080	40.54
2020-05-12	00868B	40.29	40.29	40.29	40.29	100000	4029000	40.29
2020-05-12	00869B	38.23	38.27	38.18	38.18	600000	22943000	38.18
2020-05-12	00870B	38.59	38.66	38.59	38.66	202000	7809190	38.66
2020-05-12	00871B	39.78	39.79	39.78	39.79	200000	7957000	39.79
2020-05-12	00872B	40.7	40.7	40.7	40.7	100000	4070000	40.7
2020-05-12	00873B	38.7	38.7	38.65	38.65	126000	4875480	38.65
2020-05-12	00874B	36.4	36.4	36.19	36.4	117000	4257090	36.4
2020-05-12	1240	53.2	54	52.9	52.9	71000	3790400	52.9
2020-05-12	1258	10	10	9.21	9.3	52000	494920	9.3
2020-05-12	1259	67.4	67.6	67.4	67.6	6000	405400	67.6
2020-05-12	1264	215.5	215.5	215.5	215.5	7000	1508500	215.5
2020-05-12	1268	130	132	128	130	159000	20681000	130
2020-05-12	1336	15.2	15.25	15.05	15.05	180000	2714850	15.05
2020-05-12	1565	378	386	373	375	354000	133753000	375
2020-05-12	1569	25	25.15	23.45	24	1764000	42688850	24
2020-05-12	1570	13.1	13.25	13.1	13.2	44000	577700	13.2
2020-05-12	1580	91.8	91.8	90.7	91.1	56000	5100000	91.1
2020-05-12	1584	7.47	7.59	7.47	7.59	43000	323990	7.59
2020-05-12	1586	39	39.1	38.2	38.75	410000	15844050	38.75
2020-05-12	1591	19.25	19.25	18.85	18.95	18000	341900	18.95
2020-05-12	1593	46.5	46.8	46.35	46.4	21000	975500	46.4
2020-05-12	1595	35.9	37.6	35.5	35.8	127000	4634250	35.8
2020-05-12	1597	90.5	90.6	87.1	88.1	561000	49812100	88.1
2020-05-12	1599	31	31	30.45	30.5	37000	1130450	30.5
2020-05-12	1742	23	23.05	22.4	22.8	245000	5577250	22.8
2020-05-12	1752	44.05	44.55	43.6	44.2	887000	39036350	44.2
2020-05-12	1777	82.4	83.4	82	83.3	214000	17646300	83.3
2020-05-12	1781	13.3	13.8	12.95	13.65	339000	4573850	13.65
2020-05-12	1784	39.05	40.1	38	38.55	2203000	86178150	38.55
2020-05-12	1785	20	20.2	19.3	19.9	2093000	41809550	19.9
2020-05-12	1788	107.5	108	106.5	107	36000	3852500	107
2020-05-12	1796	24.4	24.4	24.4	24.4	1000	24400	24.4
2020-05-12	1799	11.4	11.7	11.3	11.6	169000	1935100	11.6
2020-05-12	1813	20.65	20.95	20.65	20.95	44000	915700	20.95
2020-05-12	1815	10.2	10.25	10.05	10.15	1122000	11324800	10.15
2020-05-12	2035	38.3	38.45	38.2	38.3	23000	881750	38.3
2020-05-12	2061	8.25	8.25	7.92	8.19	52000	417760	8.19
2020-05-12	2063	32.45	32.45	32.2	32.45	96000	3104750	32.45
2020-05-12	2064					0	0	
2020-05-12	2065	56.5	59.9	55.8	56.8	1345000	77549200	56.8
2020-05-12	2066	56.1	56.5	55.3	56.3	40000	2234700	56.3
2020-05-12	2067	8.97	9.5	8.78	9.5	19000	170590	9.5
2020-05-12	2070	24.85	26.75	24.85	26.6	38000	980650	26.6
2020-05-12	2221	25.15	25.4	25.1	25.15	72000	1815050	25.15
2020-05-12	2230	9.88	9.9	9.76	9.89	23000	226180	9.89
2020-05-12	2235	44.25	44.25	44	44.15	22000	969900	44.15
2020-05-12	2596	19.45	19.45	19.2	19.2	35000	674800	19.2
2020-05-12	2640	78	78	76.6	77.9	36000	2785800	77.9
2020-05-12	2641	6.2	6.21	6.1	6.15	1139000	7029280	6.15
2020-05-12	2643	43.55	44.2	42.75	43.9	761000	33208850	43.9
2020-05-12	2718	16.8	16.8	16.8	16.8	3000	50400	16.8
2020-05-12	2719	6.87	8.18	6.87	7.53	46000	360780	7.53
2020-05-12	2724	2.69	2.69	2.69	2.69	1000	2690	2.69
2020-05-12	2726	58.5	58.7	57.8	58.2	53000	3093000	58.2
2020-05-12	2729	230	231	227	228.5	59000	13480500	228.5
2020-05-12	2732	149	150.5	144.5	145	1207000	177003500	145
2020-05-12	2734	9.3	9.58	9.21	9.58	13000	122090	9.58
2020-05-12	2736	13.35	13.35	13.1	13.3	23000	306050	13.3
2020-05-12	2740	13.05	13.05	12.15	12.15	31000	382100	12.15
2020-05-12	2743	15.25	15.6	14.9	15.15	135000	2041650	15.15
2020-05-12	2745	16.5	16.5	15.55	16	74000	1178000	16
2020-05-12	2752	104.5	107	104	107	63000	6652500	107
2020-05-12	2916	16.95	16.95	16.9	16.95	9000	152350	16.95
2020-05-12	2924	19.7	19.8	19.7	19.8	2000	39500	19.8
2020-05-12	2926	86	86	85.9	85.9	6000	515900	85.9
2020-05-12	2928	40.35	44.95	40.3	44.95	683000	29062300	44.95
2020-05-12	2937	26	26.15	25.4	26.15	30000	768950	26.15
2020-05-12	3064	13.8	14.5	13.8	14.5	41000	583800	14.5
