Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2010-05-12	01006T	7.34	7.34	7.3	7.3	17000	124300	7.3
2010-05-12	1107	1.3	1.39	1.3	1.39	79000	106840	1.39
2010-05-12	1333	17.5	18.15	17.5	17.65	753000	13467650	17.65
2010-05-12	1336	20.45	20.8	20.15	20.15	236000	4824100	20.15
2010-05-12	1558	121	123.5	120	121	295000	35869000	121
2010-05-12	1565	241	248	236	238	328000	79286500	238
2010-05-12	1569	65.5	66.2	63.5	63.5	406000	26127300	63.5
2010-05-12	1570	10.8	11.3	10.8	10.9	141000	1549050	10.9
2010-05-12	1580	128	129	121	124	357000	44524000	124
2010-05-12	1584	16.15	16.35	15.8	15.8	103000	1653150	15.8
2010-05-12	1742	51.2	51.9	51	51.3	250000	12899600	51.3
2010-05-12	1752	25.95	26.8	25.8	26.8	524000	13701000	26.8
2010-05-12	1777	43.9	43.9	42.75	43.25	116000	4999450	43.25
2010-05-12	1781	23.9	23.9	22.2	22.8	527000	12120600	22.8
2010-05-12	1784	59	60.1	59	59.5	58000	3444100	59.5
2010-05-12	1785	74.3	74.6	73.1	73.4	1043000	76966700	73.4
2010-05-12	1787	20.05	20.25	19.8	19.9	601000	12032650	19.9
2010-05-12	1788	67.5	68	66.4	66.6	194000	12975100	66.6
2010-05-12	1795	41.3	41.7	40.1	40.4	281000	11486900	40.4
2010-05-12	1799	26.9	26.9	26.1	26.2	115000	3045150	26.2
2010-05-12	1813	49	49.1	48	48	140000	6806800	48
2010-05-12	1815	27.5	27.95	27	27.15	3631000	100056050	27.15
2010-05-12	2035	29.4	29.45	28.8	28.85	149000	4322650	28.85
2010-05-12	2114	33.6	33.6	33.45	33.45	55000	1842450	33.45
2010-05-12	2221	15.8	15.8	15.05	15.1	98000	1485000	15.1
2010-05-12	2231	79.9	82.1	79	80.5	346000	28021500	80.5
2010-05-12	2381	2.03	2.03	1.95	1.95	99000	196220	1.95
2010-05-12	2396	0.51	0.51	0.51	0.51	861000	439110	0.51
2010-05-12	2596	23.55	24.5	23.4	24.5	268000	6368900	24.5
2010-05-12	2636	26	26.05	24.5	25	262000	6721600	25
2010-05-12	2916	22.8	23.35	22.45	22.75	340000	7754250	22.75
2010-05-12	3064	53.5	56	53.4	53.7	2918000	158719400	53.7
2010-05-12	3066	12.4	12.6	12.2	12.3	132000	1628200	12.3
2010-05-12	3067	0	0	0	0	0	0	0
2010-05-12	3068	83	85.3	82.8	82.8	1126000	94546700	82.8
2010-05-12	3069	10.05	10.15	9.97	9.97	19000	190770	9.97
2010-05-12	3071	17.15	17.15	16.5	16.7	1971000	33025150	16.7
2010-05-12	3073	32.3	33.35	32	33	233000	7600950	33
2010-05-12	3078	40.5	41.45	40	40.5	4649000	189635400	40.5
2010-05-12	3083	349.5	357.5	348.5	351.5	1133000	398747500	351.5
2010-05-12	3085	18	19	18	18.45	621000	11444050	18.45
2010-05-12	3086	27.05	27.2	26.2	26.35	3782000	101231550	26.35
2010-05-12	3087	10.65	10.85	10.45	10.5	1008000	10731650	10.5
2010-05-12	3088	26.5	26.95	26.35	26.5	171000	4568250	26.5
2010-05-12	3089	12.3	12.7	12.1	12.7	4144000	52504800	12.7
2010-05-12	3092	59.7	60.5	52.1	52.9	3095000	174312200	52.9
2010-05-12	3093	58	58.7	57.6	58	159000	9248700	58
2010-05-12	3095	20.4	20.6	19.9	20.1	634000	12747050	20.1
2010-05-12	3114	16.15	16.55	15.8	16.45	1353000	21808450	16.45
2010-05-12	3115	13.9	14.85	13.9	14.05	90000	1281250	14.05
2010-05-12	3118	33.8	34	33.5	33.8	62000	2091150	33.8
2010-05-12	3126	19.3	19.35	19.3	19.3	3000	57950	19.3
2010-05-12	3128	25.25	25.25	24.75	24.8	56000	1391900	24.8
2010-05-12	3144	11.8	12.7	11.7	12.5	146000	1810600	12.5
2010-05-12	3152	208.5	209	205.5	205.5	170000	35213500	205.5
2010-05-12	3162	14.95	14.95	14.6	14.75	149000	2197050	14.75
2010-05-12	3169	51.6	52	51	51	221000	11392200	51
2010-05-12	3171	15.1	15.3	14.8	14.8	100000	1503900	14.8
2010-05-12	3188	18	18.45	17.85	17.9	131000	2374650	17.9
2010-05-12	3191	15.8	16.9	15.8	16.9	2123000	35516000	16.9
2010-05-12	3202	20.1	21.05	19.95	20.85	1078000	22320700	20.85
2010-05-12	3205	29	29.7	29	29.5	35000	1029100	29.5
2010-05-12	3206	23.75	24.5	23.75	24.5	718000	17511100	24.5
2010-05-12	3207	16.4	16.75	16.3	16.35	151000	2485300	16.35
2010-05-12	3211	94.2	94.8	93.6	93.8	592000	55729100	93.8
2010-05-12	3213	80	80	79.3	79.3	93000	7419200	79.3
2010-05-12	3217	28.5	28.75	28.3	28.5	213000	6056450	28.5
2010-05-12	3218	29.35	29.4	29	29	35000	1020750	29
2010-05-12	3219	13.85	14.05	13.6	13.75	40000	552600	13.75
2010-05-12	3221	32	32.45	31.6	31.65	1576000	50460650	31.65
2010-05-12	3224	9	9.1	8.7	8.7	110000	981940	8.7
2010-05-12	3226	26.3	26.3	25.5	25.85	34000	880500	25.85
2010-05-12	3227	188	188.5	183.5	185	794000	146905500	185
2010-05-12	3228	44.85	47.95	44.85	47.95	305000	14376750	47.95
2010-05-12	3230	16	16.35	15.7	15.9	701000	11253700	15.9
2010-05-12	3232	18.9	18.9	16.7	18.9	2442000	45241500	18.9
2010-05-12	3236	30.5	31.3	29.5	29.75	5167000	156734200	29.75
2010-05-12	3252	6.18	6.99	6.18	6.99	7000	44880	6.99
2010-05-12	3259	31.3	31.9	31.3	31.5	147000	4638700	31.5
2010-05-12	3260	74.2	74.2	71.6	71.8	1788000	129667300	71.8
2010-05-12	3264	26.3	26.4	25.8	26.1	3668000	95751600	26.1
2010-05-12	3265	17	17	16.5	16.5	1383000	23041800	16.5
2010-05-12	3266	23	23	21.1	21.1	913000	20312550	21.1
2010-05-12	3268	39.1	39.1	36	36.4	1278000	48334250	36.4
2010-05-12	3276	9.8	9.96	9.7	9.95	397000	3873290	9.95
2010-05-12	3284	24	24.4	23.85	23.85	1209000	29114700	23.85
2010-05-12	3287	25.5	25.65	25	25	20000	503300	25
2010-05-12	3288	27.7	28.2	27.7	27.7	114000	3180750	27.7
2010-05-12	3289	35.2	36.5	35.2	35.6	1123000	40197000	35.6
2010-05-12	3290	18.5	19.5	18.4	19.5	8767000	166065500	19.5
2010-05-12	3291	55.4	55.6	53.4	54.4	860000	46755800	54.4
2010-05-12	3293	238.5	241	234	234.5	216000	51137000	234.5
2010-05-12	3294	15.75	16	15.6	15.7	389000	6122250	15.7
2010-05-12	3297	34.9	34.9	33.5	34.9	112000	3841300	34.9
2010-05-12	3299	43.5	44.1	42.5	42.5	972000	41894950	42.5
2010-05-12	3303	31.2	31.8	30.6	30.6	525000	16306150	30.6
2010-05-12	3306	44.6	46.4	43.8	44.3	2326000	104422650	44.3
2010-05-12	3310	41.3	42.2	40.5	40.7	96000	3935900	40.7
2010-05-12	3312	25.5	25.9	25.3	25.4	500000	12767600	25.4
2010-05-12	3313	19.3	20.4	19.3	20.4	3190000	64558450	20.4
2010-05-12	3317	43.7	44.2	42.2	42.4	363000	15621500	42.4
2010-05-12	3322	20.5	20.5	20.15	20.2	228000	4619050	20.2
2010-05-12	3323	44.95	45.5	44.5	44.55	357000	16022000	44.55
2010-05-12	3324	25.6	25.75	25.15	25.25	2723000	69475600	25.25
2010-05-12	3325	38.15	38.6	37.85	37.85	440000	16757050	37.85
2010-05-12	3332	39.2	40	39	39.05	238000	9372250	39.05
2010-05-12	3339	37	37.3	35.8	35.8	2432000	89089750	35.8
2010-05-12	3354	21.65	21.65	21.65	21.65	255000	5520750	21.65
2010-05-12	3360	17.3	17.45	17	17.1	363000	6234400	17.1
2010-05-12	3362	39.9	40.15	39.4	40	354000	14017250	40
2010-05-12	3372	11.1	11.25	10.95	11	641000	7081550	11
2010-05-12	3373	29.1	29.1	28.7	28.8	32000	922900	28.8
2010-05-12	3388	78.3	78.7	76.5	77.9	147000	11416300	77.9
2010-05-12	3389	32.2	32.8	31.7	31.75	875000	28185700	31.75
2010-05-12	3390	34.55	35.2	34.2	34.25	285000	9869750	34.25
2010-05-12	3402	30.6	30.9	29.35	29.9	1913000	57786000	29.9
2010-05-12	3416	65.9	66	65.1	65.4	73000	4780100	65.4
2010-05-12	3431	17.5	17.65	17.1	17.5	156000	2716950	17.5
2010-05-12	3434	14.55	15.65	14.55	15.65	693000	10808450	15.65
2010-05-12	3438	85	85.2	82.5	82.5	658000	55044700	82.5
2010-05-12	3444	34.7	35.65	34.7	35	168000	5893300	35
2010-05-12	3452	49.1	49.45	48.2	48.25	1850000	90144200	48.25
2010-05-12	3454	52.5	53.5	51.5	53.5	1120000	59078300	53.5
2010-05-12	3455	44.95	45.9	43.5	44	2434000	108922600	44
2010-05-12	3465	11.2	11.6	11.05	11.25	174000	1962900	11.25
2010-05-12	3466	35.5	35.95	35	35.4	21000	741550	35.4
2010-05-12	3483	77.7	77.7	75.6	75.7	134000	10268500	75.7
2010-05-12	3484	42.05	42.8	42	42.1	193000	8138500	42.1
2010-05-12	3489	22.5	22.5	22.25	22.25	44000	985650	22.25
2010-05-12	3490	42.2	44.2	41.6	42.8	583000	24962450	42.8
2010-05-12	3491	68.6	69.5	67.8	67.8	62000	4245800	67.8
2010-05-12	3498	31.5	31.75	30.8	31	136000	4269950	31
2010-05-12	3499	27.05	27.8	27	27.1	79000	2165200	27.1
2010-05-12	3508	66	66	63.3	63.5	216000	13977800	63.5
2010-05-12	3511	70.4	72.2	70.4	71.9	126000	9037400	71.9
2010-05-12	3512	37.9	37.9	36.5	36.95	91000	3351600	36.95
2010-05-12	3516	16.75	16.85	16.5	16.55	93000	1547750	16.55
2010-05-12	3520	14.1	14.35	14.1	14.25	129000	1832850	14.25
2010-05-12	3521	20.6	21.3	20.6	20.8	25000	520800	20.8
2010-05-12	3522	30.5	30.7	30.15	30.4	299000	9084350	30.4
2010-05-12	3523	50.5	53.5	50.5	53.5	1861000	97523200	53.5
2010-05-12	3526	113	114.5	111.5	111.5	580000	65552000	111.5
2010-05-12	3527	162	164	154.5	154.5	1208000	191992000	154.5
2010-05-12	3531	33.7	33.9	32.9	33	288000	9565250	33
2010-05-12	3537	55.5	56.6	54	55	998000	55344600	55
2010-05-12	3540	37.25	37.6	37.25	37.3	85000	3183300	37.3
2010-05-12	3541	38	38.35	37.55	37.6	155000	5857750	37.6
2010-05-12	3546	459	463	452.5	453.5	1101000	503561000	453.5
2010-05-12	3548	44.8	45.3	44.4	44.4	139000	6214000	44.4
2010-05-12	3551	45	45.3	44	45	287000	12874100	45
2010-05-12	3552	144	144	141.5	142	65000	9244500	142
2010-05-12	3553	110	110	104	104	2426000	256948000	104
2010-05-12	3556	72.5	72.5	70.4	71.4	442000	31504200	71.4
2010-05-12	3562	36.9	36.9	35.3	35.5	17000	607700	35.5
2010-05-12	3570	29.5	30	29.1	29.5	83000	2448050	29.5
2010-05-12	3577	67.2	68.8	67.2	67.3	185000	12512600	67.3
2010-05-12	3587	29.3	30.05	29.15	29.35	121000	3557850	29.35
2010-05-12	3611	79.5	80.3	79.5	79.5	67000	5351500	79.5
2010-05-12	3615	51.5	52	50.2	50.7	182000	9337900	50.7
2010-05-12	3623	57	57.5	54.1	54.3	692000	38311600	54.3
2010-05-12	3625	35	35.75	34.5	34.5	297000	10376250	34.5
2010-05-12	3630	146.5	153	146.5	148.5	2614000	393273500	148.5
2010-05-12	3652	43.2	44.9	42.5	43.7	99000	4299000	43.7
2010-05-12	4102	38.4	38.7	37.85	37.85	202000	7737500	37.85
2010-05-12	4103	45.85	46	45.5	45.85	130000	5936900	45.85
2010-05-12	4105	90	91.5	88.4	89	568000	50978800	89
2010-05-12	4107	41	41.05	40.1	40.1	202000	8197000	40.1
2010-05-12	4109	24.5	24.7	23.8	23.9	189000	4596650	23.9
2010-05-12	4111	21.4	22.05	21.4	21.65	496000	10772500	21.65
2010-05-12	4113	27.8	28.9	27.75	28	457000	12965150	28
2010-05-12	4114	36	36.1	35.45	35.55	525000	18775200	35.55
2010-05-12	4120	51.2	51.8	50.8	50.9	157000	8021200	50.9
2010-05-12	4121	17.5	17.6	17.2	17.35	181000	3160950	17.35
2010-05-12	4123	43.9	43.9	42	42.3	81000	3427550	42.3
2010-05-12	4126	75.1	76.4	75.1	75.1	96000	7253900	75.1
2010-05-12	4127	26.6	27.85	26.5	26.7	3835000	104181750	26.7
2010-05-12	4128	45.9	45.9	44.75	44.9	2312000	104398050	44.9
2010-05-12	4129	36.75	38.3	36.6	37	205000	7659650	37
2010-05-12	4131	46.55	48	45.8	46	404000	18868550	46
2010-05-12	4205	27.9	28.25	27.8	27.8	51000	1429500	27.8
2010-05-12	4207	10.8	10.8	10.65	10.7	147000	1573750	10.7
2010-05-12	4303	5.93	5.99	5.82	5.9	291000	1726150	5.9
2010-05-12	4304	15.1	16.1	15.1	15.8	81000	1276950	15.8
2010-05-12	4305	21.35	21.35	20.7	20.7	10000	210650	20.7
2010-05-12	4401	14.6	14.8	14.3	14.5	430000	6243750	14.5
2010-05-12	4402	7.9	8.34	7.7	8.16	621000	4964140	8.16
2010-05-12	4406	9.8	10	9.62	9.62	75000	734180	9.62
2010-05-12	4408	6.01	6.01	6.01	6.01	270000	1622700	6.01
2010-05-12	4413	3.88	3.88	3.44	3.44	25000	95930	3.44
2010-05-12	4415	73	74	71.2	71.5	354000	25487700	71.5
2010-05-12	4416	81.6	83	80.5	83	9000	736700	83
2010-05-12	4417	35.65	35.65	31.3	31.5	12839000	431569600	31.5
2010-05-12	4419	13.8	13.8	13	13	64000	849700	13
2010-05-12	4420	19.2	19.5	19.2	19.5	16000	308900	19.5
2010-05-12	4426	19.8	20.5	19.75	20.5	392000	8001300	20.5
2010-05-12	4502	5.03	5.03	5.03	5.03	62000	311860	5.03
2010-05-12	4503	8.09	8.5	7.92	8.15	747000	5993000	8.15
2010-05-12	4506	12.5	12.65	12.5	12.65	289000	3639050	12.65
2010-05-12	4510	18.5	18.95	18.2	18.6	5295000	98711600	18.6
2010-05-12	4513	13.7	13.8	13.25	13.45	36000	486500	13.45
2010-05-12	4523	22.85	23.75	22.75	23.05	225000	5247850	23.05
2010-05-12	4527	15.5	15.6	15.4	15.5	13000	201250	15.5
2010-05-12	4528	20.25	20.5	19.75	19.8	501000	10076600	19.8
2010-05-12	4529	12.1	12.15	11.8	11.85	208000	2487200	11.85
2010-05-12	4530	8.1	8.1	7.8	7.82	322000	2545140	7.82
2010-05-12	4533	13.95	14.25	13.95	14.1	515000	7236400	14.1
2010-05-12	4534	14.4	14.4	13.8	13.8	184000	2596950	13.8
2010-05-12	4535	46.5	47.7	46.5	46.6	30000	1400250	46.6
2010-05-12	4609	28	28	27.25	27.25	5000	137000	27.25
2010-05-12	4702	10.2	10.3	9.83	9.9	143000	1450120	9.9
2010-05-12	4703	8.18	8.23	8.09	8.1	31000	251970	8.1
2010-05-12	4706	16.3	16.5	16.1	16.25	252000	4119850	16.25
2010-05-12	4707	13.7	13.8	13.3	13.75	194000	2643850	13.75
2010-05-12	4711	24.8	24.9	24.4	24.5	108000	2657350	24.5
2010-05-12	4712	18.2	18.35	17.55	18.15	510000	9232200	18.15
2010-05-12	4714	18.5	18.85	18.15	18.3	721000	13319350	18.3
2010-05-12	4716	37.3	38.2	36.15	36.3	1280000	47626900	36.3
2010-05-12	4720	18.05	18.45	17.8	18.05	980000	17870700	18.05
2010-05-12	4721	31.9	32.25	31.05	31.7	254000	8064450	31.7
2010-05-12	4722	19.3	19.65	19	19.25	321000	6175950	19.25
2010-05-12	4729	26.05	26.15	25.2	25.3	220000	5652450	25.3
2010-05-12	4733	68	68	66.2	66.4	202000	13526600	66.4
2010-05-12	4801	0	0	0	0	0	0	0
2010-05-12	4903	11.35	11.35	11.15	11.2	167000	1871950	11.2
2010-05-12	4905	21.2	21.55	20.8	21	876000	18511400	21
2010-05-12	4907	8.8	8.8	8.7	8.7	21000	183700	8.7
2010-05-12	4908	52.5	52.8	51	51.1	438000	22660600	51.1
2010-05-12	4909	44.3	44.3	43.15	43.15	337000	14669050	43.15
2010-05-12	5007	27.55	27.6	27.2	27.3	61000	1670950	27.3
2010-05-12	5009	20.4	20.4	19.4	19.45	4097000	81055500	19.45
2010-05-12	5011	5.56	5.56	5.56	5.56	3000	16680	5.56
2010-05-12	5013	14.95	14.95	14.45	14.5	615000	8998150	14.5
2010-05-12	5014	12.9	13.05	12.85	12.9	313000	4054450	12.9
2010-05-12	5015	17.6	17.8	17.45	17.55	61000	1069200	17.55
2010-05-12	5016	23.2	24.1	23.2	23.6	238000	5657550	23.6
2010-05-12	5102	13.1	13.2	12.75	12.8	482000	6259600	12.8
2010-05-12	5201	23.95	23.95	22.25	23.1	451000	10381800	23.1
2010-05-12	5202	10.8	10.8	10.4	10.45	1079000	11427050	10.45
2010-05-12	5204	10	10	9.54	9.54	9000	88160	9.54
2010-05-12	5205	76.3	78.9	76.3	77.1	363000	28169900	77.1
2010-05-12	5206	1.92	1.92	1.92	1.92	14000	26880	1.92
