Ticker	Name	Buy	Sell	OverBS	Date
6147	頎邦	100	629	-529	2013-01-22
3234	光環	32	500	-468	2013-01-22
6245	立端	40	290	-250	2013-01-22
5483	中美晶	0	200	-200	2013-01-22
5480	統盟	0	150	-150	2013-01-22
6244	茂迪	400	502	-102	2013-01-22
3265	台星科	0	100	-100	2013-01-22
4912	F-聯德	0	54	-54	2013-01-22
8240	華宏	0	50	-50	2013-01-22
3582	凌耀	0	49	-49	2013-01-22
3680	家登	0	45	-45	2013-01-22
8406	F-金可	0	40	-40	2013-01-22
3552	同致	0	36	-36	2013-01-22
3658	漢微科	0	30	-30	2013-01-22
4401	東隆興	0	30	-30	2013-01-22
2233	宇隆	0	18	-18	2013-01-22
3152	璟德	0	18	-18	2013-01-22
4924	F-欣厚	0	13	-13	2013-01-22
6123	上奇	0	12	-12	2013-01-22
8044	網家	0	10	-10	2013-01-22
3373	熱映	0	8	-8	2013-01-22
3362	先進光	0	7	-7	2013-01-22
6803	崑鼎	0	5	-5	2013-01-22
4933	友輝	120	124	-4	2013-01-22
8930	青鋼	0	3	-3	2013-01-22
8410	森田	0	2	-2	2013-01-22
8042	金山電	750	0	750	2013-01-22
4979	華星光	647	0	647	2013-01-22
3508	位速	429	0	429	2013-01-22
5347	世界	1002	601	401	2013-01-22
6143	振曜	280	0	280	2013-01-22
6121	新普	228	50	178	2013-01-22
3324	雙鴻	157	0	157	2013-01-22
3556	禾瑞亞	150	0	150	2013-01-22
3363	上詮	100	0	100	2013-01-22
4120	友華	100	0	100	2013-01-22
5009	榮剛	100	0	100	2013-01-22
8299	群聯	201	109	92	2013-01-22
5306	桂盟	80	0	80	2013-01-22
4152	台微體	79	0	79	2013-01-22
3551	世禾	61	0	61	2013-01-22
4947	F-昂寶	64	10	54	2013-01-22
4162	智擎	50	0	50	2013-01-22
4966	F-譜瑞	34	0	34	2013-01-22
3105	穩懋	30	0	30	2013-01-22
5349	先豐	30	0	30	2013-01-22
3211	順達	22	0	22	2013-01-22
5489	彩富	20	0	20	2013-01-22
1558	伸興	40	28	12	2013-01-22
3611	鼎翰	12	0	12	2013-01-22
4105	東洋	10	0	10	2013-01-22
6261	久元	10	0	10	2013-01-22
3527	聚積	4	0	4	2013-01-22
