Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2021-06-10	00679B	39.85	39.94	39.85	39.91	484000	39.91
2021-06-10	00687B	41.75	41.86	41.74	41.86	21000	41.86
2021-06-10	00694B	37.14	37.15	37.1	37.11	287000	37.11
2021-06-10	00695B	36.87	36.87	36.78	36.8	223000	36.8
2021-06-10	00696B	41.74	41.8	41.72	41.73	316000	41.73
2021-06-10	00697B	39.19	39.22	39.19	39.22	192000	39.22
2021-06-10	00718B	19.76	19.76	19.74	19.75	225000	19.75
2021-06-10	00719B	29.85	29.89	29.85	29.89	101000	29.89
2021-06-10	00720B	42.82	42.84	42.78	42.8	166000	42.8
2021-06-10	00721B	45.11	45.11	45.06	45.06	181000	45.06
2021-06-10	00722B	45.95	46.04	45.94	45.95	109000	45.95
2021-06-10	00723B	41.47	41.54	41.46	41.46	105000	41.46
2021-06-10	00724B	41.23	41.28	41.23	41.28	106000	41.28
2021-06-10	00725B	43.44	43.44	43.38	43.38	135000	43.38
2021-06-10	00726B	41.5	41.5	41.5	41.5	100000	41.5
2021-06-10	00727B	38.35	38.36	38.31	38.32	254000	38.32
2021-06-10	00734B	19.41	19.44	19.4	19.4	1015000	19.4
2021-06-10	00740B	46.48	46.53	46.48	46.53	54000	46.53
2021-06-10	00741B	37.39	37.42	37.32	37.32	59000	37.32
2021-06-10	00744B	41.75	41.75	41.75	41.75	100000	41.75
2021-06-10	00745B	40.73	40.73	40.73	40.73	50000	40.73
2021-06-10	00746B	43.26	43.32	43.26	43.32	53000	43.32
2021-06-10	00747B	50.75	50.75	50.7	50.7	110000	50.7
2021-06-10	00748B	41.69	41.69	41.69	41.69	100000	41.69
2021-06-10	00749B	42.24	42.24	42.24	42.24	100000	42.24
2021-06-10	00750B	42.47	42.47	42.41	42.41	101000	42.41
2021-06-10	00751B	43.56	43.71	43.56	43.7	314000	43.7
2021-06-10	00754B	44.8	44.92	44.8	44.88	103000	44.88
2021-06-10	00755B	43.02	43.05	43.0	43.0	118000	43.0
2021-06-10	00756B	43.68	43.72	43.68	43.72	103000	43.72
2021-06-10	00758B	61.05	61.15	61.05	61.15	101000	61.15
2021-06-10	00759B	68.3	68.3	68.2	68.2	101000	68.2
2021-06-10	00760B	63.55	63.65	63.55	63.65	101000	63.65
2021-06-10	00761B	44.82	44.83	44.79	44.83	111000	44.83
2021-06-10	00764B	41.82	41.86	41.82	41.86	102000	41.86
2021-06-10	00765B	40.08	40.08	40.08	40.08	100000	40.08
2021-06-10	00768B	66.45	66.6	66.45	66.6	112000	66.6
2021-06-10	00772B	43.1	43.37	43.1	43.3	702000	43.3
2021-06-10	00773B	43.92	44.05	43.91	44.01	317000	44.01
2021-06-10	00777B	42.73	42.73	42.7	42.7	101000	42.7
2021-06-10	00778B	44.19	44.19	44.19	44.19	100000	44.19
2021-06-10	00779B	42.04	42.04	42.04	42.04	100000	42.04
2021-06-10	00780B	40.49	40.49	40.45	40.45	101000	40.45
2021-06-10	00781B	41.69	41.69	41.69	41.69	100000	41.69
2021-06-10	00782B	41.7	41.7	41.66	41.66	101000	41.66
2021-06-10	00784B	37.23	37.23	37.23	37.23	50000	37.23
2021-06-10	00785B	42.16	42.16	42.15	42.15	51000	42.15
