Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2021-02-05	00679B	42.6	42.72	42.6	42.7	269000	42.7
2021-02-05	00687B	44.47	44.52	44.47	44.52	199000	44.52
2021-02-05	00694B	37.52	37.55	37.52	37.55	111000	37.55
2021-02-05	00695B	38.3	38.31	38.25	38.31	111000	38.31
2021-02-05	00696B	44.41	44.48	44.41	44.42	233000	44.42
2021-02-05	00697B	40.62	40.69	40.62	40.69	214000	40.69
2021-02-05	00718B	19.69	19.7	19.65	19.68	320000	19.68
2021-02-05	00719B	30.25	30.26	30.25	30.26	101000	30.26
2021-02-05	00720B	44.36	44.42	44.36	44.39	183000	44.39
2021-02-05	00721B	44.96	44.99	44.96	44.99	601000	44.99
2021-02-05	00722B	46.87	46.87	46.82	46.83	110000	46.83
2021-02-05	00723B	43.12	43.23	43.12	43.23	102000	43.23
2021-02-05	00724B	42.82	42.82	42.8	42.8	117000	42.8
2021-02-05	00725B	44.01	44.1	44.0	44.1	135000	44.1
2021-02-05	00726B	43.35	43.36	43.35	43.36	101000	43.36
2021-02-05	00727B	37.68	37.74	37.68	37.73	106000	37.73
2021-02-05	00734B	20.36	20.39	20.36	20.39	1025000	20.39
2021-02-05	00740B	47.8	47.8	47.8	47.8	100000	47.8
2021-02-05	00741B	37.5	37.53	37.5	37.52	104000	37.52
2021-02-05	00744B	40.9	40.96	40.9	40.96	140000	40.96
2021-02-05	00745B	40.0	40.0	39.99	39.99	100000	39.99
2021-02-05	00746B	45.08	45.1	45.08	45.1	101000	45.1
2021-02-05	00747B	50.5	50.55	50.5	50.55	102000	50.55
2021-02-05	00748B	41.6	41.6	41.6	41.6	100000	41.6
2021-02-05	00749B	44.74	44.82	44.74	44.82	103000	44.82
2021-02-05	00750B	44.6	44.6	44.6	44.6	100000	44.6
2021-02-05	00751B	45.41	45.41	45.36	45.41	279000	45.41
2021-02-05	00754B	46.38	46.38	46.38	46.38	100000	46.38
2021-02-05	00755B	44.8	44.8	44.72	44.72	116000	44.72
2021-02-05	00756B	46.62	46.62	46.62	46.62	100000	46.62
2021-02-05	00758B	61.3	61.45	61.3	61.45	102000	61.45
2021-02-05	00759B	71.65	71.65	71.65	71.65	100000	71.65
2021-02-05	00760B	67.25	67.25	67.25	67.25	101000	67.25
2021-02-05	00761B	46.57	46.64	46.57	46.64	101000	46.64
2021-02-05	00764B	44.55	44.64	44.55	44.64	106000	44.64
2021-02-05	00765B	39.58	39.58	39.58	39.58	100000	39.58
2021-02-05	00768B	70.95	70.95	70.95	70.95	100000	70.95
2021-02-05	00772B	45.33	45.51	45.33	45.45	850000	45.45
2021-02-05	00773B	46.06	46.1	46.01	46.09	219000	46.09
2021-02-05	00777B	44.5	44.5	44.5	44.5	100000	44.5
2021-02-05	00778B	46.0	46.0	46.0	46.0	100000	46.0
2021-02-05	00779B	45.27	45.27	45.27	45.27	100000	45.27
2021-02-05	00780B	41.7	41.7	41.7	41.7	100000	41.7
2021-02-05	00781B	44.18	44.18	44.18	44.18	100000	44.18
2021-02-05	00782B	43.3	43.35	43.3	43.35	102000	43.35
2021-02-05	00784B	38.05	38.05	38.05	38.05	100000	38.05
2021-02-05	00785B	43.75	43.75	43.75	43.75	100000	43.75
2021-02-05	00786B	42.62	42.62	42.62	42.62	1000	42.62
2021-02-05	00787B	43.75	43.75	43.72	43.72	75000	43.72
2021-02-05	00788B	41.58	41.62	41.56	41.62	26000	41.62
2021-02-05	00789B	66.25	66.25	66.25	66.25	100000	66.25
2021-02-05	00790B	65.0	65.0	65.0	65.0	100000	65.0
2021-02-05	00791B	56.6	56.6	56.6	56.6	100000	56.6
2021-02-05	00792B	43.53	43.53	43.53	43.53	100000	43.53
2021-02-05	00793B	42.92	42.92	42.86	42.86	102000	42.86
2021-02-05	00794B	39.2	39.3	39.2	39.3	100000	39.3
2021-02-05	00795B	43.2	43.23	43.15	43.22	212000	43.22
2021-02-05	00796B	39.28	39.29	39.27	39.29	105000	39.29
2021-02-05	00799B	42.38	42.65	42.38	42.65	101000	42.65
2021-02-05	00831B	36.81	36.81	36.81	36.81	50000	36.81
2021-02-05	00832B	43.94	43.94	43.94	43.94	50000	43.94
2021-02-05	00834B	43.52	43.52	43.52	43.52	100000	43.52
2021-02-05	00836B	40.92	40.93	40.92	40.93	101000	40.93
2021-02-05	00838B	38.2	38.2	38.2	38.2	100000	38.2
2021-02-05	00839B	42.6	42.6	42.6	42.6	100000	42.6
2021-02-05	00840B	40.62	40.62	40.62	40.62	100000	40.62
2021-02-05	00841B	40.8	40.8	40.8	40.8	100000	40.8
2021-02-05	00842B	41.41	41.41	41.41	41.41	100000	41.41
2021-02-05	00843B	38.42	38.42	38.42	38.42	100000	38.42
2021-02-05	00844B	41.09	41.09	41.09	41.09	2000	41.09
2021-02-05	00845B	38.24	38.24	38.24	38.24	100000	38.24
2021-02-05	00846B	38.7	38.7	38.7	38.7	100000	38.7
2021-02-05	00847B	36.56	36.67	36.53	36.62	223000	36.62
2021-02-05	00848B	38.77	38.77	38.72	38.73	103000	38.73
2021-02-05	00849B	36.83	36.91	36.83	36.91	101000	36.91
2021-02-05	00853B	----	----	----	----	0	----
2021-02-05	00856B	36.65	36.65	36.65	36.65	100000	36.65
2021-02-05	00857B	38.13	38.13	38.13	38.13	100000	38.13
2021-02-05	00858	24.98	25.05	24.97	25.04	150000	25.04
2021-02-05	00859B	36.22	36.22	36.12	36.17	126000	36.17
2021-02-05	00860B	37.6	37.66	37.6	37.66	101000	37.66
2021-02-05	00862B	39.99	40.01	39.9	39.97	235000	39.97
2021-02-05	00863B	39.85	39.87	39.85	39.87	100000	39.87
2021-02-05	00864B	36.73	36.79	36.73	36.75	102000	36.75
2021-02-05	00867B	39.85	40.1	39.85	40.1	4000	40.1
2021-02-05	00868B	37.53	37.53	37.53	37.53	80000	37.53
2021-02-05	00869B	38.82	38.82	38.82	38.82	100000	38.82
2021-02-05	00870B	39.47	39.47	39.47	39.47	200000	39.47
2021-02-05	00871B	39.12	39.13	39.12	39.13	200000	39.13
2021-02-05	00872B	37.5	37.62	37.5	37.62	101000	37.62
2021-02-05	00873B	37.29	37.29	37.29	37.29	100000	37.29
2021-02-05	00874B	37.96	38.02	37.96	38.02	105000	38.02
2021-02-05	00877	12.82	12.85	12.7	12.7	16102000	12.7
2021-02-05	00879B	37.4	37.4	37.4	37.4	131000	37.4
2021-02-05	00880B	36.65	36.9	36.65	36.71	329000	36.71
2021-02-05	00883B	39.67	40.0	39.67	39.8	250000	39.8
2021-02-05	00884B	39.19	39.52	39.19	39.45	223000	39.45
2021-02-05	1240	51.0	51.0	50.6	50.6	24000	50.6
2021-02-05	1258	16.0	16.2	16.0	16.1	33000	16.1
2021-02-05	1259	67.1	67.1	67.0	67.0	8000	67.0
2021-02-05	1264	254.5	254.5	250.5	253.0	15000	253.0
2021-02-05	1268	128.0	129.0	127.0	129.0	26000	129.0
2021-02-05	1336	23.0	23.0	22.5	22.5	235000	22.5
2021-02-05	1565	269.0	270.5	268.0	269.0	135000	269.0
2021-02-05	1569	27.55	27.65	27.2	27.3	263000	27.3
2021-02-05	1570	12.95	13.0	12.9	13.0	32000	13.0
2021-02-05	1580	87.7	88.3	87.5	88.2	174000	88.2
2021-02-05	1584	11.0	11.0	10.8	10.8	144000	10.8
2021-02-05	1586	46.5	46.6	45.7	45.8	536000	45.8
2021-02-05	1591	17.9	19.25	17.5	19.1	103000	19.1
2021-02-05	1593	124.0	125.5	120.5	124.0	447000	124.0
2021-02-05	1595	30.25	30.25	30.1	30.1	35000	30.1
2021-02-05	1599	36.1	37.5	36.1	36.9	369000	36.9
2021-02-05	1742	18.9	19.15	18.85	19.15	63000	19.15
2021-02-05	1752	37.55	37.7	37.5	37.6	151000	37.6
2021-02-05	1777	74.3	74.3	74.0	74.0	10000	74.0
2021-02-05	1781	21.85	22.2	21.75	21.85	220000	21.85
