Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2012-02-08	1107	1.65	1.66	1.65	1.66	137000	227400	1.66
2012-02-08	1258	32	32.8	32	32.1	69000	2226500	32.1
2012-02-08	1259	179	182.5	178	178.5	213000	38213500	178.5
2012-02-08	1333	6.75	7.25	6.6	7.25	1206000	8438940	7.25
2012-02-08	1336	13.55	13.55	13.3	13.5	158000	2115900	13.5
2012-02-08	1558	106	107	105	106.5	314000	33218000	106.5
2012-02-08	1565	347	354	340.5	354	690000	241448000	354
2012-02-08	1566	19.6	20	18.9	19.55	579000	11247500	19.55
2012-02-08	1569	70.8	74.5	70	72.5	5082000	368415000	72.5
2012-02-08	1570	6.65	6.86	6.46	6.8	56000	371470	6.8
2012-02-08	1580	103.5	105	101.5	103	280000	28923000	103
2012-02-08	1584	23.15	23.55	23	23.3	1008000	23515900	23.3
2012-02-08	1586	29	29.2	28	28.45	957000	27220350	28.45
2012-02-08	1595	79.7	82	79.7	80.2	830000	67096600	80.2
2012-02-08	1742	20.45	21.4	20.3	20.7	321000	6729450	20.7
2012-02-08	1752	25.9	27.2	25.9	27.2	465000	12426900	27.2
2012-02-08	1777	44	44.15	43.75	44.15	37000	1626850	44.15
2012-02-08	1781	14.15	14.7	14.15	14.55	234000	3388000	14.55
2012-02-08	1784	43.3	43.9	42.9	43.05	326000	14053400	43.05
2012-02-08	1785	38.5	38.85	38.3	38.55	1452000	56070900	38.55
2012-02-08	1787	12.5	12.55	12.3	12.5	231000	2878950	12.5
2012-02-08	1788	73.7	77.5	73.7	76.9	312000	23562200	76.9
2012-02-08	1795	28.9	30.9	28.6	30.9	619000	18859650	30.9
2012-02-08	1799	13.5	13.5	13.2	13.5	1097000	14774000	13.5
2012-02-08	1813	30	31.4	29.7	31	117000	3574150	31
2012-02-08	1815	20.2	20.45	20.05	20.25	3248000	65793750	20.25
2012-02-08	2035	28	28.2	28	28.1	21000	589300	28.1
2012-02-08	2061	30.5	30.8	30.2	30.8	380000	11616600	30.8
2012-02-08	2063	37	39	37	39	428000	16235750	39
2012-02-08	2221	20.5	20.7	20.15	20.6	339000	6933150	20.6
2012-02-08	2233	83.5	85.9	83.5	83.5	1285000	108580300	83.5
2012-02-08	2341	2.03	2.03	1.92	2	15000	30150	2
2012-02-08	2381	6.2	6.63	6.2	6.63	577000	3785450	6.63
2012-02-08	2596	13.95	14.1	13.75	14	52000	724900	14
2012-02-08	2636	25.15	25.3	25.1	25.2	151000	3802600	25.2
2012-02-08	2718	37.95	38.4	36.5	38	92000	3487950	38
2012-02-08	2916	21.3	21.7	21.3	21.7	101000	2177400	21.7
2012-02-08	2924	64.5	66.9	64.5	66.5	131000	8610700	66.5
2012-02-08	3064	51.5	52.4	50.9	51.5	573000	29466500	51.5
2012-02-08	3066	6.59	6.87	6.53	6.6	114000	761920	6.6
2012-02-08	3067	19.1	19.1	19.1	19.1	3000	57300	19.1
2012-02-08	3068	51.4	51.4	51.1	51.4	941000	48337600	51.4
2012-02-08	3071	8.82	9.06	8.82	9.03	196000	1757220	9.03
2012-02-08	3073	13.3	14	13.3	14	196000	2653450	14
2012-02-08	3078	12.2	12.6	12.1	12.35	1269000	15741600	12.35
2012-02-08	3083	93.1	95	93.1	93.7	1489000	139956600	93.7
2012-02-08	3085	12.85	13.2	12.85	13	251000	3279550	13
2012-02-08	3086	21.8	22.35	21.7	22.25	1931000	42660500	22.25
2012-02-08	3087	12	12.1	11.85	12	1427000	17096200	12
2012-02-08	3088	22.8	22.95	22.7	22.9	135000	3086800	22.9
2012-02-08	3089	11.5	11.95	11.5	11.65	224000	2602950	11.65
2012-02-08	3092	13.4	13.85	13.25	13.5	95000	1286650	13.5
2012-02-08	3093	44.65	46	44.65	45.5	27000	1225550	45.5
2012-02-08	3095	12.3	13.05	12.05	13.05	3556000	45393150	13.05
2012-02-08	3105	42.5	44.15	42.5	43.9	9144000	399359850	43.9
2012-02-08	3114	12.85	13.2	12.75	13.2	97000	1267600	13.2
2012-02-08	3115	11.65	12.1	11.65	12	12000	143150	12
2012-02-08	3118	30.1	31.6	29	31.2	275000	8244050	31.2
2012-02-08	3126	36.7	38.1	36.7	36.9	53000	1972200	36.9
2012-02-08	3128	11.6	11.9	11.6	11.85	210000	2469150	11.85
2012-02-08	3131	70.1	73.4	70.1	72.3	279000	20163500	72.3
2012-02-08	3144	12.8	12.8	12.55	12.65	132000	1672950	12.65
2012-02-08	3152	84	87	83.6	86.8	629000	54099900	86.8
2012-02-08	3162	8.49	8.77	8.49	8.65	770000	6629720	8.65
2012-02-08	3169	28.8	29.95	28.8	29.95	285000	8473200	29.95
2012-02-08	3171	14.3	14.3	13.8	13.9	39000	545100	13.9
2012-02-08	3176	59.5	61.6	59.5	61.6	2881000	175890000	61.6
2012-02-08	3188	8.01	8.52	8.01	8.43	169000	1409040	8.43
2012-02-08	3191	9.3	9.57	9.14	9.32	277000	2579660	9.32
2012-02-08	3202	8.14	8.52	8.14	8.42	205000	1715420	8.42
2012-02-08	3205	16.55	18.2	16.55	17.7	82000	1458850	17.7
2012-02-08	3206	19.4	19.7	19.2	19.4	536000	10411000	19.4
2012-02-08	3207	15.1	15.5	14.8	15.3	477000	7208300	15.3
2012-02-08	3211	160.5	168.5	160.5	168	7949000	1311181000	168
2012-02-08	3213	59.5	59.7	59	59.2	322000	19079800	59.2
