Ticker	Name	Buy	Sell	OverBS	Date
6278	台表科	0	956	-956	2008-12-26
3540	曜越	0	470	-470	2008-12-26
5009	榮剛	0	385	-385	2008-12-26
8299	群聯	0	320	-320	2008-12-26
6104	創惟	0	220	-220	2008-12-26
6121	新普	35	210	-175	2008-12-26
6261	久元	0	151	-151	2008-12-26
8081	致新	50	133	-83	2008-12-26
1815	富喬	0	83	-83	2008-12-26
5478	智冠	43	100	-57	2008-12-26
4129	聯合	0	28	-28	2008-12-26
5483	中美晶	50	70	-20	2008-12-26
3339	泰谷	0	16	-16	2008-12-26
6244	茂迪	30	36	-6	2008-12-26
5609	中菲行	880	0	880	2008-12-26
4114	健喬	750	0	750	2008-12-26
3227	原相	580	25	555	2008-12-26
5521	工信	400	0	400	2008-12-26
4120	友華	149	0	149	2008-12-26
5706	鳳凰	144	0	144	2008-12-26
6188	廣明	100	0	99	2008-12-26
6152	百一	79	0	79	2008-12-26
6182	合晶	60	0	60	2008-12-26
3083	網龍	152	100	51	2008-12-26
6105	瑞傳	50	0	50	2008-12-26
4105	東洋	62	15	47	2008-12-26
3293	鈊象	30	0	30	2008-12-26
3452	益通	30	0	30	2008-12-26
3491	昇達科	20	0	20	2008-12-26
