Adj Close	Close	Date	High	Low	Open	Ticker	Volume
52.7	52.7	2020-11-11	52.8	52.2	52.4	4974	12045700
26.6	26.6	2020-11-11	26.75	26.15	26.3	4979	22191100
48.35	48.35	2020-11-11	48.35	47.5	47.8	4987	809650
47.05	47.05	2020-11-11	47.95	46.1	47.95	4991	10777750
39.8	39.8	2020-11-11	39.85	39.0	39.85	4995	8037950
15.45	15.45	2020-11-11	15.55	15.4	15.55	5009	9764600
23.1	23.1	2020-11-11	23.95	22.65	23.45	5011	35860300
28.5	28.5	2020-11-11	28.75	28.45	28.75	5013	228150
9.73	9.73	2020-11-11	9.78	9.3	9.35	5014	6031630
31.7	31.7	2020-11-11	31.85	31.65	31.65	5015	1048900
30.25	30.25	2020-11-11	30.25	30.1	30.15	5016	935100
15.5	15.5	2020-11-11	15.5	15.5	15.5	5102	1069500
33.9	33.9	2020-11-11	34.0	33.65	33.7	5201	2800500
15.3	15.3	2020-11-11	15.3	15.25	15.3	5202	428250
----	----	2020-11-11	----	----	----	5205	0
17.4	17.4	2020-11-11	17.5	17.05	17.15	5206	7472400
69.7	69.7	2020-11-11	70.0	69.3	69.9	5209	2718600
10.1	10.1	2020-11-11	10.1	9.8	9.93	5210	1425600
15.15	15.15	2020-11-11	15.15	14.75	14.75	5211	44700
49.1	49.1	2020-11-11	50.0	49.0	49.4	5212	1972700
16.15	16.15	2020-11-11	16.2	15.6	15.7	5213	16176400
42.0	42.0	2020-11-11	42.6	41.8	42.3	5220	16454350
67.3	67.3	2020-11-11	69.2	66.3	68.2	5223	59434200
15.85	15.85	2020-11-11	16.45	15.8	16.0	5227	40648850
24.4	24.4	2020-11-11	24.45	24.15	24.2	5230	1536000
30.8	30.8	2020-11-11	31.0	30.55	31.0	5245	1693450
12.3	12.3	2020-11-11	12.3	12.3	12.3	5251	86100
112.5	112.5	2020-11-11	113.5	106.0	112.0	5263	68745500
17.85	17.85	2020-11-11	17.85	17.65	17.85	5272	1352600
1335.0	1335.0	2020-11-11	1390.0	1335.0	1365.0	5274	210075000
15.8	15.8	2020-11-11	16.7	15.6	16.25	5276	647600
116.5	116.5	2020-11-11	116.5	115.5	116.0	5278	2555500
25.5	25.5	2020-11-11	25.6	25.2	25.6	5281	253400
216.5	216.5	2020-11-11	219.0	216.0	216.0	5287	14366000
158.5	158.5	2020-11-11	159.5	156.5	157.0	5289	103330500
22.75	22.75	2020-11-11	22.95	22.65	22.65	5291	1228300
108.5	108.5	2020-11-11	108.5	106.5	106.5	5299	25789500
10.3	10.3	2020-11-11	10.55	10.2	10.55	5301	755650
6.47	6.47	2020-11-11	6.65	6.47	6.58	5302	1453330
3.31	3.31	2020-11-11	3.32	3.31	3.31	5304	2369970
201.0	201.0	2020-11-11	208.0	196.5	207.0	5306	335633000
47.05	47.05	2020-11-11	47.05	44.3	46.0	5309	265190500
14.05	14.05	2020-11-11	14.4	14.0	14.2	5310	1142750
59.3	59.3	2020-11-11	59.5	59.2	59.5	5312	2016700
6.1	6.1	2020-11-11	6.1	5.96	5.96	5314	127960
14.35	14.35	2020-11-11	14.5	14.2	14.35	5315	3525900
35.6	35.6	2020-11-11	36.8	35.4	35.9	5321	1043050
12.15	12.15	2020-11-11	12.15	12.05	12.1	5324	2989250
9.19	9.19	2020-11-11	9.28	8.53	8.53	5328	16089160
33.7	33.7	2020-11-11	33.7	32.85	33.1	5340	4974600
14.4	14.4	2020-11-11	14.7	14.3	14.5	5344	1672250
9.45	9.45	2020-11-11	9.53	8.61	9.53	5345	131200
98.0	98.0	2020-11-11	99.1	97.5	98.3	5347	483440700
7.34	7.34	2020-11-11	7.34	7.13	7.25	5348	36090
16.65	16.65	2020-11-11	16.9	16.6	16.7	5351	19399400
16.5	16.5	2020-11-11	16.5	16.45	16.45	5353	346450
6.12	6.12	2020-11-11	6.14	6.08	6.13	5355	2409700
26.05	26.05	2020-11-11	26.2	26.0	26.0	5356	5865600
16.0	16.0	2020-11-11	16.0	15.4	15.75	5364	374700
34.8	34.8	2020-11-11	34.8	34.5	34.5	5371	35747750
4.9	4.9	2020-11-11	4.98	4.75	4.98	5381	93350
20.5	20.5	2020-11-11	21.5	20.5	21.5	5383	4729300
29.2	29.2	2020-11-11	30.65	29.05	30.45	5386	17472600
23.6	23.6	2020-11-11	23.65	23.35	23.35	5392	2446200
20.2	20.2	2020-11-11	20.2	20.15	20.2	5398	504600
54.1	54.1	2020-11-11	54.1	53.7	53.7	5403	3342700
20.9	20.9	2020-11-11	20.95	20.8	20.95	5410	2382050
49.95	49.95	2020-11-11	49.95	47.8	48.1	5425	363246550
10.35	10.35	2020-11-11	10.4	10.3	10.35	5426	1842950
18.0	18.0	2020-11-11	18.1	17.9	18.1	5432	611350
11.95	11.95	2020-11-11	12.0	11.9	11.9	5438	1073950
44.9	44.9	2020-11-11	45.0	44.75	45.0	5439	11170750
34.9	34.9	2020-11-11	35.95	33.95	34.3	5443	509207550
19.2	19.2	2020-11-11	19.6	19.15	19.55	5450	367500
10.2	10.2	2020-11-11	10.7	10.15	10.15	5452	26158800
17.4	17.4	2020-11-11	17.4	17.35	17.35	5455	416700
108.5	108.5	2020-11-11	111.5	102.5	103.0	5457	1032991500
11.1	11.1	2020-11-11	11.15	11.05	11.1	5460	964100
11.25	11.25	2020-11-11	11.35	11.15	11.3	5464	437850
19.1	19.1	2020-11-11	19.4	19.0	19.4	5465	5087850
10.65	10.65	2020-11-11	10.9	10.35	10.9	5468	125650
219.5	219.5	2020-11-11	225.5	218.0	220.5	5474	222604000
3.4	3.4	2020-11-11	3.43	3.27	3.43	5475	223890
83.7	83.7	2020-11-11	84.7	82.2	83.0	5478	14270300
15.85	15.85	2020-11-11	15.95	15.7	15.95	5481	3339250
114.0	114.0	2020-11-11	114.0	109.0	109.0	5483	2506841500
35.35	35.35	2020-11-11	35.4	34.5	34.6	5487	1668350
6.37	6.37	2020-11-11	6.44	6.3	6.35	5488	628360
29.1	29.1	2020-11-11	29.2	29.05	29.15	5489	1339150
25.7	25.7	2020-11-11	25.85	25.7	25.85	5490	3344550
44.5	44.5	2020-11-11	44.6	44.5	44.55	5493	400800
11.8	11.8	2020-11-11	11.8	11.55	11.7	5498	21849550
39.1	39.1	2020-11-11	39.1	38.95	39.05	5508	2146250
30.05	30.05	2020-11-11	30.25	29.75	29.75	5511	3909550
10.4	10.4	2020-11-11	10.55	10.2	10.25	5512	166389900
17.8	17.8	2020-11-11	18.0	17.8	18.0	5514	214400
14.95	14.95	2020-11-11	15.0	14.3	14.35	5516	1039500
45.1	45.1	2020-11-11	46.6	45.1	45.6	5520	914200
14.35	14.35	2020-11-11	14.7	14.2	14.25	5523	1941300
7.46	7.46	2020-11-11	7.6	7.41	7.43	5529	1074320
53.2	53.2	2020-11-11	53.2	52.8	52.8	5530	5832200
192.0	192.0	2020-11-11	193.0	189.5	189.5	5536	64873500
58.5	58.5	2020-11-11	58.8	58.1	58.5	5543	1457200
27.0	27.0	2020-11-11	27.0	26.1	26.1	5601	1485900
20.65	20.65	2020-11-11	22.8	20.65	22.3	5603	251162450
67.4	67.4	2020-11-11	68.9	67.1	67.3	5604	2022000
67.1	67.1	2020-11-11	67.7	65.1	67.7	5609	204951300
2.85	2.85	2020-11-11	2.86	2.74	2.74	5701	3255630
----	----	2020-11-11	----	----	----	5703	0
32.65	32.65	2020-11-11	33.15	32.45	33.15	5704	1048000
10.5	10.5	2020-11-11	10.55	10.4	10.45	5820	17088200
9.47	9.47	2020-11-11	9.5	9.34	9.34	5864	4206180
45.55	45.55	2020-11-11	46.0	45.5	45.5	5878	273850
16.85	16.85	2020-11-11	16.85	16.5	16.5	5902	266300
264.0	264.0	2020-11-11	264.5	263.5	264.0	5903	9776500
602.0	602.0	2020-11-11	605.0	600.0	603.0	5904	37365000
9.8	9.8	2020-11-11	10.15	9.72	10.15	5905	23229630
7.37	7.37	2020-11-11	7.39	7.23	7.23	6015	5516160
9.48	9.48	2020-11-11	9.48	9.22	9.27	6016	27191630
13.9	13.9	2020-11-11	13.9	13.9	13.9	6020	69500
18.1	18.1	2020-11-11	18.1	17.9	17.9	6021	792500
51.5	51.5	2020-11-11	51.5	50.7	50.7	6023	32526800
8.57	8.57	2020-11-11	8.6	8.49	8.49	6026	3187490
24.05	24.05	2020-11-11	24.4	24.0	24.1	6101	1492200
----	----	2020-11-11	----	----	----	6103	0
69.8	69.8	2020-11-11	70.2	68.5	69.3	6104	195538400
13.2	13.2	2020-11-11	14.0	12.9	13.95	6109	4467250
70.2	70.2	2020-11-11	72.2	70.2	71.6	6111	39874400
11.4	11.4	2020-11-11	11.4	10.5	10.6	6113	34793600
22.45	22.45	2020-11-11	22.45	22.3	22.4	6114	1118250
10.25	10.25	2020-11-11	10.25	10.15	10.2	6118	877050
312.0	312.0	2020-11-11	314.0	309.5	312.5	6121	244581000
11.85	11.85	2020-11-11	11.9	11.75	11.9	6122	496700
37.75	37.75	2020-11-11	37.75	37.5	37.5	6123	6320650
29.8	29.8	2020-11-11	29.8	29.3	29.55	6124	384150
36.9	36.9	2020-11-11	37.0	36.1	36.7	6125	158204400
22.2	22.2	2020-11-11	22.3	21.35	21.35	6126	45195900
20.1	20.1	2020-11-11	20.5	19.85	19.85	6127	87709950
7.9	7.9	2020-11-11	8.0	7.76	8.0	6129	5779750
25.05	25.05	2020-11-11	25.5	24.3	25.5	6130	466700
9.99	9.99	2020-11-11	10.0	9.95	10.0	6134	458450
83.6	83.6	2020-11-11	85.5	83.0	84.0	6138	96454400
20.8	20.8	2020-11-11	21.3	20.35	20.7	6140	21477350
34.9	34.9	2020-11-11	35.0	34.6	34.6	6143	2823550
12.4	12.4	2020-11-11	12.4	11.7	11.7	6144	47800
246.0	246.0	2020-11-11	248.0	236.5	236.5	6146	31670500
65.0	65.0	2020-11-11	65.4	64.9	65.2	6147	451528700
15.25	15.25	2020-11-11	16.05	15.25	15.3	6148	44445150
75.7	75.7	2020-11-11	76.2	71.8	76.0	6150	2009635600
22.4	22.4	2020-11-11	22.4	22.25	22.3	6151	2251550
12.7	12.7	2020-11-11	12.8	12.6	12.8	6154	788700
18.6	18.6	2020-11-11	19.15	17.35	17.45	6156	182961100
30.3	30.3	2020-11-11	30.7	30.2	30.2	6158	4860500
11.9	11.9	2020-11-11	12.0	11.75	11.9	6160	675600
17.35	17.35	2020-11-11	17.4	17.25	17.25	6161	2423550
15.15	15.15	2020-11-11	15.35	15.05	15.05	6163	4050000
6.86	6.86	2020-11-11	6.86	6.78	6.84	6167	1043040
24.1	24.1	2020-11-11	24.3	23.8	23.9	6169	3431650
18.55	18.55	2020-11-11	18.55	18.15	18.5	6170	5331550
23.4	23.4	2020-11-11	23.6	23.0	23.6	6171	3283100
63.9	63.9	2020-11-11	67.3	62.0	62.1	6173	1788577800
11.8	11.8	2020-11-11	11.8	11.55	11.7	6174	1572300
22.65	22.65	2020-11-11	22.65	21.8	21.8	6175	21746400
32.1	32.1	2020-11-11	32.45	31.65	31.65	6179	4825950
61.8	61.8	2020-11-11	61.9	61.1	61.7	6180	37442100
32.85	32.85	2020-11-11	33.15	32.55	32.8	6182	124571500
13.4	13.4	2020-11-11	13.5	13.3	13.5	6185	3920150
28.15	28.15	2020-11-11	28.4	27.2	27.2	6186	29553800
84.6	84.6	2020-11-11	88.4	83.9	86.4	6187	582807000
37.25	37.25	2020-11-11	37.7	37.05	37.2	6188	57728750
15.95	15.95	2020-11-11	15.95	15.9	15.95	6190	3929200
33.75	33.75	2020-11-11	34.35	33.45	34.2	6194	2395350
45.0	45.0	2020-11-11	45.4	44.55	45.0	6195	10344450
12.5	12.5	2020-11-11	12.5	12.4	12.4	6198	62300
12.0	12.0	2020-11-11	12.0	12.0	12.0	6199	60000
15.81	15.81	2020-11-11	15.87	15.66	15.68	006201	1006410
73.3	73.3	2020-11-11	74.8	72.6	74.8	6203	88698700
95.4	95.4	2020-11-11	97.2	94.7	95.4	6204	7641100
24.4	24.4	2020-11-11	24.6	23.5	23.85	6207	11868800
39.0	39.0	2020-11-11	39.0	37.85	38.0	6208	158549350
39.0	39.0	2020-11-11	39.1	38.75	39.1	6210	1748650
----	----	2020-11-11	----	----	----	6212	0
33.7	33.7	2020-11-11	33.85	33.5	33.7	6217	5557400
18.75	18.75	2020-11-11	18.75	18.65	18.65	6218	168050
15.1	15.1	2020-11-11	15.3	14.95	15.15	6219	30612750
26.5	26.5	2020-11-11	27.0	26.4	27.0	6220	21968900
43.2	43.2	2020-11-11	43.4	42.65	43.35	6221	4615650
16.0	16.0	2020-11-11	16.0	15.25	15.25	6222	2794950
113.0	113.0	2020-11-11	114.0	107.5	108.0	6223	1048805000
34.55	34.55	2020-11-11	34.55	34.55	34.55	6227	20799100
7.21	7.21	2020-11-11	7.4	7.21	7.4	6228	59010
21.25	21.25	2020-11-11	21.7	20.95	20.95	6229	10496050
91.0	91.0	2020-11-11	91.8	90.0	90.1	6231	39200000
24.6	24.6	2020-11-11	25.9	24.4	24.5	6233	252857350
22.9	22.9	2020-11-11	22.95	22.7	22.7	6234	1966650
10.2	10.2	2020-11-11	10.2	10.2	10.2	6236	71400
44.5	44.5	2020-11-11	45.9	44.0	44.0	6237	325830350
12.85	12.85	2020-11-11	12.85	12.6	12.65	6240	799350
27.85	27.85	2020-11-11	28.0	27.5	27.5	6241	3556800
37.6	37.6	2020-11-11	37.6	37.6	37.6	6242	37600
34.1	34.1	2020-11-11	35.6	33.95	35.3	6244	658696250
69.9	69.9	2020-11-11	69.9	68.1	69.1	6245	121110800
17.6	17.6	2020-11-11	20.15	17.05	18.35	6246	17677400
9.7	9.7	2020-11-11	9.88	9.59	9.88	6247	48370
24.95	24.95	2020-11-11	25.2	24.75	25.2	6248	375300
15.25	15.25	2020-11-11	15.25	14.7	15.1	6259	89700
55.3	55.3	2020-11-11	55.4	54.0	54.0	6261	32729700
61.8	61.8	2020-11-11	61.9	61.7	61.7	6263	1297800
7.04	7.04	2020-11-11	7.13	6.95	7.0	6264	2240960
6.62	6.62	2020-11-11	6.69	6.6	6.64	6265	1165830
18.7	18.7	2020-11-11	18.75	18.55	18.55	6266	2948000
18.2	18.2	2020-11-11	18.35	18.2	18.35	6270	3377350
108.5	108.5	2020-11-11	110.0	106.5	106.5	6274	176194500
19.3	19.3	2020-11-11	19.5	18.5	18.7	6275	51172700
30.3	30.3	2020-11-11	30.7	30.15	30.55	6276	5526950
100.5	100.5	2020-11-11	100.5	94.0	94.0	6279	1466463900
53.1	53.1	2020-11-11	54.4	49.85	49.85	6284	919495950
4.0	4.0	2020-11-11	4.26	3.8	4.26	6287	148710
52.5	52.5	2020-11-11	52.7	52.0	52.7	6290	49688000
18.85	18.85	2020-11-11	18.95	18.3	18.95	6291	56100
34.2	34.2	2020-11-11	34.25	34.1	34.2	6292	2186750
118.0	118.0	2020-11-11	118.0	117.0	117.0	6294	14719000
5.9	5.9	2020-11-11	5.9	5.9	5.9	6404	5900
88.8	88.8	2020-11-11	89.4	87.3	87.7	6411	175241000
65.2	65.2	2020-11-11	65.3	65.0	65.0	6417	325500
14.9	14.9	2020-11-11	15.2	14.75	14.75	6418	297200
15.8	15.8	2020-11-11	16.3	15.8	15.85	6419	301750
37.35	37.35	2020-11-11	40.5	37.3	40.5	6425	32278100
105.0	105.0	2020-11-11	107.5	104.0	104.0	6426	65133500
36.7	36.7	2020-11-11	38.0	36.65	37.0	6432	97091600
107.0	107.0	2020-11-11	108.5	105.5	106.0	6435	76322000
80.4	80.4	2020-11-11	85.8	79.4	80.1	6438	1302752200
150.0	150.0	2020-11-11	167.0	150.0	167.0	6441	279074500
79.0	79.0	2020-11-11	80.0	79.0	79.7	6446	33023800
63.5	63.5	2020-11-11	64.7	62.8	62.8	6457	30289100
19.4	19.4	2020-11-11	19.6	19.25	19.6	6461	1530400
160.5	160.5	2020-11-11	162.0	160.0	162.0	6462	51019000
30.95	30.95	2020-11-11	31.2	30.55	31.2	6465	1595750
89.7	89.7	2020-11-11	91.8	88.5	88.6	6469	28038900
49.2	49.2	2020-11-11	49.8	48.65	48.65	6470	29699100
183.0	183.0	2020-11-11	185.0	182.0	185.0	6472	47433000
24.5	24.5	2020-11-11	24.5	24.2	24.2	6482	73000
25.85	25.85	2020-11-11	26.0	25.65	26.0	6485	1234900
76.2	76.2	2020-11-11	77.4	76.0	77.4	6486	23103700
427.0	427.0	2020-11-11	429.0	420.0	420.0	6488	662026000
220.0	220.0	2020-11-11	228.0	215.0	224.0	6492	293168000
34.7	34.7	2020-11-11	34.95	34.45	34.45	6494	2947950
28.85	28.85	2020-11-11	28.9	28.8	28.85	6496	548200
62.5	62.5	2020-11-11	63.4	62.5	63.4	6499	942900
15.8	15.8	2020-11-11	15.9	15.8	15.9	6506	427200
28.75	28.75	2020-11-11	28.75	28.4	28.75	6508	3373300
25.15	25.15	2020-11-11	26.25	25.15	25.75	6509	200942600
765.0	765.0	2020-11-11	776.0	723.0	729.0	6510	1836570000
13.95	13.95	2020-11-11	13.95	13.85	13.85	6512	55500
44.75	44.75	2020-11-11	44.75	44.5	44.5	6514	1338500
77.0	77.0	2020-11-11	77.0	76.5	77.0	6516	1458600
64.0	64.0	2020-11-11	64.1	62.5	62.5	6523	29104300
50.0	50.0	2020-11-11	50.7	49.7	49.7	6527	1650950
18.0	18.0	2020-11-11	18.0	17.65	17.65	6530	748700
52.7	52.7	2020-11-11	52.7	48.4	48.5	6532	39183700
33.95	33.95	2020-11-11	34.1	33.8	33.85	6535	3192400
191.0	191.0	2020-11-11	195.0	188.0	194.0	6538	346752500
49.0	49.0	2020-11-11	49.2	48.8	48.9	6542	831800
88.5	88.5	2020-11-11	90.9	88.5	89.5	6547	191628900
47.25	47.25	2020-11-11	47.3	46.1	46.35	6548	72200250
42.5	42.5	2020-11-11	42.95	42.5	42.95	6556	1157550
88.1	88.1	2020-11-11	91.4	86.2	86.5	6560	130280200
354.5	354.5	2020-11-11	367.5	351.0	361.5	6561	66428000
129.0	129.0	2020-11-11	130.5	129.0	129.0	6568	5319500
123.5	123.5	2020-11-11	124.0	120.5	121.0	6569	1946500
30.9	30.9	2020-11-11	31.2	30.8	31.2	6570	896750
57.9	57.9	2020-11-11	57.9	55.8	55.8	6574	339900
90.5	90.5	2020-11-11	91.6	90.0	90.0	6576	45452000
70.7	70.7	2020-11-11	71.0	70.7	71.0	6577	3404000
19.4	19.4	2020-11-11	19.6	19.25	19.3	6578	2228650
72.4	72.4	2020-11-11	72.5	71.1	72.5	6588	8843700
51.9	51.9	2020-11-11	53.2	51.8	52.7	6589	87743400
52.9	52.9	2020-11-11	52.9	51.5	52.5	6590	1094000
25.55	25.55	2020-11-11	25.8	25.25	25.35	6593	305400
30.0	30.0	2020-11-11	30.1	29.9	30.0	6594	1019350
48.45	48.45	2020-11-11	49.0	48.1	49.0	6596	1850650
11.9	11.9	2020-11-11	12.35	11.75	11.95	6603	22584650
23.9	23.9	2020-11-11	24.0	23.75	24.0	6609	381300
59.8	59.8	2020-11-11	60.5	59.8	60.5	6612	1444300
134.5	134.5	2020-11-11	135.0	133.5	133.5	6613	6447500
56.1	56.1	2020-11-11	56.5	56.1	56.3	6615	506200
29.5	29.5	2020-11-11	29.7	29.3	29.45	6616	4391850
37.5	37.5	2020-11-11	37.5	36.6	36.6	6624	925200
74.8	74.8	2020-11-11	78.7	73.5	74.1	6629	15669500
44.7	44.7	2020-11-11	44.7	44.4	44.55	6640	1067900
38.3	38.3	2020-11-11	38.3	38.0	38.0	6642	800400
311.0	311.0	2020-11-11	314.0	309.0	311.0	6643	47354500
31.2	31.2	2020-11-11	31.35	30.6	31.25	6649	530200
50.2	50.2	2020-11-11	51.3	50.2	51.3	6654	457800
35.65	35.65	2020-11-11	35.95	35.5	35.65	6662	678100
59.9	59.9	2020-11-11	60.1	59.3	60.1	6664	6148400
61.6	61.6	2020-11-11	62.3	61.1	61.2	6667	15310900
202.5	202.5	2020-11-11	215.5	198.0	215.5	6679	598048000
59.0	59.0	2020-11-11	59.0	59.0	59.0	6680	118000
334.5	334.5	2020-11-11	334.5	327.0	327.5	6683	271227500
151.0	151.0	2020-11-11	152.0	149.0	152.0	6690	7638500
37.45	37.45	2020-11-11	37.8	37.25	37.4	6697	1531850
112.0	112.0	2020-11-11	112.0	109.5	109.5	6703	14127500
66.8	66.8	2020-11-11	67.0	65.4	67.0	6716	3688500
721.0	721.0	2020-11-11	725.0	712.0	715.0	6732	154757000
214.0	214.0	2020-11-11	215.0	214.0	214.0	6803	6856500
27.25	27.25	2020-11-11	27.25	27.2	27.2	7402	54450
103.0	103.0	2020-11-11	108.0	102.0	104.5	7556	45987500
9.27	9.27	2020-11-11	9.37	9.2	9.28	8024	1127470
71.5	71.5	2020-11-11	72.0	70.4	70.4	8027	35310600
21.4	21.4	2020-11-11	21.4	21.2	21.4	8032	170500
16.25	16.25	2020-11-11	17.3	16.2	17.3	8034	17022800
37.4	37.4	2020-11-11	39.4	37.0	38.65	8038	34138650
15.65	15.65	2020-11-11	15.95	15.55	15.75	8040	7926150
37.5	37.5	2020-11-11	37.9	37.5	37.55	8042	6147500
26.0	26.0	2020-11-11	26.2	25.25	25.25	8043	12908450
95.1	95.1	2020-11-11	97.0	95.1	95.7	8044	122856000
11.6	11.6	2020-11-11	11.7	11.35	11.6	8047	1812500
28.0	28.0	2020-11-11	28.0	27.7	27.9	8048	1642900
19.65	19.65	2020-11-11	19.75	19.4	19.5	8049	12617500
40.2	40.2	2020-11-11	40.85	39.5	39.5	8050	10298700
17.75	17.75	2020-11-11	17.95	17.45	17.45	8054	3534200
12.75	12.75	2020-11-11	13.0	12.65	12.8	8059	1538200
13.3	13.3	2020-11-11	13.3	13.25	13.3	8064	2111750
54.5	54.5	2020-11-11	54.9	54.5	54.9	8066	3883400
----	----	2020-11-11	----	----	----	8067	0
29.6	29.6	2020-11-11	29.9	29.05	29.9	8068	528850
39.85	39.85	2020-11-11	40.0	39.5	39.5	8069	90911500
11.7	11.7	2020-11-11	11.7	11.55	11.6	8071	662300
17.65	17.65	2020-11-11	17.65	17.5	17.5	8074	1209400
26.95	26.95	2020-11-11	27.1	26.6	26.85	8076	13500300
8.28	8.28	2020-11-11	8.32	8.28	8.28	8077	132660
3.84	3.84	2020-11-11	3.84	3.75	3.75	8080	87150
203.0	203.0	2020-11-11	204.5	200.0	201.0	8083	19479500
66.6	66.6	2020-11-11	69.8	66.1	66.5	8084	32074700
6.6	6.6	2020-11-11	6.71	6.47	6.47	8085	5086410
102.5	102.5	2020-11-11	103.0	101.0	101.5	8086	231142500
----	----	2020-11-11	----	----	----	8087	0
24.15	24.15	2020-11-11	24.2	23.9	24.2	8088	10564300
50.7	50.7	2020-11-11	51.2	50.6	51.2	8089	19557600
70.0	70.0	2020-11-11	70.5	68.2	68.2	8091	17811000
8.39	8.39	2020-11-11	8.42	8.12	8.42	8092	231030
8.72	8.72	2020-11-11	8.77	8.63	8.66	8093	886430
12.45	12.45	2020-11-11	12.6	12.4	12.5	8096	10931300
11.1	11.1	2020-11-11	11.7	11.1	11.35	8097	558850
21.15	21.15	2020-11-11	21.2	21.0	21.2	8099	1625100
17.3	17.3	2020-11-11	17.5	17.15	17.5	8107	810350
65.7	65.7	2020-11-11	65.9	65.5	65.6	8109	4269300
17.75	17.75	2020-11-11	18.3	17.55	17.75	8111	133621250
16.7	16.7	2020-11-11	17.05	16.5	16.9	8121	14180650
39.3	39.3	2020-11-11	39.3	39.0	39.0	8147	546300
117.0	117.0	2020-11-11	117.0	115.5	116.0	8155	31547000
39.9	39.9	2020-11-11	40.2	38.45	39.1	8171	29484500
8.6	8.6	2020-11-11	8.6	8.54	8.57	8176	196940
26.8	26.8	2020-11-11	26.85	26.45	26.45	8182	4111650
18.65	18.65	2020-11-11	18.65	18.3	18.35	8183	9618750
23.45	23.45	2020-11-11	23.5	23.0	23.0	8234	1718400
30.5	30.5	2020-11-11	31.2	30.5	31.15	8240	16856200
95.2	95.2	2020-11-11	96.3	92.6	92.6	8255	103879000
6.83	6.83	2020-11-11	6.85	6.7	6.76	8277	693180
113.0	113.0	2020-11-11	114.0	112.5	112.5	8279	2726500
49.0	49.0	2020-11-11	49.3	48.5	49.1	8284	982900
11.4	11.4	2020-11-11	11.5	11.4	11.5	8289	2666950
3.5	3.5	2020-11-11	3.5	3.34	3.34	8291	10340
320.0	320.0	2020-11-11	320.0	316.0	316.0	8299	483950500
52.8	52.8	2020-11-11	52.8	52.6	52.7	8342	368800
58.0	58.0	2020-11-11	58.3	57.2	58.2	8349	22297900
----	----	2020-11-11	----	----	----	8349A	0
17.1	17.1	2020-11-11	17.1	16.85	16.85	8354	357000
40.7	40.7	2020-11-11	40.8	38.85	38.95	8358	419709250
40.45	40.45	2020-11-11	40.85	40.15	40.2	8383	22376350
24.45	24.45	2020-11-11	24.9	24.1	24.9	8390	56966600
10.95	10.95	2020-11-11	10.95	10.8	10.8	8401	97900
35.85	35.85	2020-11-11	36.35	35.8	36.35	8403	27351700
148.5	148.5	2020-11-11	151.5	147.0	148.5	8406	123003500
17.85	17.85	2020-11-11	17.95	17.55	17.55	8409	176550
44.0	44.0	2020-11-11	44.5	43.7	44.4	8410	7985250
26.0	26.0	2020-11-11	26.0	25.75	25.75	8415	2145400
116.5	116.5	2020-11-11	116.5	116.0	116.5	8416	813000
13.2	13.2	2020-11-11	13.2	13.1	13.1	8418	26300
24.45	24.45	2020-11-11	24.45	24.2	24.4	8420	658500
9.95	9.95	2020-11-11	9.99	9.9	9.99	8421	29840
16.3	16.3	2020-11-11	16.3	16.3	16.3	8423	16300
50.0	50.0	2020-11-11	50.0	49.95	50.0	8424	1049800
12.8	12.8	2020-11-11	12.8	12.75	12.75	8426	115150
65.0	65.0	2020-11-11	66.2	63.2	66.0	8431	23214800
62.3	62.3	2020-11-11	62.4	61.9	62.4	8432	1366700
39.5	39.5	2020-11-11	39.9	39.3	39.9	8433	1578450
50.0	50.0	2020-11-11	50.0	49.7	49.7	8435	3645900
211.0	211.0	2020-11-11	223.5	205.5	222.0	8436	970208500
179.5	179.5	2020-11-11	181.0	179.0	181.0	8437	1078000
19.0	19.0	2020-11-11	19.4	18.8	19.0	8440	6303800
70.1	70.1	2020-11-11	72.8	69.9	69.9	8444	14662100
104.0	104.0	2020-11-11	106.0	104.0	106.0	8446	14288000
24.9	24.9	2020-11-11	25.25	24.65	25.25	8450	273950
19.3	19.3	2020-11-11	19.6	19.25	19.6	8455	97350
41.55	41.55	2020-11-11	41.8	41.55	41.8	8472	125150
20.45	20.45	2020-11-11	20.8	20.25	20.8	8476	163100
40.25	40.25	2020-11-11	40.25	38.8	40.0	8477	5399500
55.9	55.9	2020-11-11	56.0	55.3	55.5	8489	8052500
15.1	15.1	2020-11-11	15.15	14.9	15.15	8905	2235500
17.95	17.95	2020-11-11	18.5	17.9	18.0	8906	736400
51.2	51.2	2020-11-11	51.7	51.2	51.3	8908	2257400
39.9	39.9	2020-11-11	40.0	39.7	39.7	8916	5063350
----	----	2020-11-11	----	----	----	8916A	0
----	----	2020-11-11	----	----	----	8917	0
----	----	2020-11-11	----	----	----	8921	0
14.7	14.7	2020-11-11	14.7	14.7	14.7	8923	14700
62.8	62.8	2020-11-11	64.8	62.3	64.0	8924	233735700
15.45	15.45	2020-11-11	15.55	15.4	15.55	8927	1172900
29.0	29.0	2020-11-11	29.3	29.0	29.1	8928	1893400
21.85	21.85	2020-11-11	22.0	21.8	22.0	8929	481800
12.75	12.75	2020-11-11	12.85	12.7	12.85	8930	472200
29.4	29.4	2020-11-11	29.4	29.15	29.3	8931	3157350
18.8	18.8	2020-11-11	18.9	18.6	18.9	8932	9607250
12.3	12.3	2020-11-11	12.45	12.15	12.15	8933	11776900
34.0	34.0	2020-11-11	34.0	34.0	34.0	8934	238000
