Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2020-05-05	00679B	50.95	50.95	50.7	50.75	255000	50.75
2020-05-05	00687B	53.25	53.25	52.9	53	349000	53
2020-05-05	00694B	40.43	40.43	40.42	40.43	307000	40.43
2020-05-05	00695B	42.13	42.13	42.04	42.06	330000	42.06
2020-05-05	00696B	53	53	52.85	52.85	480000	52.85
2020-05-05	00697B	44.72	44.72	44.62	44.66	210000	44.66
2020-05-05	00718B	19.86	19.86	19.85	19.85	428000	19.85
2020-05-05	00719B	32.17	32.18	32.17	32.18	107000	32.18
2020-05-05	00720B	44.27	44.27	44.02	44.13	283000	44.13
2020-05-05	00721B	45.39	45.5	45.39	45.5	102000	45.5
2020-05-05	00722B	48.94	48.94	48.72	48.78	113000	48.78
2020-05-05	00723B	46.13	46.15	46.13	46.14	102000	46.14
2020-05-05	00724B	43.88	43.88	43.12	43.32	123000	43.32
2020-05-05	00725B	42.65	42.65	42.22	42.29	199000	42.29
2020-05-05	00726B	40.77	40.77	40.6	40.6	5000	40.6
2020-05-05	00727B	37.84	37.86	37.4	37.4	977000	37.4
2020-05-05	00734B	19.75	19.8	19.75	19.79	1011000	19.79
2020-05-05	00740B	46.12	46.24	46.08	46.24	336000	46.24
2020-05-05	00741B	37.17	37.17	37.17	37.17	243000	37.17
2020-05-05	00744B	42.16	42.16	42.14	42.14	101000	42.14
2020-05-05	00745B	38.84	38.84	38.84	38.84	100000	38.84
2020-05-05	00746B	46.6	46.67	46.57	46.67	109000	46.67
2020-05-05	00747B	51.5	51.5	51.5	51.5	100000	51.5
2020-05-05	00748B	41.6	41.6	41.6	41.6	100000	41.6
2020-05-05	00749B	42.7	42.7	42.6	42.63	23000	42.63
2020-05-05	00750B	47.13	47.13	46.8	46.8	101000	46.8
2020-05-05	00751B	48.3	48.4	48.29	48.4	239000	48.4
2020-05-05	00754B	49.8	49.8	49.8	49.8	100000	49.8
2020-05-05	00755B	47.88	47.88	47.75	47.75	103000	47.75
2020-05-05	00756B	45.25	45.25	45.14	45.14	102000	45.14
2020-05-05	00758B	57.2	57.2	57.15	57.15	103000	57.15
2020-05-05	00759B	75.5	75.5	75.5	75.5	100000	75.5
2020-05-05	00760B	61.5	61.5	61.5	61.5	100000	61.5
2020-05-05	00761B	49.26	49.34	49.17	49.33	183000	49.33
2020-05-05	00764B	53.95	53.95	53.75	53.85	109000	53.85
2020-05-05	00765B	40.09	40.2	40.09	40.2	103000	40.2
2020-05-05	00768B	83.5	83.5	83.5	83.5	100000	83.5
2020-05-05	00769B	59.45	59.5	59.45	59.5	102000	59.5
2020-05-05	00772B	47.48	47.53	47.45	47.5	632000	47.5
2020-05-05	00773B	47.19	47.19	47.04	47.14	650000	47.14
2020-05-05	00777B	47.01	47.01	46.85	46.85	101000	46.85
2020-05-05	00778B	46.59	46.59	46.59	46.59	1000	46.59
2020-05-05	00779B	54.6	54.6	54.6	54.6	100000	54.6
2020-05-05	00780B	42.4	42.41	42.4	42.41	102000	42.41
2020-05-05	00781B	47.18	47.18	46.99	47.08	161000	47.08
2020-05-05	00782B	46.33	46.33	46.33	46.33	108000	46.33
2020-05-05	00784B	40.17	40.17	40.11	40.11	200000	40.11
2020-05-05	00785B	43.8	43.8	43.79	43.79	200000	43.79
2020-05-05	00786B	43.2	43.21	43.2	43.21	3000	43.21
2020-05-05	00787B	45.79	45.9	45.78	45.9	65000	45.9
2020-05-05	00788B	44.65	44.78	44.65	44.7	142000	44.7
2020-05-05	00789B	70.1	70.1	69.75	69.75	103000	69.75
2020-05-05	00790B	64.75	64.75	64.75	64.75	100000	64.75
2020-05-05	00791B	58.25	58.25	58.25	58.25	100000	58.25
2020-05-05	00792B	45.71	45.74	45.37	45.64	865000	45.64
2020-05-05	00793B	46.49	46.5	46.32	46.4	783000	46.4
2020-05-05	00794B	40.7	40.76	40.68	40.68	123000	40.68
2020-05-05	00795B	51.35	51.35	51	51.1	235000	51.1
2020-05-05	00796B	39.88	39.89	39.88	39.88	210000	39.88
2020-05-05	00798B	42.55	42.6	42.55	42.6	102000	42.6
2020-05-05	00799B	45.58	45.7	45.58	45.7	109000	45.7
2020-05-05	00831B	39.72	39.72	39.72	39.72	50000	39.72
2020-05-05	00832B	52.05	52.05	52.05	52.05	50000	52.05
2020-05-05	00833B	50	50	49.99	49.99	108000	49.99
2020-05-05	00834B	43.6	43.61	43.6	43.61	100000	43.61
2020-05-05	00835B	44.2	44.2	44.2	44.2	50000	44.2
2020-05-05	00836B	43.13	43.13	42.59	42.59	102000	42.59
2020-05-05	00837B	36.67	36.67	36.2	36.2	103000	36.2
2020-05-05	00838B	39.76	39.76	39.76	39.76	100000	39.76
2020-05-05	00839B	44.3	44.3	44.3	44.3	100000	44.3
2020-05-05	00840B	42.9	42.9	42.9	42.9	100000	42.9
