Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2013-10-28	1256	155	155	150.5	151.5	95000	14415000	151.5
2013-10-28	1258					0	0	
2013-10-28	1259	78.7	78.8	78.7	78.7	33000	2599800	78.7
2013-10-28	1333	6.67	6.82	6.55	6.55	373000	2470820	6.55
2013-10-28	1336	10.05	10.1	10	10.05	65000	652650	10.05
2013-10-28	1558	164	164	161.5	164	327000	53259000	164
2013-10-28	1565	875	885	872	873	109000	95447000	873
2013-10-28	1566	24.85	24.95	24.2	24.65	147000	3612950	24.65
2013-10-28	1569	27.5	27.6	26.3	26.35	1364000	36890450	26.35
2013-10-28	1570	15.6	15.9	15.05	15.9	468000	7196950	15.9
2013-10-28	1580	137	137	134.5	135	285000	38626000	135
2013-10-28	1584	13.6	13.75	13.6	13.7	86000	1177900	13.7
2013-10-28	1586	20.9	20.95	20.85	20.9	17000	355100	20.9
2013-10-28	1591	31.95	31.95	31.9	31.9	4000	127650	31.9
2013-10-28	1593	25.15	25.6	25.15	25.6	4000	101500	25.6
2013-10-28	1595	69.2	69.5	67.5	68	328000	22427800	68
2013-10-28	1597	50.8	51.3	49.85	49.9	177000	8902600	49.9
2013-10-28	1599	52.2	52.2	50.7	51	413000	21131300	51
2013-10-28	1742	18.4	18.4	17.9	17.95	193000	3487800	17.95
2013-10-28	1752	39	39.2	38.7	38.75	528000	20554400	38.75
2013-10-28	1777	57.9	58.5	57.6	58.1	85000	4942200	58.1
2013-10-28	1781	49.4	49.5	47.9	47.9	803000	39010400	47.9
2013-10-28	1784	46.25	46.45	46	46.05	258000	11911250	46.05
2013-10-28	1785	25.15	25.3	25	25.05	328000	8243300	25.05
2013-10-28	1787	19.4	19.6	18.05	18.05	4237000	77219500	18.05
2013-10-28	1788	93.2	93.5	91.8	92	196000	18158400	92
2013-10-28	1795	72.5	72.8	69.6	70	4158000	293776200	70
2013-10-28	1799	18.45	19.7	18.2	19.7	3100000	59862350	19.7
2013-10-28	1813	41	41	39.8	39.8	341000	13757250	39.8
2013-10-28	1815	11.55	12	11.55	11.8	3889000	46167900	11.8
2013-10-28	2035	29.4	29.85	29.4	29.8	38000	1128050	29.8
