Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2017-05-18	00679B	38.5	38.63	38.48	38.59	6048000	233319230	38.59
2017-05-18	00687B	39.68	39.96	39.68	39.92	8207000	327603330	39.92
2017-05-18	1258	34.55	35.4	34.5	35.35	43000	1508350	35.35
2017-05-18	1259	86.3	86.3	83.8	85	38000	3223900	85
2017-05-18	1264	251	253	250	253	23000	5792000	253
2017-05-18	1333	4	4.2	4	4.15	60000	249480	4.15
2017-05-18	1336	13.6	13.85	13.45	13.85	378000	5167000	13.85
2017-05-18	1565	558	579	558	578	390000	222186000	578
2017-05-18	1566	17.05	17.3	17	17.15	44000	754850	17.15
2017-05-18	1569	36	36.6	35.25	36.55	1598000	57717850	36.55
2017-05-18	1570	14.5	14.5	14.2	14.3	52000	745200	14.3
2017-05-18	1580	164	166.5	162	164.5	303000	49900000	164.5
2017-05-18	1584	12.8	13.1	12.6	12.75	8892000	113709450	12.75
2017-05-18	1586	29.85	30.15	29.6	29.8	734000	21857800	29.8
2017-05-18	1591	25.8	26.05	25.6	26.05	28000	726250	26.05
2017-05-18	1593	40.55	40.95	40.55	40.95	22000	893100	40.95
2017-05-18	1595	47.5	47.5	47.15	47.5	7000	330950	47.5
2017-05-18	1597	39.2	43.1	38.7	43.1	4731000	198461100	43.1
2017-05-18	1599	50.9	51.2	50.8	51.1	106000	5398000	51.1
2017-05-18	1742	10.2	10.25	10.2	10.2	18000	183850	10.2
2017-05-18	1752	39.15	40.3	39.15	39.9	80000	3179050	39.9
2017-05-18	1777	86	87.5	86	87.5	50000	4325800	87.5
2017-05-18	1781	15.55	15.7	15.1	15.7	25000	382700	15.7
2017-05-18	1784	27.25	27.45	27	27.2	48000	1306450	27.2
2017-05-18	1785	11.25	12.25	11.25	11.95	1423000	16866500	11.95
2017-05-18	1787	23.95	24.35	23.95	24.35	115000	2777750	24.35
2017-05-18	1788	97.9	98	96.4	97.4	6000	583000	97.4
2017-05-18	1795	53.3	53.9	52.1	53	508000	26986300	53
2017-05-18	1799	22.7	23.2	22.6	22.9	117000	2682800	22.9
2017-05-18	1813	23.35	23.35	23.15	23.2	17000	395650	23.2
2017-05-18	1815	14.8	15.1	14.65	15.05	13102000	195923300	15.05
2017-05-18	2035					0	0	
2017-05-18	2061	9.75	9.76	9.57	9.57	10000	96620	9.57
2017-05-18	2063	28.15	28.4	28.15	28.2	151000	4258900	28.2
2017-05-18	2064	18.4	18.4	18.3	18.3	4000	73300	18.3
2017-05-18	2065	38	38.45	37.65	38.45	36000	1374600	38.45
2017-05-18	2066	101	101.5	100.5	101	12000	1211000	101
2017-05-18	2067	11.5	11.65	11.5	11.55	5000	57700	11.55
2017-05-18	2221	24.15	24.45	24.1	24.2	142000	3441350	24.2
2017-05-18	2230					0	0	
2017-05-18	2233	104	106	103.5	104	776000	81374000	104
2017-05-18	2235	113.5	115	113.5	115	16000	1822500	115
2017-05-18	2596	19.8	19.95	19.8	19.9	149000	2954600	19.9
2017-05-18	2640	48.5	49.1	48.5	49.1	43000	2086600	49.1
2017-05-18	2641	7.29	7.29	7.11	7.11	483000	3465750	7.11
2017-05-18	2643	39.9	40.3	39.9	40.2	9000	361900	40.2
2017-05-18	2718					0	0	
2017-05-18	2719	10.6	11.2	10.45	10.55	117000	1243150	10.55
2017-05-18	2724	5.48	5.48	4.62	4.62	4000	20190	4.62
2017-05-18	2726	105	112.5	101.5	107.5	2375000	256226500	107.5
2017-05-18	2729	249	249.5	248	249	23000	5725500	249
2017-05-18	2732	79.9	81.8	79.7	79.8	121000	9751000	79.8
2017-05-18	2734	13.5	14	13.5	13.9	17000	234850	13.9
2017-05-18	2736	18	19.85	18	19.3	26000	487300	19.3
2017-05-18	2740	27.3	27.3	27.3	27.3	3000	81900	27.3
2017-05-18	2916	15.95	16	15.95	16	3000	47950	16
2017-05-18	2924	54.6	54.7	54.6	54.7	36000	1965700	54.7
2017-05-18	2926	150	150.5	150	150	38000	5702000	150
2017-05-18	2928	105	110.5	101	107	426000	45903000	107
2017-05-18	3064	18.5	18.7	18.45	18.45	197000	3635800	18.45
2017-05-18	3066	8	8.15	7.82	8.15	24000	192050	8.15
2017-05-18	3067	12.25	12.25	12.25	12.25	1000	12250	12.25
2017-05-18	3068	67	69.2	66.7	68.2	584000	39805600	68.2
2017-05-18	3071	14.1	14.65	14.1	14.3	456000	6534550	14.3
2017-05-18	3073	9.8	10.05	9.62	9.89	39000	384010	9.89
2017-05-18	3078	27.95	28.4	27.95	28.35	689000	19448450	28.35
2017-05-18	3081	268.5	274	267	274	288000	78196500	274
2017-05-18	3083	40.1	41.15	40	40.75	336000	13696400	40.75
2017-05-18	3085	25.3	25.8	24.5	24.55	280000	7013300	24.55
2017-05-18	3086	9.26	9.4	9.26	9.4	15000	139890	9.4
2017-05-18	3088	56.5	57.4	56	57.1	355000	20086200	57.1
2017-05-18	3089	10.95	10.95	10.95	10.95	193000	2113350	10.95
2017-05-18	3092	47.6	47.85	46.9	47.25	974000	46139900	47.25
2017-05-18	3093	31.7	31.7	31.55	31.55	8000	252700	31.55
2017-05-18	3095	2.27	2.27	2.16	2.16	14000	31120	2.16
2017-05-18	3105	127.5	131.5	126.5	131	1937000	251572000	131
2017-05-18	3114	11.9	11.95	11.75	11.9	50000	592650	11.9
2017-05-18	3115	12.3	12.45	12.2	12.2	18000	220250	12.2
2017-05-18	3118	33.9	33.9	33.1	33.6	71000	2385300	33.6
2017-05-18	3122	16.45	16.45	16.15	16.2	75000	1220800	16.2
2017-05-18	3128	11.35	11.5	11.35	11.5	10000	114200	11.5
2017-05-18	3131	175	175.5	172	175.5	70000	12184500	175.5
2017-05-18	3141	33.9	34.6	33.65	34.2	210000	7149250	34.2
2017-05-18	3144	26.95	28.15	26.8	27.5	4128000	113225150	27.5
2017-05-18	3152	304	311	304	309	361000	111451000	309
2017-05-18	3162	17.4	18.75	17.4	18.75	2401000	44407700	18.75
2017-05-18	3163	49.2	50.5	48.85	50.1	757000	37733150	50.1
2017-05-18	3169	28.4	28.95	28.2	28.6	442000	12653100	28.6
2017-05-18	3171	16.9	16.9	16.85	16.85	3000	50600	16.85
2017-05-18	3176	53	53.4	52.2	53.4	156000	8270300	53.4
2017-05-18	3188	21.25	21.4	21	21.2	259000	5464500	21.2
2017-05-18	3191	19.35	20	19.2	19.65	299000	5839500	19.65
2017-05-18	3202	12.45	12.5	12.4	12.45	131000	1629200	12.45
2017-05-18	3205	90.6	91.5	90.5	91	199000	18107300	91
2017-05-18	3206	22.3	22.6	22.05	22.6	144000	3232900	22.6
2017-05-18	3207	9.99	9.99	9.99	9.99	1000	9990	9.99
2017-05-18	3211	40.2	40.2	39.7	39.75	130000	5178150	39.75
2017-05-18	3213	49.5	50.4	49.2	50.3	270000	13530250	50.3
2017-05-18	3217	25.1	25.35	25.05	25.35	87000	2196000	25.35
2017-05-18	3218	28.5	28.5	27.85	28.2	719000	20251300	28.2
2017-05-18	3219					0	0	
2017-05-18	3221	18.5	18.75	18.25	18.75	208000	3863200	18.75
2017-05-18	3224	43.1	44.95	43.1	44.95	338000	14798100	44.95
2017-05-18	3226	60	60	58.4	59.5	16000	940000	59.5
