Ticker	Name	Buy	Sell	OverBS	Date
707999	P1元大	350	2137	-1787	2013-07-05
706993	富邦QU	230	1588	-1358	2013-07-05
708015	群益R7	323	1496	-1173	2013-07-05
707563	國泰ZR	0	1122	-1122	2013-07-05
708018	大華U7	50	1153	-1103	2013-07-05
707918	群益Q6	130	1222	-1092	2013-07-05
707453	YR永豐	98	1163	-1065	2013-07-05
707718	永豐Q4	0	1052	-1052	2013-07-05
70801P	PX群益	515	1554	-1039	2013-07-05
708251	國泰U9	235	1205	-970	2013-07-05
708831	永豐RV	120	1078	-958	2013-07-05
70748P	T6元大	1001	1896	-895	2013-07-05
70655P	日盛TU	0	877	-877	2013-07-05
708712	國泰Z5	208	1043	-835	2013-07-05
708045	P4元大	0	796	-796	2013-07-05
707935	WN元大	140	845	-705	2013-07-05
707427	國泰ZH	473	1171	-698	2013-07-05
708648	國泰Y9	180	876	-696	2013-07-05
70781P	統一VW	0	689	-689	2013-07-05
708766	元大U4	0	669	-669	2013-07-05
708543	兆豐XG	28	694	-666	2013-07-05
708247	永豐Z9	797	1462	-665	2013-07-05
707994	國泰Q5	1057	1712	-655	2013-07-05
708703	國泰Z3	141	785	-644	2013-07-05
708664	QE群益	55	697	-642	2013-07-05
708284	凱基Y2	50	686	-636	2013-07-05
70830P	元大U2	653	1288	-635	2013-07-05
707944	永豐U4	10	621	-611	2013-07-05
708805	永豐RN	159	759	-600	2013-07-05
708319	U5元大	447	1041	-594	2013-07-05
708514	工銀P9	27	571	-544	2013-07-05
708340	日盛WJ	209	745	-536	2013-07-05
708725	永豐RD	0	524	-524	2013-07-05
708034	國泰Q9	105	599	-494	2013-07-05
70764P	凱基Z3	99	585	-486	2013-07-05
707674	國泰ZW	400	884	-484	2013-07-05
708404	W3元大	251	721	-470	2013-07-05
708253	凱基X6	26	495	-469	2013-07-05
707985	WV元大	711	1172	-461	2013-07-05
708675	統一WX	0	456	-456	2013-07-05
708487	元大Q1	20	475	-455	2013-07-05
708086	元富R2	139	591	-452	2013-07-05
708453	PJ群益	61	503	-442	2013-07-05
708257	大眾VA	0	435	-435	2013-07-05
708813	元大V5	0	434	-434	2013-07-05
708857	元大W3	0	432	-432	2013-07-05
708239	T4元大	306	732	-426	2013-07-05
708309	工銀P6	120	545	-425	2013-07-05
708076	群益S7	278	698	-420	2013-07-05
708067	國泰S3	488	907	-419	2013-07-05
707308	RT元大	356	772	-416	2013-07-05
708470	國泰W3	0	416	-416	2013-07-05
707548	大華S9	592	1005	-413	2013-07-05
707080	QK元大	165	575	-410	2013-07-05
707987	元富P6	35	445	-410	2013-07-05
708156	R1元大	21	428	-407	2013-07-05
708030	永豐W6	480	885	-405	2013-07-05
708834	國泰PC	0	396	-396	2013-07-05
708625	永豐QP	1	385	-384	2013-07-05
708521	元大Q6	15	395	-380	2013-07-05
708600	元大R4	40	420	-380	2013-07-05
708721	元大T3	99	479	-380	2013-07-05
708297	凱基Y4	139	517	-378	2013-07-05
708336	統一VF	60	431	-371	2013-07-05
708525	國泰W7	0	370	-370	2013-07-05
708269	兆豐WS	99	467	-368	2013-07-05
708311	永豐PK	0	368	-368	2013-07-05
708106	國泰S9	663	1027	-364	2013-07-05
70734P	日盛VQ	739	1097	-358	2013-07-05
708380	V8元大	0	357	-357	2013-07-05
708496	統一VX	408	759	-351	2013-07-05
70826P	國票RM	0	347	-347	2013-07-05
708832	國泰PA	0	347	-347	2013-07-05
707996	群益R6	300	646	-346	2013-07-05
707976	永豐U7	12	356	-344	2013-07-05
70763P	元富T1	65	407	-342	2013-07-05
708327	統一VC	0	337	-337	2013-07-05
707850	VV元大	50	383	-333	2013-07-05
708556	國泰X2	0	326	-326	2013-07-05
708197	元富S4	10	335	-325	2013-07-05
708583	凱基PQ	600	925	-325	2013-07-05
708580	國泰X7	180	498	-318	2013-07-05
708825	永豐RP	253	571	-318	2013-07-05
708446	永豐QC	116	421	-305	2013-07-05
708140	國泰T3	55	359	-304	2013-07-05
708858	元大W4	0	302	-302	2013-07-05
708881	康和WT	0	302	-302	2013-07-05
707278	富邦RQ	0	299	-299	2013-07-05
5347	世界	68	366	-298	2013-07-05
708537	日盛P4	0	297	-297	2013-07-05
708320	永豐PL	22	316	-294	2013-07-05
708833	國泰PB	108	398	-290	2013-07-05
70735P	S5元大	31	319	-288	2013-07-05
707791	國泰P4	100	383	-283	2013-07-05
708370	凱基Y9	98	381	-283	2013-07-05
70705P	元富Q4	0	280	-280	2013-07-05
707425	兆豐UN	20	300	-280	2013-07-05
708172	大華V3	40	317	-277	2013-07-05
708059	群益S2	199	470	-271	2013-07-05
708734	QS群益	55	318	-263	2013-07-05
707436	群益VQ	1360	0	1360	2013-07-05
708407	工銀P7	1324	50	1274	2013-07-05
707056	國泰YP	1238	1	1237	2013-07-05
707020	PQ元大	1004	0	1004	2013-07-05
707787	永昌UE	974	0	974	2013-07-05
5536	聖暉	970	1	968	2013-07-05
708390	統一VK	948	21	927	2013-07-05
708296	凱基Y3	952	50	902	2013-07-05
706906	元大WS	892	20	872	2013-07-05
708694	QJ群益	894	32	862	2013-07-05
708143	富邦TU	1311	503	808	2013-07-05
708452	康和WA	832	39	793	2013-07-05
708342	永豐PQ	790	3	787	2013-07-05
707175	凱基ZE	785	0	785	2013-07-05
707812	永豐R6	825	100	725	2013-07-05
708124	永豐X7	690	0	690	2013-07-05
707950	統一UK	858	169	689	2013-07-05
70686P	群益P9	763	81	682	2013-07-05
708256	富邦TY	662	0	662	2013-07-05
70805P	大華W6	582	0	582	2013-07-05
708119	日盛VG	865	299	566	2013-07-05
707063	QA元大	648	99	549	2013-07-05
707897	國泰Q1	646	97	549	2013-07-05
708518	統一VZ	756	207	549	2013-07-05
707947	國泰Q3	1188	644	544	2013-07-05
708769	元大U7	536	0	536	2013-07-05
708770	日盛R9	548	20	528	2013-07-05
708425	W7元大	615	100	515	2013-07-05
708760	國泰Z8	520	13	507	2013-07-05
707634	富邦SU	639	136	503	2013-07-05
70637P	TB元大	542	64	478	2013-07-05
707454	YS永豐	478	0	478	2013-07-05
70687P	群益Q1	448	0	448	2013-07-05
708462	元富T7	615	175	440	2013-07-05
70680P	亞東PM	439	0	439	2013-07-05
6147	頎邦	458	28	430	2013-07-05
708227	S9元大	435	6	429	2013-07-05
8121	越峰	479	72	407	2013-07-05
707970	凱基U4	396	0	396	2013-07-05
708464	日盛WU	396	0	396	2013-07-05
70760P	群益W8	470	76	394	2013-07-05
708002	元富Q1	827	433	394	2013-07-05
708273	凱基X9	795	402	393	2013-07-05
708501	日盛WY	393	0	393	2013-07-05
70681P	國票QD	399	10	389	2013-07-05
708576	日盛Q2	413	25	388	2013-07-05
70694P	富邦TK	604	221	383	2013-07-05
70647P	群益WQ	379	0	379	2013-07-05
708401	PA群益	742	370	372	2013-07-05
708110	群益T4	362	0	362	2013-07-05
5371	中光電	359	0	358	2013-07-05
708491	永豐QI	365	9	356	2013-07-05
708540	永豐QK	535	179	356	2013-07-05
70769P	統一VN	367	16	351	2013-07-05
708080	P6元大	366	35	331	2013-07-05
708154	中信X3	327	0	327	2013-07-05
8942	森鉅	326	6	320	2013-07-05
706777	UR永豐	319	0	319	2013-07-05
70720P	國票QP	330	12	318	2013-07-05
70743P	國泰V3	734	423	311	2013-07-05
708338	U8元大	346	35	311	2013-07-05
707508	兆豐UT	404	100	304	2013-07-05
708546	康和WE	376	75	301	2013-07-05
707060	凱基YW	858	558	300	2013-07-05
708617	PY群益	297	0	297	2013-07-05
708161	永豐Y7	297	5	292	2013-07-05
70774P	PH群益	297	10	287	2013-07-05
708278	日盛WA	340	53	287	2013-07-05
708799	元富W5	307	20	287	2013-07-05
707077	QG元大	286	0	286	2013-07-05
707861	元富ZX	377	100	277	2013-07-05
708134	永豐X9	296	21	275	2013-07-05
708689	國票RJ	275	0	275	2013-07-05
70639P	TD元大	298	25	273	2013-07-05
708113	Q4元大	321	50	271	2013-07-05
70778P	元富U1	2188	1926	262	2013-07-05
708341	日盛WK	300	40	260	2013-07-05
70816P	元富W2	289	30	259	2013-07-05
6279	胡連	289	32	257	2013-07-05
708488	元富U2	605	353	252	2013-07-05
4944	兆遠	250	0	250	2013-07-05
708430	永豐PZ	250	0	250	2013-07-05
708250	亞東PT	399	150	249	2013-07-05
708742	凱基QA	278	33	245	2013-07-05
707923	大眾UT	864	626	238	2013-07-05
708551	元富V2	420	183	237	2013-07-05
70795P	康和WH	230	0	230	2013-07-05
707636	群益WU	269	40	229	2013-07-05
707851	VW元大	332	106	226	2013-07-05
708248	兆豐WP	272	46	226	2013-07-05
707811	永豐R5	225	0	225	2013-07-05
4162	智擎	252	29	223	2013-07-05
708252	國泰V1	691	470	221	2013-07-05
708282	國泰V5	502	281	221	2013-07-05
70828P	統一XH	219	0	219	2013-07-05
708730	康和WK	218	0	218	2013-07-05
707778	VB元大	763	547	216	2013-07-05
708389	統一VJ	412	199	213	2013-07-05
707865	日盛UM	218	9	209	2013-07-05
708482	富邦UQ	297	90	207	2013-07-05
