Ticker	Name	Buy	Sell	OverBS	Date
3105	穩懋	100	1174	-1074	2013-02-25
5009	榮剛	0	815	-815	2013-02-25
6290	良維	0	268	-268	2013-02-25
3227	原相	0	200	-200	2013-02-25
4105	東洋	10	142	-132	2013-02-25
8042	金山電	0	100	-100	2013-02-25
6244	茂迪	0	72	-72	2013-02-25
8432	東生華	0	50	-50	2013-02-25
8942	森鉅	0	50	-50	2013-02-25
8996	高力	0	50	-50	2013-02-25
4966	F-譜瑞	0	42	-42	2013-02-25
3587	閎康	0	20	-20	2013-02-25
3527	聚積	15	30	-15	2013-02-25
4979	華星光	100	115	-15	2013-02-25
4924	F-欣厚	0	9	-9	2013-02-25
4933	友輝	0	6	-6	2013-02-25
3169	亞信	0	5	-5	2013-02-25
5904	寶雅	0	5	-5	2013-02-25
3691	碩禾	0	3	-3	2013-02-25
8299	群聯	278	10	268	2013-02-25
5349	先豐	250	0	250	2013-02-25
6143	振曜	150	0	150	2013-02-25
4162	智擎	139	0	139	2013-02-25
4401	東隆興	119	0	119	2013-02-25
5306	桂盟	102	0	102	2013-02-25
3689	湧德	85	0	85	2013-02-25
6147	頎邦	200	117	83	2013-02-25
6261	久元	183	100	83	2013-02-25
4114	健喬	50	0	50	2013-02-25
6188	廣明	50	0	50	2013-02-25
3582	凌耀	45	0	45	2013-02-25
2233	宇隆	40	0	40	2013-02-25
4987	科誠	35	0	35	2013-02-25
3491	昇達科	16	0	16	2013-02-25
1580	新麥	34	25	9	2013-02-25
6803	崑鼎	8	0	8	2013-02-25
8406	F-金可	7	0	7	2013-02-25
