Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2008-09-24	01006T	7	7.01	6.81	6.95	275000	1909660	6.95
2008-09-24	1107	0.79	0.79	0.79	0.79	10000	7900	0.79
2008-09-24	1333	4.33	4.63	4.28	4.63	844000	3781340	4.63
2008-09-24	1336	16.2	16.4	15.8	16.4	133000	2145050	16.4
2008-09-24	1558	25.4	26	25.4	26	10000	256600	26
2008-09-24	1565	120.5	122.5	118	118	245000	29241500	118
2008-09-24	1569	17.8	18.9	17.5	17.8	67000	1227050	17.8
2008-09-24	1570	7.97	7.97	7.6	7.9	46000	357400	7.9
2008-09-24	1580	0	0	0	0	0	0	0
2008-09-24	1582	61	66.2	61	65.8	459000	29791800	65.8
2008-09-24	1584	11.6	12	11.5	11.9	66000	776550	11.9
2008-09-24	1742	41	41.5	40.45	41.5	41000	1691450	41.5
2008-09-24	1777	29.5	29.7	29.5	29.6	7000	206900	29.6
2008-09-24	1781	12.15	12.4	12	12	71000	855650	12
2008-09-24	1784	43.2	43.2	41	41.5	807000	33763000	41.5
2008-09-24	1785	75	81.4	74.6	78.8	9919000	784193700	78.8
2008-09-24	1787	9.32	9.65	9.32	9.65	65000	617880	9.65
2008-09-24	1815	10	10.35	9.95	10.35	124000	1259050	10.35
2008-09-24	2035	23.25	23.8	22.8	23.8	459000	10667000	23.8
2008-09-24	2114	23.1	23.65	23	23	90000	2104600	23
2008-09-24	2221	11.7	11.8	11.35	11.35	6000	70200	11.35
2008-09-24	2410	0	0	0	0	0	0	0
2008-09-24	2916	13.6	13.6	13.6	13.6	4000	54400	13.6
2008-09-24	2921	17.35	17.6	17.25	17.5	28000	488850	17.5
2008-09-24	3064	55.2	58	53.9	55.9	3882000	218291100	55.9
2008-09-24	3066	8.04	8.26	8	8.03	557000	4510240	8.03
2008-09-24	3067	13.4	13.7	12.8	13.7	7000	92200	13.7
2008-09-24	3068	23.5	24.4	23.5	23.55	166000	3938900	23.55
2008-09-24	3069	4.97	4.98	4.9	4.9	6000	29770	4.9
2008-09-24	3071	4.85	5.05	4.85	4.96	71000	354630	4.96
2008-09-24	3073	37.8	39.35	37.5	39.35	297000	11548300	39.35
2008-09-24	3078	11.85	12	11.5	12	1704000	20197850	12
2008-09-24	3083	66.5	68.3	65	66.5	337000	22599200	66.5
2008-09-24	3085	12.2	13.05	12.2	13.05	87000	1112800	13.05
2008-09-24	3086	12	13.2	12	13.1	1129000	14603850	13.1
2008-09-24	3087	5.3	5.72	5.3	5.72	707000	3985550	5.72
2008-09-24	3088	22.3	23.4	22	22.7	311000	7041500	22.7
2008-09-24	3089	6.07	6.19	6.07	6.1	9000	54830	6.1
2008-09-24	3093	55.2	56.4	54	55.2	77000	4266500	55.2
2008-09-24	3095	15.55	16.5	15.55	16.15	1032000	16711750	16.15
2008-09-24	3099	3.82	4.08	3.82	4.08	1707000	6817000	4.08
2008-09-24	3114	10.7	10.95	10.5	10.9	94000	1007000	10.9
