Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2017-03-02	00679B	37.9	37.99	37.87	37.97	382000	14490730	37.97
2017-03-02	1258	40.3	40.35	40.1	40.2	142000	5718550	40.2
2017-03-02	1259	80	80	78.8	80	52000	4141300	80
2017-03-02	1264	217	220	217	219	34000	7436000	219
2017-03-02	1333	3.75	3.75	3.74	3.74	8000	29970	3.74
2017-03-02	1336	9.67	9.8	9.63	9.63	26000	251860	9.63
2017-03-02	1565	535	544	532	532	404000	217117000	532
2017-03-02	1566	16.95	17.3	16.95	17.1	68000	1164250	17.1
2017-03-02	1569	30.55	32.85	26.95	26.95	22555000	690798100	26.95
2017-03-02	1570	13.9	13.9	13.8	13.8	32000	442350	13.8
2017-03-02	1580	137	137	135.5	135.5	58000	7888500	135.5
2017-03-02	1584	15.2	15.35	15.05	15.2	901000	13690350	15.2
2017-03-02	1586	27.05	27.15	26.6	26.8	336000	8989450	26.8
2017-03-02	1591	23	23	21.7	21.7	54000	1196250	21.7
2017-03-02	1593	39.3	39.3	39	39	13000	508500	39
2017-03-02	1595	47.8	47.9	46.6	46.6	68000	3199100	46.6
2017-03-02	1597	34.8	34.85	33.4	33.65	369000	12544950	33.65
2017-03-02	1599	50.4	50.6	50.1	50.3	72000	3628700	50.3
2017-03-02	1742	11.9	11.9	11.35	11.6	705000	8286750	11.6
2017-03-02	1752	42.6	43.45	42.5	43.35	538000	23174650	43.35
2017-03-02	1777	100	101.5	99	101.5	133000	13325100	101.5
2017-03-02	1781	19.9	20.2	19.6	19.85	89000	1763800	19.85
2017-03-02	1784	30.4	30.55	30.2	30.25	45000	1365050	30.25
2017-03-02	1785	14.6	14.75	14.2	14.35	1914000	27614950	14.35
2017-03-02	1787	22.6	22.6	22.5	22.55	113000	2547950	22.55
2017-03-02	1788	98.6	99	98	99	31000	3062400	99
2017-03-02	1795	64.8	65	62.9	63.1	803000	51132700	63.1
2017-03-02	1799	22.1	22.6	22.1	22.35	140000	3127650	22.35
2017-03-02	1813	24.2	24.2	23.85	23.9	77000	1849750	23.9
2017-03-02	1815	17.25	17.4	16.9	17	7774000	132448100	17
2017-03-02	2035	48	49.65	47.95	49.65	7000	338450	49.65
2017-03-02	2061	9.72	9.72	9.53	9.55	85000	814520	9.55
2017-03-02	2063	28.1	28.6	28.1	28.6	45000	1274950	28.6
2017-03-02	2064	17.5	17.75	17.4	17.5	14000	244350	17.5
2017-03-02	2066	107	107.5	105.5	106	20000	2127000	106
2017-03-02	2067	13.7	13.85	13.7	13.85	2000	27550	13.85
2017-03-02	2221	23	23	22.15	22.2	203000	4550150	22.2
