Ticker	Name	Buy	Sell	OverBS	Date
70461	工銀S6	1980	3355	-1375	2007-06-15
70459	工銀S5	1086	2250	-1164	2007-06-15
70438	兆豐Q2	167	1057	-890	2007-06-15
70407	兆豐P9	92	925	-833	2007-06-15
5820	日盛金	0	808	-808	2007-06-15
6232	仕欽	529	1259	-730	2007-06-15
70422	寶來Q7	79	781	-702	2007-06-15
5347	世界	50	720	-670	2007-06-15
70413	大華S9	225	853	-628	2007-06-15
70414	大華T1	0	628	-628	2007-06-15
70394	元富R2	479	1089	-610	2007-06-15
5432	達威	0	583	-583	2007-06-15
70357	信證Q8	737	1314	-577	2007-06-15
70347	中信U6	95	628	-533	2007-06-15
5371	中光電	276	805	-529	2007-06-15
70497	群益T6	17530	47	17483	2007-06-15
70507	群益T7	14519	678	13841	2007-06-15
70504	大華T5	11738	1512	10226	2007-06-15
70505	中信W3	11805	2790	9015	2007-06-15
70506	台証T1	4636	109	4527	2007-06-15
70512	工銀S9	5143	1538	3605	2007-06-15
70254	元富P7	1819	249	1570	2007-06-15
70453	統一R1	3073	1836	1237	2007-06-15
70338	寶來P7	1169	68	1101	2007-06-15
70303	大華R8	1194	100	1094	2007-06-15
8261	富鼎	896	10	886	2007-06-15
70261	群益R6	757	0	757	2007-06-15
3260	威剛	726	5	721	2007-06-15
5425	台半	846	154	692	2007-06-15
6153	嘉聯益	841	264	577	2007-06-15
