Ticker	Name	Buy	Sell	OverBS	Date
72364	寶來RY	5	924	-919	2009-09-30
72106	寶來RJ	10	706	-696	2009-09-30
72220	永豐T7	9	657	-648	2009-09-30
72066	大華QX	0	630	-630	2009-09-30
72273	日盛V8	20	488	-468	2009-09-30
72068	大華QZ	97	561	-464	2009-09-30
72123	凱基T1	71	510	-439	2009-09-30
72369	國泰PY	145	488	-343	2009-09-30
72217	永豐T4	49	391	-342	2009-09-30
72179	大華RF	269	609	-340	2009-09-30
72290	寶來RR	65	390	-325	2009-09-30
6244	茂迪	103	427	-324	2009-09-30
5347	世界	167	487	-320	2009-09-30
72219	永豐T6	41	340	-299	2009-09-30
6121	新普	19	308	-289	2009-09-30
72240	群益RH	192	480	-288	2009-09-30
72288	寶來RP	13	290	-277	2009-09-30
72323	永豐V7	125	385	-260	2009-09-30
72046	群益QQ	176	425	-249	2009-09-30
72368	國泰PX	11	259	-248	2009-09-30
72133	元大UL	60	295	-235	2009-09-30
71981	大華QQ	70	292	-222	2009-09-30
72230	凱基T6	0	220	-220	2009-09-30
72280	元大VC	2	222	-220	2009-09-30
72218	永豐T5	51	264	-213	2009-09-30
5701	劍湖山	0	200	-200	2009-09-30
72060	元富QZ	106	305	-199	2009-09-30
72384	群益RV	64	253	-189	2009-09-30
5371	中光電	212	400	-188	2009-09-30
72097	元富RF	112	284	-172	2009-09-30
72346	元富SE	494	660	-166	2009-09-30
72294	元富SA	0	159	-159	2009-09-30
72075P	元大UG	1	157	-156	2009-09-30
72320	永豐V4	0	153	-153	2009-09-30
5351	鈺創	85	231	-146	2009-09-30
72193	元富RQ	0	144	-144	2009-09-30
72238	國票Q8	1	144	-143	2009-09-30
72224	永豐U2	153	294	-141	2009-09-30
72221	永豐T8	0	131	-131	2009-09-30
6126	信音	0	125	-125	2009-09-30
72059	元富QY	10	135	-125	2009-09-30
72178	大華RE	0	125	-125	2009-09-30
72255P	元大UZ	63	187	-124	2009-09-30
72190	元富RM	28	147	-119	2009-09-30
3095	及成	48	166	-118	2009-09-30
72293	元富RZ	0	110	-110	2009-09-30
72159	元大UT	54	163	-109	2009-09-30
72044	群益QN	39	147	-108	2009-09-30
72223	永豐U1	3	109	-106	2009-09-30
72020	國泰V2	25	129	-104	2009-09-30
72090	群益QU	40	144	-104	2009-09-30
72254	元大UY	17	121	-104	2009-09-30
72214	大華RH	0	102	-102	2009-09-30
72236	國泰PK	74	176	-102	2009-09-30
72385	台証UB	0	100	-100	2009-09-30
72160	永豐S6	199	297	-98	2009-09-30
72353	永昌U9	30	126	-96	2009-09-30
72345	元富SD	10	105	-95	2009-09-30
72306	群益RL	65	159	-94	2009-09-30
72112	國泰W5	68	161	-93	2009-09-30
72017	凱基S1	10	101	-91	2009-09-30
72198	國泰PJ	295	386	-91	2009-09-30
3527	聚積	8	98	-90	2009-09-30
71987	富邦S9	0	90	-90	2009-09-30
72253	元大UX	3	88	-85	2009-09-30
72086	凱基S8	10	92	-82	2009-09-30
72211	群益RE	0	80	-80	2009-09-30
6147	頎邦	31	109	-78	2009-09-30
4123	晟德	0	76	-76	2009-09-30
5478	智冠	42	116	-74	2009-09-30
72309	康和RC	124	198	-74	2009-09-30
72344	元富SC	0	70	-70	2009-09-30
8042	金山電	20	90	-70	2009-09-30
72055	元富QU	0	69	-69	2009-09-30
5328	華容	0	65	-65	2009-09-30
3303	岱稜	0	63	-63	2009-09-30
72100	寶來RC	0	62	-62	2009-09-30
72127	群益QY	323	383	-60	2009-09-30
72343	康和RF	11	71	-60	2009-09-30
6104	創惟	25	84	-59	2009-09-30
5475	德宏	0	53	-53	2009-09-30
72233	富邦T5	0	53	-53	2009-09-30
72311	康和RE	29	82	-53	2009-09-30
72067	大華QY	3	54	-51	2009-09-30
3083	網龍	34	84	-50	2009-09-30
5349	先豐	0	50	-50	2009-09-30
72045	群益QP	205	255	-50	2009-09-30
72225	元大UU	0	50	-50	2009-09-30
8069	元太	400	450	-50	2009-09-30
3526	凡甲	0	49	-49	2009-09-30
3164	景岳	5	50	-45	2009-09-30
72162	永豐S8	0	44	-44	2009-09-30
72200	台証TT	161	205	-44	2009-09-30
72181	群益RB	355	398	-43	2009-09-30
72191	元富RN	308	351	-43	2009-09-30
72313	兆豐RS	11	54	-43	2009-09-30
72182	台証TR	105	146	-41	2009-09-30
72210	群益RD	30	70	-40	2009-09-30
8086	宏捷科	0	40	-40	2009-09-30
72074	元大UF	0	38	-38	2009-09-30
3260	威剛	784	63	721	2009-09-30
6278	台表科	681	130	551	2009-09-30
8299	群聯	569	107	462	2009-09-30
8039	台虹	528	88	440	2009-09-30
72252	凱基U2	643	213	430	2009-09-30
72048	群益QS	380	0	380	2009-09-30
72105P	寶來RH	357	0	357	2009-09-30
72261	國泰PN	378	56	322	2009-09-30
72007	台証TJ	340	20	320	2009-09-30
