Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2009-02-26	01006T	4.84	4.97	4.84	4.97	4000	19610	4.97
2009-02-26	1107	0.82	0.84	0.82	0.84	41000	33960	0.84
2009-02-26	1333	3.52	3.52	3.52	3.52	302000	1063040	3.52
2009-02-26	1336	13.2	13.2	12.7	12.95	97000	1253050	12.95
2009-02-26	1558	19.05	19.05	19.05	19.05	43000	819150	19.05
2009-02-26	1565	108.5	109.5	108.5	109.5	33000	3594500	109.5
2009-02-26	1569	12	12	12	12	1000	12000	12
2009-02-26	1570	5.81	5.97	5.72	5.72	31000	178430	5.72
2009-02-26	1580	25.4	25.4	25.4	25.4	2000	50800	25.4
2009-02-26	1582	41.2	42	40.85	41.25	563000	23164450	41.25
2009-02-26	1584	13	13.15	12.9	13.1	59000	768450	13.1
2009-02-26	1742	25.15	25.15	24.6	24.7	24000	596350	24.7
2009-02-26	1777	26	26.2	26	26.2	9000	234550	26.2
2009-02-26	1781	7.1	7.1	6.92	7.08	26000	182750	7.08
2009-02-26	1784	34.1	34.25	33.8	34	160000	5433350	34
2009-02-26	1785	42.8	43.3	42.15	42.25	4141000	177148700	42.25
2009-02-26	1787	6.26	6.3	6.26	6.3	10000	62730	6.3
2009-02-26	1799	13.7	13.7	13.35	13.4	22000	295700	13.4
2009-02-26	1815	7.9	8.05	7.81	7.89	1555000	12302810	7.89
2009-02-26	2035	19.5	20	19.5	19.5	164000	3219750	19.5
2009-02-26	2114	20.2	20.3	19.8	19.8	12000	238500	19.8
2009-02-26	2221	8.21	8.43	8.21	8.43	6000	49520	8.43
2009-02-26	2410	0	0	0	0	0	0	0
2009-02-26	2916	9.25	9.25	9.2	9.21	61000	561300	9.21
2009-02-26	2921	14	14	14	14	5000	70000	14
2009-02-26	3064	46.9	46.9	45.2	45.2	1130000	52093300	45.2
2009-02-26	3066	5.8	5.99	5.65	5.81	367000	2153360	5.81
2009-02-26	3067	12.7	13.55	12.7	13.55	2000	26250	13.55
2009-02-26	3068	14	14.9	14	14.5	147000	2131950	14.5
2009-02-26	3069	4.04	4.04	4.04	4.04	4000	16160	4.04
2009-02-26	3071	4.5	4.51	4.25	4.32	268000	1185090	4.32
2009-02-26	3073	36.4	36.8	35.8	36.35	270000	9825900	36.35
2009-02-26	3078	7.05	7.24	7.01	7.16	281000	2015230	7.16
2009-02-26	3083	128	130.5	125	126.5	1027000	131245000	126.5
2009-02-26	3085	12.95	12.95	11.4	11.95	650000	7892850	11.95
2009-02-26	3086	15.3	15.35	14.9	15.15	494000	7484350	15.15
2009-02-26	3087	4.97	5.03	4.97	5	94000	470100	5
2009-02-26	3088	18.6	18.75	18.3	18.55	102000	1880350	18.55
2009-02-26	3089	4.36	4.57	4.3	4.57	6000	26130	4.57
2009-02-26	3093	45.2	45.5	44.8	44.8	22000	991500	44.8
2009-02-26	3095	9.58	9.58	9.15	9.22	1980000	18419510	9.22
2009-02-26	3099	0.85	0.87	0.85	0.86	81000	70100	0.86
2009-02-26	3114	8.29	8.29	8.11	8.28	44000	361920	8.28
2009-02-26	3115	4.2	4.43	4.2	4.43	3000	12830	4.43
2009-02-26	3118	23.5	24.1	23	24.05	40000	940200	24.05
2009-02-26	3126	0	0	0	0	0	0	0
2009-02-26	3128	12.2	12.2	11.85	12	127000	1523650	12
2009-02-26	3144	0	0	0	0	0	0	0
2009-02-26	3152	55	58.1	54.5	56.8	1461000	82441700	56.8
2009-02-26	3162	9.18	9.18	9.12	9.12	17000	155650	9.12
2009-02-26	3164	14	14	13.8	13.8	14000	193800	13.8
2009-02-26	3171	5.6	5.66	5.3	5.51	16000	87320	5.51
2009-02-26	3188	10.65	10.8	10.5	10.55	566000	6020750	10.55
2009-02-26	3191	5	5	4.86	5	62000	306610	5
2009-02-26	3202	9.72	9.78	9.6	9.78	59000	574020	9.78
2009-02-26	3205	3.96	3.96	3.96	3.96	1000	3960	3.96
2009-02-26	3206	8.84	8.99	8.84	8.99	3000	26670	8.99
2009-02-26	3207	4.7	4.7	4.56	4.65	23000	107270	4.65
2009-02-26	3211	69.4	71.5	69.4	70.8	4473000	315082900	70.8
2009-02-26	3213	47.35	48.5	46.9	48.15	286000	13626600	48.15
2009-02-26	3217	10.4	10.65	10.3	10.55	241000	2532200	10.55
2009-02-26	3218	21.7	22.7	21.6	22.1	135000	2983300	22.1
2009-02-26	3219	15.7	15.8	15.7	15.7	6000	94450	15.7
2009-02-26	3221	11.4	11.5	11.4	11.4	108000	1238700	11.4
2009-02-26	3224	2.89	2.89	2.89	2.89	13000	37570	2.89
2009-02-26	3226	7.55	7.55	7.37	7.37	6000	45120	7.37
2009-02-26	3227	146	147	143	144	2881000	415845500	144
2009-02-26	3228	47.5	49.45	47.25	48.8	546000	26559800	48.8
2009-02-26	3229	8.34	8.34	8.22	8.3	36000	297060	8.3
2009-02-26	3230	8.04	8.06	7.7	7.7	631000	4994710	7.7
2009-02-26	3232	6.03	6.62	6.03	6.62	3000	19090	6.62
2009-02-26	3236	7.2	7.3	7.2	7.3	4000	29000	7.3
2009-02-26	3252	1.78	1.9	1.78	1.9	4000	7480	1.9
2009-02-26	3259	17.85	17.85	17.6	17.8	11000	195350	17.8
2009-02-26	3260	21.2	21.35	20.65	20.8	3301000	68901000	20.8
2009-02-26	3264	11.4	11.65	11.25	11.45	2559000	29417200	11.45
2009-02-26	3265	6.6	6.75	6.52	6.56	721000	4796900	6.56
2009-02-26	3266	9.43	9.43	9.28	9.28	6000	55930	9.28
2009-02-26	3268	23.75	23.85	22.2	23.85	338000	7996600	23.85
2009-02-26	3276	3.05	3.3	3	3.15	55000	175680	3.15
2009-02-26	3284	6.61	6.81	6.53	6.81	443000	2992440	6.81
2009-02-26	3287	7.8	8.1	7.8	7.9	33000	261320	7.9
2009-02-26	3288	14.8	15.1	14.45	14.8	685000	10156500	14.8
2009-02-26	3289	25.05	25.15	24.6	24.7	323000	8022450	24.7
2009-02-26	3290	6.5	6.59	6.33	6.33	388000	2474200	6.33
2009-02-26	3293	152	159.5	152	159.5	1384000	217702500	159.5
2009-02-26	3294	9.35	9.97	9.33	9.77	985000	9680810	9.77
2009-02-26	3297	14.8	14.8	14.55	14.7	14000	205050	14.7
2009-02-26	3299	11.2	11.2	11	11	28000	311300	11
2009-02-26	3303	18.2	18.7	17.5	17.95	1781000	32298950	17.95
2009-02-26	3306	14.75	15.3	14.4	14.45	277000	4072100	14.45
2009-02-26	3310	8.5	8.59	7.91	8.59	34000	283440	8.59
2009-02-26	3312	4.23	4.23	4.18	4.2	35000	147060	4.2
2009-02-26	3313	7.29	7.33	7.2	7.2	16000	116600	7.2
2009-02-26	3317	24.65	25.65	24.65	25	1667000	42009250	25
2009-02-26	3323	35	35.45	34.4	35.1	920000	32149900	35.1
2009-02-26	3324	5.84	5.84	5.84	5.84	420000	2452800	5.84
2009-02-26	3325	13.15	13.55	13.15	13.55	176000	2358300	13.55
2009-02-26	3332	27.35	27.55	27.35	27.5	13000	357350	27.5
2009-02-26	3339	8.59	8.73	8.5	8.6	510000	4389150	8.6
2009-02-26	3354	7.9	8.05	7.66	7.71	30000	233240	7.71
2009-02-26	3360	5.38	5.38	5.38	5.38	1000	5380	5.38
2009-02-26	3362	11	11	10.9	11	25000	274900	11
2009-02-26	3372	6.44	6.9	6.44	6.9	2686000	17945140	6.9
2009-02-26	3373	14.6	14.8	14.4	14.5	12000	174400	14.5
2009-02-26	3388	37.55	37.55	37.2	37.5	92000	3439050	37.5
2009-02-26	3389	6.01	6.12	6.01	6.03	19000	114500	6.03
2009-02-26	3390	9.17	9.18	9.16	9.16	3000	27510	9.16
2009-02-26	3402	8.19	8.67	8.19	8.67	128000	1102660	8.67
2009-02-26	3416	59.2	59.7	57.4	57.9	345000	20178900	57.9
2009-02-26	3431	5.5	5.83	5.5	5.62	673000	3838950	5.62
2009-02-26	3434	7.05	7.05	7.05	7.05	4000	28200	7.05
2009-02-26	3438	55	56.7	55	55.8	1583000	88660000	55.8
2009-02-26	3444	14.7	14.85	14.7	14.7	44000	650850	14.7
2009-02-26	3452	85.7	86	84	84.8	994000	84167600	84.8
2009-02-26	3454	25.85	25.85	25.2	25.4	122000	3105500	25.4
2009-02-26	3455	11	11.55	10.8	11.2	301000	3396000	11.2
2009-02-26	3465	6.26	6.26	5.96	5.96	34000	204260	5.96
2009-02-26	3466	19.4	19.4	18.5	18.9	94000	1783500	18.9
2009-02-26	3483	32.25	32.25	31.55	31.6	491000	15632750	31.6
2009-02-26	3484	20.55	20.7	20.4	20.4	41000	844550	20.4
2009-02-26	3489	9.14	9.7	9.1	9.7	540000	5179330	9.7
2009-02-26	3490	24.25	24.8	24.1	24.1	318000	7750050	24.1
2009-02-26	3491	75.5	80.2	75.5	80.2	987000	77951700	80.2
2009-02-26	3498	17.65	17.65	17.65	17.65	137000	2418050	17.65
2009-02-26	3499	7.6	7.9	7.6	7.9	673000	5306980	7.9
2009-02-26	3508	54.8	56.8	54.8	54.8	281000	15594700	54.8
2009-02-26	3511	29.85	31.45	29.25	31	370000	11278750	31
2009-02-26	3512	14.2	14.25	14.2	14.2	7000	99500	14.2
2009-02-26	3516	7.5	8.19	7.5	8.19	657000	5231250	8.19
