Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2022-02-17	00679B	38.42	38.91	38.34	38.61	1832000	38.61
2022-02-17	00687B	39.86	40.28	39.86	40.24	117000	40.24
2022-02-17	00694B	36.26	36.28	36.24	36.26	382000	36.26
2022-02-17	00695B	35.17	35.39	35.17	35.24	110000	35.24
2022-02-17	00696B	39.92	40.21	39.92	40.17	312000	40.17
2022-02-17	00697B	37.38	37.5	37.38	37.47	190000	37.47
2022-02-17	00718B	20.43	20.43	20.39	20.39	171000	20.39
2022-02-17	00719B	29.33	29.38	29.28	29.28	156000	29.28
2022-02-17	00720B	38.77	38.92	38.61	38.8	429000	38.8
2022-02-17	00721B	46.74	46.85	46.74	46.83	40000	46.83
2022-02-17	00722B	41.77	42.07	41.66	41.88	332000	41.88
2022-02-17	00723B	37.22	37.35	37.14	37.35	104000	37.35
2022-02-17	00724B	37.45	37.74	37.4	37.59	176000	37.59
2022-02-17	00725B	39.63	39.63	39.43	39.5	445000	39.5
2022-02-17	00726B	38.87	38.87	38.68	38.68	105000	38.68
2022-02-17	00727B	36.66	36.66	36.6	36.65	176000	36.65
2022-02-17	00734B	17.81	17.9	17.81	17.89	1084000	17.89
2022-02-17	00740B	42.56	42.56	42.4	42.5	148000	42.5
2022-02-17	00741B	35.83	35.87	35.83	35.87	107000	35.87
2022-02-17	00744B	43.11	43.19	43.11	43.19	101000	43.19
2022-02-17	00745B	41.8	41.8	41.6	41.8	101000	41.8
2022-02-17	00746B	39.7	39.79	39.63	39.75	116000	39.75
2022-02-17	00747B	53.25	53.25	53.2	53.2	101000	53.2
2022-02-17	00748B	43.07	43.07	43.07	43.07	100000	43.07
2022-02-17	00749B	38.0	38.22	38.0	38.14	107000	38.14
2022-02-17	00750B	38.47	38.47	38.42	38.42	102000	38.42
2022-02-17	00751B	39.59	39.9	39.52	39.76	398000	39.76
2022-02-17	00754B	41.28	41.31	41.28	41.3	106000	41.3
2022-02-17	00755B	39.26	39.37	39.22	39.37	124000	39.37
2022-02-17	00756B	39.95	40.32	39.95	40.15	233000	40.15
2022-02-17	00758B	57.0	57.0	57.0	57.0	100000	57.0
2022-02-17	00759B	62.4	63.0	62.3	63.0	112000	63.0
2022-02-17	00760B	59.7	59.7	59.7	59.7	100000	59.7
2022-02-17	00761B	40.83	40.95	40.75	40.95	174000	40.95
2022-02-17	00764B	40.1	40.46	40.1	40.38	112000	40.38
2022-02-17	00765B	40.73	40.73	40.73	40.73	100000	40.73
2022-02-17	00768B	64.85	65.4	64.85	65.35	144000	65.35
2022-02-17	00772B	39.42	39.72	39.3	39.53	1806000	39.53
2022-02-17	00773B	40.1	40.33	40.02	40.28	213000	40.28
2022-02-17	00777B	38.96	38.96	38.96	38.96	102000	38.96
2022-02-17	00778B	40.18	40.18	40.13	40.13	130000	40.13
2022-02-17	00779B	40.42	40.6	40.42	40.6	106000	40.6
2022-02-17	00780B	37.91	38.23	37.9	38.23	103000	38.23
2022-02-17	00781B	37.65	37.8	37.65	37.77	129000	37.77
2022-02-17	00782B	37.77	38.01	37.77	38.0	126000	38.0
2022-02-17	00784B	35.67	35.71	35.61	35.68	118000	35.68
2022-02-17	00785B	38.47	38.49	38.44	38.44	157000	38.44
2022-02-17	00786B	37.7	37.7	37.52	37.63	254000	37.63
2022-02-17	00787B	38.55	38.6	38.55	38.6	74000	38.6
2022-02-17	00788B	36.5	36.62	36.47	36.58	176000	36.58
2022-02-17	00789B	58.35	58.35	58.25	58.25	108000	58.25
2022-02-17	00790B	57.7	57.7	57.55	57.55	105000	57.55
2022-02-17	00791B	53.5	53.5	53.15	53.35	223000	53.35
2022-02-17	00792B	37.7	37.86	37.7	37.86	103000	37.86
2022-02-17	00793B	37.11	37.27	37.09	37.27	121000	37.27
2022-02-17	00794B	41.46	41.6	41.46	41.6	108000	41.6
2022-02-17	00795B	38.6	38.91	38.58	38.77	305000	38.77
2022-02-17	00796B	41.43	41.44	41.42	41.43	114000	41.43
2022-02-17	00799B	38.24	38.24	38.08	38.08	113000	38.08
2022-02-17	00831B	35.6	35.6	35.6	35.6	50000	35.6
2022-02-17	00834B	37.26	37.5	37.26	37.42	111000	37.42
2022-02-17	00836B	35.34	35.55	35.34	35.47	162000	35.47
2022-02-17	00838B	40.52	40.52	40.49	40.49	101000	40.49
