Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2020-06-18	00679B	48.41	48.82	48.41	48.67	1452000	48.67
2020-06-18	00687B	51.2	51.2	50.95	51	112000	51
2020-06-18	00694B	40.1	40.14	40.1	40.14	303000	40.14
2020-06-18	00695B	41.79	41.8	41.71	41.8	380000	41.8
2020-06-18	00696B	51.25	51.25	50.9	51.1	422000	51.1
2020-06-18	00697B	44.26	44.26	44.19	44.19	134000	44.19
2020-06-18	00718B	19.34	19.34	19.28	19.33	582000	19.33
2020-06-18	00719B	32.01	32.01	31.94	31.95	783000	31.95
2020-06-18	00720B	46.37	46.5	46.26	46.38	1020000	46.38
2020-06-18	00721B	44.3	44.3	44.21	44.23	2681000	44.23
2020-06-18	00722B	50.35	50.35	50.1	50.1	116000	50.1
2020-06-18	00723B	46.75	46.75	46.61	46.61	108000	46.61
2020-06-18	00724B	45.22	45.26	45.11	45.12	146000	45.12
2020-06-18	00725B	44.95	44.95	44.75	44.88	433000	44.88
2020-06-18	00726B	43.65	43.65	43.65	43.65	100000	43.65
2020-06-18	00727B	39.72	39.72	38.95	38.95	112000	38.95
2020-06-18	00734B	21.09	21.1	21.05	21.07	1210000	21.07
2020-06-18	00740B	49.33	49.33	49.2	49.2	336000	49.2
2020-06-18	00741B	38.3	38.33	38.3	38.33	244000	38.33
2020-06-18	00744B	40.73	40.75	40.73	40.74	111000	40.74
2020-06-18	00745B	38.75	38.75	38.75	38.75	110000	38.75
2020-06-18	00746B	47.71	47.95	47.69	47.95	112000	47.95
2020-06-18	00747B	49.58	49.58	49.57	49.57	271000	49.57
2020-06-18	00748B	40.67	40.67	40.67	40.67	100000	40.67
2020-06-18	00749B	46.26	46.26	46.14	46.14	109000	46.14
2020-06-18	00750B	47.97	48.09	47.95	47.95	120000	47.95
2020-06-18	00751B	48.65	48.75	48.57	48.73	1318000	48.73
2020-06-18	00754B	49.9	49.96	49.9	49.96	102000	49.96
2020-06-18	00755B	46.93	46.93	46.88	46.93	102000	46.93
2020-06-18	00756B	48.08	48.08	47.93	48.03	113000	48.03
2020-06-18	00758B	62.6	62.95	62.6	62.75	264000	62.75
2020-06-18	00759B	75.8	75.8	75.75	75.75	107000	75.75
2020-06-18	00760B	66.35	66.35	66.25	66.25	106000	66.25
2020-06-18	00761B	50.25	50.35	50.1	50.1	187000	50.1
2020-06-18	00764B	51.55	51.55	51.35	51.35	102000	51.35
2020-06-18	00765B	38.53	38.53	38.53	38.53	100000	38.53
