EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-06,2012-08-20,105.0,117.5,150,167,0,352,669,14,11831,0.1127,119.0,0.1333,105.0,0.0
2012-09-25,2012-09-27,100.0,111.0,142,158,0,333,633,2,10367,0.1037,110.0,0.1,100.0,0.0
2012-11-13,2013-04-16,100.5,90.0,143,128,0,270,541,154,-11041,-0.1099,100.5,0.0,90.0,-0.1045
2013-05-14,2013-08-29,90.6,79.2,129,113,0,238,480,107,-11880,-0.1311,90.6,0.0,77.5,-0.1446
2013-09-23,2013-10-08,85.2,97.0,121,138,0,291,550,15,11250,0.132,94.1,0.1045,85.2,0.0
2013-12-09,2014-01-17,83.9,78.0,120,111,0,234,465,39,-6365,-0.0759,83.9,0.0,75.2,-0.1037
2014-02-13,2014-03-25,79.6,73.5,113,105,0,220,438,40,-6538,-0.0821,79.6,0.0,71.6,-0.1005
2014-05-06,2014-05-14,78.0,68.8,111,98,0,206,415,8,-9615,-0.1233,78.0,0.0,68.9,-0.1167
2014-06-04,2014-07-30,78.9,71.2,112,101,0,214,427,56,-8127,-0.103,78.9,0.0,71.0,-0.1001
2014-08-26,2014-10-14,72.3,61.0,103,87,0,183,373,49,-11673,-0.1615,72.3,0.0,61.5,-0.1494
2014-12-05,2015-01-15,60.3,53.2,86,76,0,160,322,41,-7422,-0.1231,60.3,0.0,52.7,-0.126
2015-03-04,2015-05-14,52.9,47.7,75,68,0,143,286,71,-5486,-0.1037,52.9,0.0,46.4,-0.1229
2015-06-04,2015-07-13,48.9,48.95,70,70,0,147,287,39,-237,-0.0048,48.9,0.0,42.0,-0.1411
2015-09-11,2015-09-25,44.0,47.0,63,67,0,141,271,14,2729,0.062,51.0,0.1591,44.0,0.0
2016-01-04,2016-01-13,75.0,67.1,107,96,0,201,404,9,-8304,-0.1107,75.0,0.0,66.1,-0.1187
2016-02-02,2016-02-22,71.1,75.0,101,107,0,225,433,20,3467,0.0488,81.5,0.1463,71.1,0.0
2016-05-23,2016-06-01,92.1,99.3,131,142,0,298,571,9,6629,0.072,103.0,0.1183,92.1,0.0
2016-06-29,2016-07-04,101.0,101.5,144,145,0,304,593,5,-93,-0.0009,113.5,0.1238,101.0,0.0
2016-10-06,2016-11-03,84.8,74.0,121,105,0,222,448,28,-11248,-0.1326,84.8,0.0,73.0,-0.1392
2016-11-28,2017-03-01,73.5,81.4,105,116,0,244,465,93,7435,0.1012,81.4,0.1075,73.5,0.0
2017-05-26,2017-10-18,80.4,73.0,115,104,0,219,438,145,-7838,-0.0975,80.4,0.0,72.2,-0.102
2018-01-16,2018-01-23,64.6,70.0,92,100,0,210,402,7,4998,0.0774,71.8,0.1115,64.6,0.0
2018-03-15,2018-04-03,71.5,76.9,102,110,0,231,443,19,4957,0.0693,79.0,0.1049,71.5,0.0
2018-06-06,2018-07-03,72.5,81.0,103,115,0,243,461,27,8039,0.1109,80.0,0.1034,72.5,0.0
2018-09-26,2018-10-12,84.2,74.3,120,106,0,223,449,16,-10349,-0.1229,84.2,0.0,74.3,-0.1176
2018-11-02,2018-11-09,82.0,74.0,117,105,0,222,444,7,-8444,-0.103,82.0,0.0,72.5,-0.1159
2018-11-28,2018-12-20,78.0,71.3,111,102,0,214,427,22,-7127,-0.0914,78.0,0.0,69.5,-0.109
2019-01-08,2019-02-11,74.0,66.1,105,94,0,198,397,34,-8297,-0.1121,74.0,0.0,65.9,-0.1095
2019-02-22,2019-08-13,70.0,79.5,100,113,0,239,452,172,9048,0.1293,79.5,0.1357,70.0,0.0
2019-10-14,2020-03-16,80.5,74.0,115,105,0,222,442,154,-6942,-0.0862,80.5,0.0,67.2,-0.1652
2020-04-01,2020-06-15,73.5,67.0,105,95,0,201,401,75,-6901,-0.0939,73.5,0.0,66.0,-0.102
2020-07-10,2020-07-20,72.5,66.3,103,94,0,199,396,10,-6596,-0.091,72.5,0.0,65.2,-0.1007
2020-08-20,2021-01-04,64.6,59.3,92,85,0,178,355,137,-5655,-0.0875,64.6,0.0,58.1,-0.1006
2021-01-26,2021-02-18,59.9,52.4,85,75,0,157,317,23,-7817,-0.1305,59.9,0.0,52.7,-0.1202
2021-03-24,2021-05-03,52.4,46.5,75,66,0,140,281,40,-6181,-0.118,52.4,0.0,45.35,-0.1345
2021-06-02,2021-09-08,43.55,39.1,62,56,0,117,235,98,-4685,-0.1076,43.55,0.0,38.8,-0.1091
2021-09-30,2021-10-22,40.45,45.3,58,65,0,136,259,22,4591,0.1135,48.0,0.1867,40.45,0.0
2021-11-26,2022-06-10,44.9,42.9,64,61,0,129,254,196,-2254,-0.0502,44.9,0.0,42.55,-0.0523
