EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-01,2012-11-02,33.25,30.45,47,43,0,91,181,93,-2981,-0.0897,33.25,0.0,29.5,-0.1128
2012-11-20,2012-12-04,31.45,34.4,45,49,0,103,197,14,2753,0.0875,34.7,0.1033,31.45,0.0
2013-01-14,2013-03-19,34.4,31.1,49,44,0,93,186,64,-3486,-0.1013,34.4,0.0,30.7,-0.1076
2013-04-17,2013-10-08,31.25,34.6,45,49,0,104,198,174,3152,0.1009,35.15,0.1248,31.25,0.0
2013-11-21,2014-10-02,33.6,30.3,48,43,0,91,182,315,-3482,-0.1036,33.6,0.0,30.2,-0.1012
2014-10-15,2015-05-19,31.0,34.5,44,49,0,104,197,216,3303,0.1065,34.65,0.1177,31.0,0.0
2015-07-01,2015-08-12,32.7,29.5,47,42,0,88,177,42,-3377,-0.1033,32.7,0.0,29.35,-0.1024
2015-09-09,2015-11-26,28.8,26.4,41,38,0,79,158,78,-2558,-0.0888,28.8,0.0,25.9,-0.1007
2015-12-29,2016-01-22,26.3,23.8,37,34,0,71,142,24,-2642,-0.1005,26.3,0.0,23.65,-0.1008
2016-02-17,2016-03-04,25.0,27.1,36,39,0,81,156,16,1944,0.0778,27.5,0.1,25.0,0.0
2016-05-31,2017-01-24,23.3,25.9,33,37,0,78,148,238,2452,0.1052,26.0,0.1159,23.3,0.0
2017-03-23,2017-04-20,27.5,24.55,39,35,0,74,148,28,-3098,-0.1127,27.5,0.0,24.6,-0.1055
2017-05-05,2018-05-02,25.4,28.5,36,41,0,86,163,362,2937,0.1156,28.4,0.1181,25.4,0.0
2018-07-05,2018-08-23,31.2,35.65,44,51,0,107,202,49,4248,0.1362,35.65,0.1426,31.2,0.0
2018-09-20,2018-10-12,37.2,31.6,53,45,0,95,193,22,-5793,-0.1557,37.2,0.0,32.3,-0.1317
2018-11-09,2018-11-26,31.7,28.7,45,41,0,86,172,17,-3172,-0.1001,31.7,0.0,28.15,-0.112
2018-12-18,2019-02-26,28.6,31.5,41,45,0,94,180,70,2720,0.0951,31.6,0.1049,28.6,0.0
2019-03-25,2019-06-28,30.85,33.75,44,48,0,101,193,95,2707,0.0877,34.4,0.1151,30.85,0.0
2019-09-03,2020-03-13,28.7,23.0,41,33,0,69,143,192,-5843,-0.2036,28.7,0.0,25.2,-0.122
2020-04-10,2020-05-06,24.9,30.0,35,43,0,90,168,26,4932,0.1981,28.05,0.1265,24.9,0.0
2020-06-05,2020-07-20,27.75,30.05,40,43,0,90,173,45,2127,0.0766,30.8,0.1099,27.75,0.0
2020-08-21,2020-12-28,25.95,28.8,37,41,0,86,164,129,2686,0.1035,28.7,0.106,25.95,0.0
2021-02-19,2021-04-01,27.4,30.2,39,43,0,91,173,41,2627,0.0959,30.2,0.1022,27.4,0.0
2021-06-04,2021-08-17,32.4,29.1,46,41,0,87,174,74,-3474,-0.1072,32.4,0.0,28.85,-0.1096
2021-09-01,2022-06-10,29.8,31.3,42,45,0,94,181,282,1319,0.0443,31.5,0.057,29.8,0.0
