EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-10,2012-08-22,27.0,24.2,38,34,0,73,145,12,-2945,-0.1091,27.0,0.0,23.85,-0.1167
2012-09-18,2012-10-15,24.5,22.4,35,32,0,67,134,27,-2234,-0.0912,24.5,0.0,22.0,-0.102
2012-11-27,2012-12-14,19.5,21.8,28,31,0,65,124,17,2176,0.1116,21.6,0.1077,19.5,0.0
2013-02-20,2013-02-25,21.6,23.2,31,33,0,70,134,5,1466,0.0679,24.15,0.1181,21.6,0.0
2013-05-08,2013-08-16,20.7,17.4,29,25,0,52,106,100,-3406,-0.1645,20.7,0.0,17.6,-0.1498
2013-09-09,2013-11-12,18.4,16.6,26,24,0,50,100,64,-1900,-0.1033,18.4,0.0,16.55,-0.1005
2013-12-10,2014-01-09,17.35,19.85,25,28,0,60,113,30,2387,0.1376,19.6,0.1297,17.35,0.0
2014-02-20,2014-04-15,21.1,19.0,30,27,0,57,114,54,-2214,-0.1049,21.1,0.0,18.85,-0.1066
2014-05-26,2014-06-11,18.7,20.5,27,29,0,62,118,16,1682,0.0899,21.1,0.1283,18.7,0.0
2014-08-26,2014-10-15,24.6,22.4,35,32,0,67,134,50,-2334,-0.0949,24.6,0.0,22.1,-0.1016
2014-11-04,2014-11-13,24.45,22.25,35,32,0,67,134,9,-2334,-0.0955,24.45,0.0,21.8,-0.1084
2014-12-02,2014-12-22,23.4,25.75,33,37,0,77,147,20,2203,0.0941,26.3,0.1239,23.4,0.0
2015-03-23,2015-04-20,30.1,27.2,43,39,0,82,164,28,-3064,-0.1018,30.1,0.0,26.6,-0.1163
2015-05-07,2015-05-28,27.8,31.4,40,45,0,94,179,21,3421,0.1231,31.35,0.1277,27.8,0.0
2015-06-29,2015-07-13,29.8,29.4,42,42,0,88,172,14,-572,-0.0192,29.8,0.0,26.5,-0.1107
2015-08-20,2015-08-25,23.65,20.1,34,29,0,60,123,5,-3673,-0.1553,23.65,0.0,20.95,-0.1142
2015-08-31,2015-09-23,22.75,24.8,32,35,0,74,141,23,1909,0.0839,25.55,0.1231,22.75,0.0
2015-10-19,2015-10-21,24.8,28.0,35,40,0,84,159,2,3041,0.1226,28.3,0.1411,24.8,0.0
2015-11-26,2015-12-14,29.3,26.2,42,37,0,79,158,18,-3258,-0.1112,29.3,0.0,26.0,-0.1126
2016-01-30,2016-03-21,24.1,28.0,34,40,0,84,158,51,3742,0.1553,27.45,0.139,24.1,0.0
2016-05-31,2016-06-28,24.25,21.4,35,30,0,64,129,28,-2979,-0.1228,24.25,0.0,20.95,-0.1361
2016-08-02,2017-01-09,21.5,23.5,31,33,0,70,134,160,1866,0.0868,23.85,0.1093,21.5,0.0
2017-05-24,2017-06-12,34.95,30.2,50,43,0,91,184,19,-4934,-0.1412,34.95,0.0,30.8,-0.1187
2017-07-12,2017-09-01,28.8,31.3,41,45,0,94,180,51,2320,0.0806,32.1,0.1146,28.8,0.0
2017-10-24,2017-12-11,30.3,27.8,43,40,0,83,166,48,-2666,-0.088,30.3,0.0,26.55,-0.1238
2017-12-28,2018-01-05,30.6,33.0,44,47,0,99,190,8,2210,0.0722,35.05,0.1454,30.6,0.0
2018-03-07,2018-04-23,30.35,31.8,43,45,0,95,183,47,1267,0.0417,33.45,0.1021,30.35,0.0
2018-05-08,2018-05-16,30.7,32.35,44,46,0,97,187,8,1463,0.0477,34.2,0.114,30.7,0.0
2018-08-30,2018-09-11,42.2,38.15,60,54,0,114,228,12,-4278,-0.1014,42.2,0.0,37.55,-0.1102
2018-11-06,2019-01-09,30.8,28.75,44,41,0,86,171,64,-2221,-0.0721,30.8,0.0,27.3,-0.1136
2019-01-24,2019-04-03,28.7,31.8,41,45,0,95,181,69,2919,0.1017,31.65,0.1028,28.7,0.0
2019-06-21,2019-08-05,28.9,26.05,41,37,0,78,156,45,-3006,-0.104,28.9,0.0,26.0,-0.1003
2019-09-04,2020-03-03,25.0,23.05,36,33,0,69,138,181,-2088,-0.0835,25.0,0.0,22.3,-0.108
2020-04-08,2020-04-13,20.1,21.9,29,31,0,66,126,5,1674,0.0833,22.3,0.1095,20.1,0.0
2020-06-08,2020-09-14,23.95,25.7,34,37,0,77,148,98,1602,0.0669,26.4,0.1023,23.95,0.0
2020-10-22,2020-12-09,24.4,29.8,35,42,0,89,166,48,5234,0.2145,27.95,0.1455,24.4,0.0
2021-01-14,2021-01-29,29.75,26.9,42,38,0,81,161,15,-3011,-0.1012,29.75,0.0,26.35,-0.1143
2021-02-23,2021-03-22,28.15,32.7,40,47,0,98,185,27,4365,0.1551,32.45,0.1528,28.15,0.0
2021-06-03,2021-07-16,30.05,34.25,43,49,0,103,195,43,4005,0.1333,33.95,0.1298,30.05,0.0
2021-10-26,2021-11-22,29.5,32.0,42,46,0,96,184,27,2316,0.0785,32.8,0.1119,29.5,0.0
2021-12-14,2021-12-27,34.9,39.8,50,57,0,119,226,13,4674,0.1339,38.8,0.1117,34.65,-0.0072
2022-02-21,2022-03-09,37.1,33.8,53,48,0,101,202,16,-3502,-0.0944,37.1,0.0,33.3,-0.1024
2022-03-28,2022-04-26,34.3,31.05,49,44,0,93,186,29,-3436,-0.1002,34.3,0.0,30.25,-0.1181
2022-06-02,2022-06-10,29.9,29.55,43,42,0,89,174,8,-524,-0.0175,29.9,0.0,29.55,-0.0117
