EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-01,2012-08-07,9.78,11.2,20,20,0,34,74,6,1346,0.1376,11.3,0.1554,9.78,0.0
2012-09-17,2012-10-12,11.5,10.35,20,20,0,31,71,25,-1221,-0.1062,11.5,0.0,10.3,-0.1043
2012-11-26,2012-12-07,10.0,10.95,20,20,0,33,73,11,877,0.0877,11.05,0.105,10.0,0.0
2013-01-04,2013-04-09,11.4,10.3,20,20,0,31,71,95,-1171,-0.1027,11.4,0.0,10.2,-0.1053
2013-04-29,2013-05-10,10.4,11.5,20,20,0,34,74,11,1026,0.0987,11.5,0.1058,10.4,0.0
2013-07-25,2013-10-08,12.75,14.1,20,20,0,42,82,75,1268,0.0995,14.3,0.1216,12.75,0.0
2013-11-28,2013-12-31,13.4,15.95,20,23,0,48,91,33,2459,0.1835,15.5,0.1567,13.4,0.0
2014-03-10,2014-04-28,16.55,13.6,24,20,0,41,85,49,-3035,-0.1834,16.55,0.0,14.35,-0.1329
2014-05-26,2014-05-30,14.9,16.6,21,24,0,50,95,4,1605,0.1077,16.75,0.1242,14.9,0.0
2014-06-30,2014-09-29,16.0,14.5,23,21,0,44,88,91,-1588,-0.0993,16.0,0.0,14.35,-0.1031
2014-11-04,2014-12-08,14.35,15.6,20,22,0,47,89,34,1161,0.0809,15.9,0.108,14.35,0.0
2015-01-12,2015-06-10,15.1,13.15,22,20,0,39,81,149,-2031,-0.1345,15.1,0.0,13.0,-0.1391
2015-07-06,2015-07-09,13.15,11.8,20,20,0,35,75,3,-1425,-0.1084,13.15,0.0,11.6,-0.1179
2015-09-09,2015-09-14,10.25,11.5,20,20,0,34,74,5,1176,0.1147,11.4,0.1122,10.25,0.0
2015-10-16,2015-11-05,11.25,12.15,20,20,0,36,76,20,824,0.0732,12.65,0.1244,11.25,0.0
2016-01-06,2016-01-15,10.3,9.21,20,20,0,28,68,9,-1158,-0.1124,10.3,0.0,9.21,-0.1058
2016-02-02,2016-04-29,10.0,8.95,20,20,0,27,67,87,-1117,-0.1117,10.0,0.0,8.95,-0.105
2016-05-27,2016-06-28,8.84,7.9,20,20,0,24,64,32,-1004,-0.1136,8.84,0.0,7.75,-0.1233
2016-07-15,2016-07-22,8.58,9.25,20,20,0,28,68,7,602,0.0702,9.48,0.1049,8.58,0.0
2016-09-09,2016-11-10,8.62,7.82,20,20,0,23,63,62,-863,-0.1001,8.62,0.0,7.51,-0.1288
2016-11-23,2017-02-07,8.1,9.04,20,20,0,27,67,76,873,0.1078,8.94,0.1037,8.1,0.0
2017-03-21,2017-04-21,10.4,9.4,20,20,0,28,68,31,-1068,-0.1027,10.4,0.0,9.3,-0.1058
2017-06-02,2017-09-18,9.54,11.3,20,20,0,34,74,108,1686,0.1767,10.7,0.1216,9.54,0.0
2017-11-09,2017-12-04,10.5,11.8,20,20,0,35,75,25,1225,0.1167,11.85,0.1286,10.5,0.0
2018-01-08,2018-02-07,10.8,10.2,20,20,0,31,71,30,-671,-0.0621,10.8,0.0,9.65,-0.1065
2018-03-15,2018-06-05,10.2,8.34,20,20,0,25,65,82,-1925,-0.1887,10.2,0.0,9.15,-0.1029
2018-07-18,2018-07-27,8.91,10.0,20,20,0,30,70,9,1020,0.1145,10.0,0.1223,8.91,0.0
2018-10-02,2018-10-12,11.95,10.25,20,20,0,31,71,10,-1771,-0.1482,11.95,0.0,10.5,-0.1213
2018-10-19,2018-10-26,12.5,11.5,20,20,0,34,74,7,-1074,-0.0859,12.5,0.0,10.8,-0.136
2018-11-16,2019-06-26,11.6,12.7,20,20,0,38,78,222,1022,0.0881,12.9,0.1121,11.6,0.0
2019-08-05,2020-01-02,11.85,13.15,20,20,0,39,79,150,1221,0.103,13.15,0.1097,11.85,0.0
2020-03-12,2020-03-20,14.2,13.4,20,20,0,40,80,8,-880,-0.062,14.2,0.0,12.45,-0.1232
2020-03-26,2020-04-08,14.15,12.9,20,20,0,39,79,13,-1329,-0.0939,14.15,0.0,12.65,-0.106
2020-04-30,2020-06-03,12.9,14.5,20,21,0,44,85,34,1515,0.1174,14.7,0.1395,12.9,0.0
2020-09-02,2020-11-04,16.05,18.2,23,26,0,55,104,63,2046,0.1275,18.25,0.1371,16.05,0.0
2020-12-08,2021-01-04,18.6,19.8,27,28,0,59,114,27,1086,0.0584,21.0,0.129,18.6,0.0
2021-02-22,2021-04-19,20.65,23.35,29,33,0,70,132,56,2568,0.1244,23.6,0.1429,20.65,0.0
2021-05-31,2022-03-22,22.55,20.35,32,29,0,61,122,295,-2322,-0.103,22.55,0.0,20.2,-0.1042
2022-04-29,2022-06-10,20.9,19.95,30,28,0,60,118,42,-1068,-0.0511,20.9,0.0,19.95,-0.0455
