EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-01,2012-08-13,90.4,96.5,129,138,0,290,557,12,5543,0.0613,102.0,0.1283,90.4,0.0
2012-09-10,2012-10-09,97.5,88.1,139,126,0,264,529,29,-9929,-0.1018,97.5,0.0,87.3,-0.1046
2012-12-03,2012-12-18,80.4,71.4,115,102,0,214,431,15,-9431,-0.1173,80.4,0.0,69.3,-0.1381
2013-01-31,2013-03-05,72.9,65.4,104,93,0,196,393,33,-7893,-0.1083,72.9,0.0,64.3,-0.118
2013-03-25,2013-04-03,66.7,72.9,95,104,0,219,418,9,5782,0.0867,73.5,0.1019,66.7,0.0
2013-05-03,2013-06-26,73.7,67.2,105,96,0,202,403,54,-6903,-0.0937,73.7,0.0,66.3,-0.1004
2013-07-16,2013-08-23,71.8,79.4,102,113,0,238,453,38,7147,0.0995,79.2,0.1031,71.8,0.0
2013-10-11,2013-10-16,73.0,65.9,104,94,0,198,396,5,-7496,-0.1027,73.0,0.0,65.6,-0.1014
2013-11-28,2014-01-10,69.8,78.0,99,111,0,234,444,43,7756,0.1111,78.5,0.1246,69.8,0.0
2014-03-24,2014-04-09,73.1,85.0,104,121,0,255,480,16,11420,0.1562,85.0,0.1628,73.1,0.0
2014-05-27,2014-07-02,90.7,101.5,129,145,0,304,578,36,10222,0.1127,102.0,0.1246,90.7,0.0
2014-08-20,2014-09-26,96.0,85.0,137,121,0,255,513,37,-11513,-0.1199,96.0,0.0,85.3,-0.1115
2014-11-05,2015-01-26,81.9,90.1,117,128,0,270,515,82,7685,0.0938,92.0,0.1233,81.9,0.0
2015-04-09,2015-04-27,104.5,116.0,149,165,0,348,662,18,10838,0.1037,115.0,0.1005,104.5,0.0
2015-05-27,2015-07-13,109.0,105.0,155,150,0,315,620,47,-4620,-0.0424,109.0,0.0,98.0,-0.1009
2015-08-18,2015-08-24,100.0,83.6,142,119,0,251,512,6,-16912,-0.1691,100.0,0.0,86.5,-0.135
2015-09-14,2015-12-15,95.1,82.7,136,118,0,248,502,92,-12902,-0.1357,95.1,0.0,82.1,-0.1367
2016-02-01,2016-03-03,72.4,80.5,103,115,0,242,460,31,7640,0.1055,81.5,0.1257,72.4,0.0
2016-06-02,2016-06-27,61.0,54.7,87,78,0,164,329,25,-6629,-0.1087,61.0,0.0,54.0,-0.1148
2016-07-06,2016-07-15,58.4,65.1,83,93,0,195,371,9,6329,0.1084,64.4,0.1027,58.4,0.0
2016-08-26,2016-11-15,69.0,62.4,98,89,0,187,374,81,-6974,-0.1011,69.0,0.0,61.0,-0.1159
2016-12-07,2017-02-08,63.7,69.7,91,99,0,209,399,63,5601,0.0879,70.4,0.1052,63.7,0.0
2017-03-17,2017-04-10,77.1,70.0,110,100,0,210,420,24,-7520,-0.0975,77.1,0.0,69.0,-0.1051
2017-05-02,2017-08-09,71.8,76.9,102,110,0,231,443,99,4657,0.0649,79.6,0.1086,71.8,0.0
2017-10-17,2017-10-25,65.3,74.3,93,106,0,223,422,8,8578,0.1314,74.5,0.1409,65.3,0.0
2018-01-10,2018-02-07,69.4,62.6,99,89,0,188,376,28,-7176,-0.1034,69.4,0.0,59.5,-0.1427
2018-03-12,2018-03-14,63.3,70.0,90,100,0,210,400,2,6300,0.0995,70.7,0.1169,63.3,0.0
2018-05-14,2018-08-03,67.0,71.3,95,102,0,214,411,81,3889,0.058,73.8,0.1015,67.0,0.0
2018-10-18,2018-11-16,70.2,79.0,100,113,0,237,450,29,8350,0.1189,78.8,0.1225,70.2,0.0
2019-01-24,2019-02-18,78.0,84.3,111,120,0,253,484,25,5816,0.0746,86.3,0.1064,78.0,0.0
2019-06-11,2019-07-02,94.2,107.0,134,152,0,321,607,21,12193,0.1294,108.5,0.1518,94.2,0.0
2019-08-19,2019-09-11,118.5,114.0,169,162,0,342,673,23,-5173,-0.0437,118.5,0.0,106.5,-0.1013
2019-09-26,2019-10-17,117.0,128.5,167,183,0,386,736,21,10764,0.092,130.5,0.1154,117.0,0.0
2019-12-17,2020-01-31,137.5,119.0,196,170,0,357,723,45,-19223,-0.1398,137.5,0.0,121.5,-0.1164
2020-02-26,2020-03-13,121.0,92.0,172,131,0,276,579,16,-29579,-0.2445,121.0,0.0,101.5,-0.1612
2020-04-09,2020-05-06,100.5,114.5,143,163,0,344,650,27,13350,0.1328,114.0,0.1343,100.5,0.0
2020-06-03,2020-07-10,129.0,138.0,184,197,0,414,795,37,8205,0.0636,143.5,0.1124,129.0,0.0
2020-08-06,2020-08-21,142.0,126.0,202,180,0,378,760,15,-16760,-0.118,142.0,0.0,120.5,-0.1514
2020-09-17,2020-11-03,133.5,121.5,190,173,0,364,727,47,-12727,-0.0953,133.5,0.0,117.0,-0.1236
2020-12-07,2021-04-15,123.0,109.5,175,156,0,328,659,129,-14159,-0.1151,123.0,0.0,107.0,-0.1301
2021-05-31,2021-06-25,97.0,107.0,138,152,0,321,611,25,9389,0.0968,108.5,0.1186,97.0,0.0
2021-09-06,2022-03-22,99.5,107.5,142,153,0,322,617,197,7383,0.0742,110.5,0.1106,99.5,0.0
2022-05-06,2022-05-27,105.0,116.5,150,166,0,350,666,21,10834,0.1032,117.0,0.1143,105.0,0.0
