代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日)
2488,7517,1883,23,17,40,57.5,0.0052474999999999996,48.775
2489,2570,-8040,14,14,28,50.0,-0.008185714285714286,80.32142857142857
2491,3868,12192,28,23,51,54.9,0.028629411764705882,21.901960784313726
2492,33708,-128718,27,23,50,54.0,0.010785999999999997,25.46
2493,3967,20633,15,6,21,71.43,0.035723809523809526,112.9047619047619
2495,3327,2773,18,16,34,52.94,0.009085294117647058,61.294117647058826
2496,13926,-70906,14,27,41,34.15,-0.027297560975609755,46.78048780487805
2497,13957,-31757,27,25,52,51.92,-0.002305769230769231,27.557692307692307
2498,19761,-103511,22,29,51,43.14,-0.018611764705882352,25.03921568627451
2501,2089,3261,11,8,19,57.89,0.013110526315789474,133.89473684210526
2504,3244,11276,21,11,32,65.62,0.026062500000000002,63.65625
2505,3801,-601,17,18,35,48.57,0.0027085714285714317,61.714285714285715
2506,1814,6056,13,11,24,54.17,0.026254166666666665,105.66666666666667
2509,3938,2862,16,13,29,55.17,0.012406896551724134,80.13793103448276
2511,1845,-2825,12,12,24,50.0,-0.004395833333333332,111.79166666666667
2514,2988,2062,16,12,28,57.14,0.010417857142857144,89.17857142857143
2515,1990,4120,19,12,31,61.29,0.024170967741935487,68.6774193548387
2516,1296,-816,12,10,22,54.55,-0.0009409090909090933,118.31818181818181
2520,6061,-11061,21,17,38,55.26,0.0029605263157894755,42.89473684210526
2524,4798,-248,14,14,28,50.0,0.006178571428571432,90.78571428571429
2527,4811,-3861,20,17,37,54.05,0.001918918918918918,57.567567567567565
2528,3396,16244,21,14,35,60.0,0.03998571428571429,52.91428571428571
2530,2419,10781,17,8,25,68.0,0.030423999999999996,100.6
2534,2811,14539,16,6,22,72.73,0.04503181818181818,105.63636363636364
2535,2559,3791,11,8,19,57.89,0.012999999999999998,142.8421052631579
2536,2646,-6746,9,10,19,47.37,-0.00882105263157895,155.78947368421052
2537,2197,-4407,16,16,32,50.0,-0.005543749999999998,70.59375
2538,2625,-9515,15,16,31,48.39,-0.01092258064516129,72.19354838709677
2539,4138,30162,16,6,22,72.73,0.04645,117.0
2540,10865,56185,24,16,40,60.0,0.032034999999999994,37.525
2542,7204,-42554,12,13,25,48.0,-0.023404,105.12
2543,1717,4203,15,11,26,57.69,0.022957692307692307,88.96153846153847
2545,6987,-34037,15,16,31,48.39,-0.012061290322580642,68.83870967741936
2546,5572,21878,20,9,29,68.97,0.03308275862068965,80.86206896551724
2547,2768,-13718,14,19,33,42.42,-0.024184848484848486,69.84848484848484
2548,9345,-745,12,10,22,54.55,0.009581818181818181,124.0
2597,12943,9457,16,13,29,55.17,0.011424137931034485,73.89655172413794
2601,3268,-5768,20,22,42,47.62,-0.0070380952380952365,44.23809523809524
2603,14923,-115573,24,20,44,54.55,-0.008640909090909091,39.13636363636363
2605,5250,2650,22,19,41,53.66,0.013117073170731708,45.073170731707314
2606,8872,-15372,18,20,38,47.37,-0.0026815789473684207,52.078947368421055
2607,3306,7244,16,9,25,64.0,0.024207999999999997,98.44
2608,5561,-2511,12,11,23,52.17,0.0011782608695652167,119.26086956521739
2609,7696,-2146,18,25,43,41.86,-0.025469767441860466,40.27906976744186
2610,2866,324,16,14,30,53.33,0.0006233333333333295,75.0
2611,2662,-5192,18,14,32,56.25,0.0042749999999999976,61.0625
2612,8208,-15858,21,17,38,55.26,-0.0018578947368421048,51.63157894736842
2613,3863,-2313,19,15,34,55.88,0.009676470588235293,61.73529411764706
2614,4105,-1535,22,23,45,48.89,-0.0009622222222222224,32.37777777777778
2615,11614,-60264,21,18,39,53.85,-0.001625641025641026,43.58974358974359
2616,2647,2353,8,7,15,53.33,0.007886666666666665,203.53333333333333
2617,5059,-16009,19,20,39,48.72,-0.007792307692307691,50.41025641025641
2618,4003,-2153,16,17,33,48.48,0.003678787878787881,71.48484848484848
2630,2386,214,11,9,20,55.0,0.017335,54.45
2633,2827,17073,11,5,16,68.75,0.040487499999999996,99.4375
2634,5299,33251,18,7,25,72.0,0.042148000000000005,78.68
2636,11995,7755,19,19,38,50.0,0.007839473684210523,49.26315789473684
2637,8871,-13521,15,15,30,50.0,-0.014600000000000002,81.5
2642,8492,-50492,14,21,35,40.0,-0.02620857142857143,53.05714285714286
2701,729,1121,5,4,9,55.56,0.01561111111111111,360.77777777777777
2702,3306,15894,18,10,28,64.29,0.03323214285714286,76.96428571428571
2704,2345,4705,9,5,14,64.29,0.015035714285714288,212.57142857142858
2705,2388,5752,17,12,29,58.62,0.02019310344827586,77.10344827586206
2706,1334,2916,8,6,14,57.14,0.01813571428571428,216.28571428571428
2707,29388,-12388,15,10,25,60.0,0.008216000000000003,92.68
2712,6273,8127,19,11,30,63.33,0.019303333333333336,73.16666666666667
2722,6193,-12643,13,17,30,43.33,-0.0046300000000000004,83.2
2723,61486,-257886,25,25,50,50.0,-0.00987,23.56
2727,50036,-152436,21,26,47,44.68,-0.007906382978723401,35.95744680851064
2731,23318,-26318,22,16,38,57.89,0.005010526315789474,44.0
2739,4989,3061,14,11,25,56.0,0.010584,62.8
2748,6445,15255,11,8,19,57.89,0.0194,76.6842105263158
2801,1610,4690,9,6,15,60.0,0.021600000000000005,201.33333333333334
2809,4944,8156,15,11,26,57.69,0.012438461538461539,100.1923076923077
2812,1073,4537,10,4,14,71.43,0.03063571428571429,222.35714285714286
2816,2858,-4908,14,12,26,53.85,0.0013923076923076905,90.23076923076923
2820,951,1699,7,4,11,63.64,0.01669090909090909,290.90909090909093
2832,1237,-437,5,5,10,50.0,0.001589999999999999,330.0
2834,1310,2210,11,7,18,61.11,0.01396111111111111,165.38888888888889
2836,872,2368,7,5,12,58.33,0.021725000000000005,266.9166666666667
2838,1170,4960,10,5,15,66.67,0.03117333333333333,198.13333333333333
2845,877,-567,7,5,12,58.33,0.0008583333333333339,263.5833333333333
2849,2001,6199,15,8,23,65.22,0.021991304347826087,116.78260869565217
2850,4213,34087,16,5,21,76.19,0.04899523809523809,127.66666666666667
2851,2685,15815,16,7,23,69.57,0.04001304347826087,114.73913043478261
2852,1460,-3810,9,8,17,52.94,-0.0092,178.2941176470588
2855,2361,-4111,13,11,24,54.17,0.00435,106.29166666666667
2867,2060,-4820,10,15,25,40.0,-0.018376,109.08
2880,1930,4320,10,7,17,58.82,0.016911764705882355,172.8235294117647
2881,6870,14930,13,9,22,59.09,0.01574545454545455,121.0909090909091
2882,7234,8516,15,11,26,57.69,0.013980769230769225,102.23076923076923
2883,1927,-1247,14,12,26,53.85,0.002823076923076923,102.34615384615384
2884,2472,4728,11,6,17,64.71,0.01662352941176471,173.41176470588235
2885,2412,9138,15,9,24,62.5,0.02921666666666667,111.66666666666667
2886,3806,15844,15,7,22,68.18,0.03027727272727273,122.54545454545455
2887,2134,7516,16,8,24,66.67,0.026608333333333335,104.33333333333333
2888,1751,-2421,14,12,26,53.85,-0.0020230769230769243,103.53846153846153
2889,1613,-3443,12,10,22,54.55,-0.00435909090909091,122.95454545454545
2890,1322,6608,12,4,16,75.0,0.03545625,180.1875
2891,2724,6976,14,8,22,63.64,0.020959090909090906,121.04545454545455
2892,1942,11308,11,4,15,73.33,0.03845333333333334,201.46666666666667
2897,779,461,6,6,12,50.0,0.009033333333333326,151.58333333333334
2901,2628,2022,7,9,16,43.75,0.010362500000000004,179.6875
2903,2991,-11091,11,13,24,45.83,-0.014566666666666665,102.75
2904,2575,-8875,9,10,19,47.37,-0.014863157894736842,147.42105263157896
2905,4614,5086,22,16,38,57.89,0.011465789473684212,54.36842105263158
2906,2335,18895,18,9,27,66.67,0.05031111111111111,91.88888888888889
2908,1402,-9502,4,7,11,36.36,-0.03040909090909091,296.8181818181818
2910,5044,30956,19,7,26,73.08,0.04735,86.11538461538461
2911,2479,-11699,15,17,32,46.88,-0.01723125,70.40625
2912,31635,-80635,10,11,21,47.62,-0.011890476190476187,137.1904761904762
2913,2897,9353,17,10,27,62.96,0.020877777777777776,92.29629629629629
2915,15103,-24703,21,16,37,56.76,0.00277027027027027,52.86486486486486
2923,5727,32873,27,12,39,69.23,0.036874358974358985,49.07692307692308
2929,22601,-86151,20,27,47,42.55,-0.03526382978723404,30.48936170212766
2939,11890,-58840,13,13,26,50.0,-0.010050000000000003,27.76923076923077
3002,2468,16362,23,8,31,74.19,0.04594193548387097,69.74193548387096
3003,14943,24557,28,19,47,59.57,0.01986595744680851,34.702127659574465
3004,17050,41150,27,19,46,58.7,0.014458695652173916,37.69565217391305
3005,8117,43883,25,12,37,67.57,0.034197297297297306,49.270270270270274
3006,16870,1230,26,22,48,54.17,0.0073854166666666625,29.520833333333332
3008,960135,-1050135,27,25,52,51.92,0.006742307692307692,26.826923076923077
3010,9389,26661,15,8,23,65.22,0.030056521739130437,111.65217391304348
3011,3561,11809,28,19,47,59.57,0.025406382978723403,28.617021276595743
3013,5357,23693,30,17,47,63.83,0.027265957446808507,30.53191489361702
3014,13735,24665,26,18,44,59.09,0.004886363636363633,41.04545454545455
3015,5231,11219,17,13,30,56.67,0.011213333333333332,73.6
3016,14106,25624,30,22,52,57.69,0.014898076923076918,21.807692307692307
3017,15098,43452,32,18,50,64.0,0.016918000000000002,28.7
3018,7069,2021,23,24,47,48.94,0.006751063829787234,32.787234042553195
3019,18735,-31535,24,24,48,50.0,-0.0029291666666666667,31.041666666666668
3021,3623,5377,21,16,37,56.76,0.017551351351351354,47.24324324324324
3022,10709,-25859,19,17,36,52.78,-0.004827777777777776,49.666666666666664
3023,31510,162240,26,11,37,70.27,0.04046486486486486,52.67567567567568
3024,2629,12271,27,12,39,69.23,0.03404871794871796,42.46153846153846
3025,5660,21930,27,21,48,56.25,0.029504166666666665,28.354166666666668
3026,19203,81897,22,13,35,62.86,0.042091428571428564,55.91428571428571
3027,4455,1815,24,19,43,55.81,0.0002976744186046537,32.41860465116279
3028,3166,6034,14,9,23,60.87,0.01676521739130435,114.34782608695652
3029,6586,32764,26,14,40,65.0,0.03296249999999999,44.8
3030,8399,27951,17,10,27,62.96,0.02492962962962963,82.4074074074074
3031,4568,9512,28,21,49,57.14,0.015895918367346936,29.20408163265306
3032,6637,-6037,18,18,36,50.0,-0.003008333333333331,55.416666666666664
3033,3620,12830,17,9,26,65.38,0.026769230769230767,94.92307692307692
3034,54894,225606,26,15,41,63.41,0.02603658536585366,39.02439024390244
3035,24057,81843,33,19,52,63.46,0.02940961538461538,21.98076923076923
3036,7561,25689,16,10,26,61.54,0.028480769230769233,95.61538461538461
3037,19403,1297,27,22,49,55.1,0.012097959183673462,29.877551020408163
3038,3936,8114,25,18,43,58.14,0.011965116279069767,41.93023255813954
3040,6987,4763,17,17,34,50.0,0.018800000000000004,59.588235294117645
3041,6557,-45647,21,32,53,39.62,-0.027483018867924522,29.09433962264151
3042,12805,41045,24,14,38,63.16,0.023105263157894736,49.10526315789474
3043,3492,-8012,24,34,58,41.38,-0.008986206896551722,13.275862068965518
3044,21663,74237,26,14,40,65.0,0.02646,44.2
3045,7665,-13765,6,7,13,46.15,-0.007692307692307692,243.07692307692307
3046,5951,27849,31,20,51,60.78,0.023007843137254902,20.15686274509804
3047,3342,-2082,25,19,44,56.82,0.0011931818181818228,41.5
3048,4806,-11256,21,17,38,55.26,-0.0036315789473684245,50.86842105263158
3049,3202,-1662,23,24,47,48.94,-0.0023808510638297885,32.638297872340424
3050,2882,5328,25,13,38,65.79,0.018610526315789473,53.21052631578947
3051,3648,-2088,29,25,54,53.7,0.006768518518518515,18.962962962962962
3052,2341,6589,17,13,30,56.67,0.023343333333333334,76.66666666666667
3054,5086,1764,22,18,40,55.0,0.011764999999999998,48.175
3055,5705,17695,24,16,40,60.0,0.0146575,43.275
3056,5356,3144,19,16,35,54.29,0.005611428571428574,50.714285714285715
3057,5301,-21111,22,26,48,45.83,-0.005560416666666672,33.5625
3058,2815,-4455,18,19,37,48.65,-0.0029513513513513517,52.62162162162162
3059,8720,-22570,22,27,49,44.9,-0.010283673469387753,34.55102040816327
3060,12333,-34633,22,22,44,50.0,-0.011515909090909089,34.0
3062,5572,-23822,22,23,45,48.89,-0.012335555555555554,41.06666666666667
3090,9110,13090,23,12,35,65.71,0.022177142857142857,56.82857142857143
3094,7694,7706,28,20,48,58.33,0.01320833333333333,33.8125
3130,19862,101638,17,5,22,77.27,0.03623181818181819,116.5
3138,13350,-49720,14,16,30,46.67,0.15114333333333338,71.46666666666667
3149,5462,-17062,20,28,48,41.67,-0.005491666666666668,23.208333333333332
3164,6362,3038,21,17,38,55.26,0.018636842105263157,49.94736842105263
3167,11178,6772,22,20,42,52.38,0.014535714285714287,35.976190476190474
3189,30463,-35963,30,24,54,55.56,0.004203703703703701,28.555555555555557
3209,4952,-402,16,15,31,51.61,0.00652258064516129,73.0
3229,6300,-29700,19,33,52,36.54,-0.0194826923076923,27.5
3231,5787,3463,21,17,38,55.26,0.009257894736842104,48.28947368421053
3257,15228,-19328,23,19,42,54.76,4.76190476190437e-05,34.976190476190474
3266,2798,2652,17,13,30,56.67,0.022413333333333334,79.53333333333333
3296,5051,-11801,22,28,50,44.0,-0.008385999999999998,31.38
3305,8038,7612,20,18,38,52.63,0.008736842105263163,51.1578947368421
3308,3206,4964,27,17,44,61.36,0.022522727272727274,30.863636363636363
3311,6001,31699,27,14,41,65.85,0.04459024390243902,39.90243902439025
3312,3575,13965,27,15,42,64.29,0.025290476190476197,40.42857142857143
3321,3731,-12921,19,26,45,42.22,-0.01664222222222222,16.866666666666667
3338,11798,14202,25,20,45,55.56,0.00591777777777778,32.355555555555554
3346,8285,5515,18,12,30,60.0,0.029513333333333332,26.833333333333332
3356,17266,-127766,21,32,53,39.62,-0.03150188679245283,32.339622641509436
3376,23073,-34073,22,18,40,55.0,-0.0017899999999999986,47.3
3380,5945,5955,25,17,42,59.52,0.00837142857142857,35.23809523809524
3406,93662,298338,33,18,51,64.71,0.03876666666666667,17.45098039215686
3413,43850,9050,28,16,44,63.64,0.014450000000000001,22.136363636363637
3416,9900,14450,15,12,27,55.56,0.006833333333333334,90.62962962962963
3419,4714,-7154,25,21,46,54.35,-0.0027826086956521745,33.04347826086956
3432,4311,22479,33,14,47,70.21,0.03964255319148936,29.425531914893618
3437,7146,32354,28,17,45,62.22,0.03107777777777777,24.866666666666667
3443,98354,577546,32,19,51,62.75,0.03157254901960784,25.215686274509803
3450,27743,-35143,29,24,53,54.72,0.0023773584905660383,26.264150943396228
3454,27524,-77424,21,25,46,45.65,-0.016193478260869563,42.369565217391305
3481,3694,-15584,20,26,46,43.48,-0.020013043478260873,38.08695652173913
3494,3697,-8357,26,21,47,55.32,0.0138531914893617,23.70212765957447
3501,7340,-6390,13,12,25,52.0,-0.001439999999999999,95.08
3504,16743,89157,28,16,44,63.64,0.03325000000000001,26.181818181818183
3515,23752,79648,25,16,41,60.98,0.025563414634146343,35.926829268292686
3518,8977,14973,27,24,51,52.94,0.009041176470588235,23.705882352941178
3528,6534,32516,20,8,28,71.43,0.032603571428571426,87.57142857142857
3530,24505,11035,25,23,48,52.08,0.014447916666666664,24.041666666666668
3532,36986,11314,29,25,54,53.7,0.009400000000000004,21.333333333333332
3533,103967,91133,31,24,55,56.36,0.013196363636363635,29.672727272727272
3535,5850,-10190,28,29,57,49.12,-0.002435087719298243,24.49122807017544
3543,2605,3655,15,10,25,60.0,0.022572000000000002,55.52
3545,16917,-23967,24,25,49,48.98,0.0009183673469387809,24.387755102040817
3550,3733,3567,23,16,39,58.97,0.007715384615384615,45.666666666666664
3557,7226,-3186,21,17,38,55.26,0.012528947368421053,40.39473684210526
3563,55165,-64565,24,22,46,52.17,-0.002667391304347824,34.19565217391305
3576,5106,13594,25,21,46,54.35,0.01826739130434782,33.15217391304348
3583,16293,77007,27,14,41,65.85,0.033926829268292685,37.951219512195124
3588,17499,-17749,32,26,58,55.17,0.0065137931034482755,21.810344827586206
3591,6134,-134,28,25,53,52.83,0.0023528301886792486,27.150943396226417
3593,3400,-1510,20,25,45,44.44,0.0037088888888888887,27.42222222222222
3596,19670,45180,26,19,45,57.78,0.011700000000000002,33.733333333333334
3605,9314,-23814,24,27,51,47.06,-0.011105882352941174,26.764705882352942
3607,8137,-35087,23,22,45,51.11,-0.010028888888888893,36.68888888888889
3617,22052,21448,24,15,39,61.54,0.01596666666666667,48.205128205128204
3622,6415,-2605,28,22,50,56.0,0.010366,28.74
3645,14103,24847,32,20,52,61.54,0.021436538461538462,22.96153846153846
3653,55671,110929,31,21,52,59.62,0.016744230769230768,21.192307692307693
3661,96239,262511,29,19,48,60.42,0.023716666666666664,14.0625
3665,59304,93196,30,21,51,58.82,0.007621568627450979,26.137254901960784
3669,8587,-32237,20,20,40,50.0,-0.001755000000000001,40.25
3673,24088,69562,30,18,48,62.5,0.01721666666666667,28.25
3679,16951,16599,22,19,41,53.66,0.01803658536585366,47.853658536585364
3682,2316,-11386,14,19,33,42.42,-0.02338787878787879,66.3030303030303
3686,3389,-7339,21,26,47,44.68,-0.017834042553191494,30.638297872340427
3694,5425,18875,29,18,47,61.7,0.01731702127659575,30.21276595744681
3701,5049,-34959,14,24,38,36.84,-0.03462631578947367,47.973684210526315
3702,7494,19056,18,12,30,60.0,0.018716666666666666,86.8
3703,3361,1799,19,11,30,63.33,0.01673,71.5
3704,6484,-18274,24,28,52,46.15,-0.014682692307692306,29.73076923076923
3705,3854,2596,7,7,14,50.0,0.008257142857142855,209.57142857142858
3706,4734,14966,19,9,28,67.86,0.024978571428571433,77.32142857142857
3708,21665,-57565,19,18,37,51.35,-0.002375675675675675,24.054054054054053
3711,11746,6754,13,10,23,56.52,0.010543478260869567,38.95652173913044
3712,4134,2566,14,10,24,58.33,0.014162500000000001,33.416666666666664
3714,4982,-22232,6,7,13,46.15,-0.017730769230769234,32.07692307692308
4104,6823,127,12,9,21,57.14,0.0004476190476190472,130.0952380952381
4106,8549,-9049,23,20,43,53.49,0.002358139534883719,41.55813953488372
4108,6546,-41896,17,27,44,38.64,-0.02304318181818182,45.52272727272727
4119,19991,18709,24,14,38,63.16,0.017439473684210526,53.68421052631579
4133,9088,-10538,18,18,36,50.0,0.0042138888888888885,52.138888888888886
4137,49361,-239861,18,23,41,43.9,-0.020717073170731706,36.21951219512195
4142,8720,-30620,21,21,42,50.0,-0.008897619047619048,43.142857142857146
4155,7438,-30298,19,20,39,48.72,-0.013369230769230772,50.30769230769231
4164,10620,-12270,18,18,36,50.0,0.0006999999999999973,52.916666666666664
4190,17458,-125658,14,19,33,42.42,-0.027093939393939396,37.484848484848484
4306,2704,-2814,17,14,31,54.84,0.0011225806451612937,67.93548387096774
4414,4455,-13825,21,29,50,42.0,-0.020774,28.18
4426,14860,-28560,23,24,47,48.94,-0.015617021276595745,26.19148936170213
4438,17737,-89737,9,14,23,39.13,-0.023773913043478253,56.34782608695652
4439,11867,2133,9,6,15,60.0,0.009073333333333333,43.333333333333336
4526,4318,4082,19,17,36,52.78,0.018086111111111115,60.861111111111114
4532,4644,19756,20,11,31,64.52,0.031690322580645164,76.35483870967742
4536,28048,-76748,16,19,35,45.71,-0.008462857142857143,54.2
4540,8261,90749,16,14,30,53.33,0.10462666666666669,61.13333333333333
4545,5979,36371,17,12,29,58.62,0.04104827586206896,39.10344827586207
4551,35293,56207,27,15,42,64.29,0.018192857142857143,20.69047619047619
4552,8525,-83975,9,16,25,36.0,-0.04844799999999999,59.32
4555,6636,24514,11,8,19,57.89,0.027257894736842102,104.42105263157895
4557,10374,-8574,12,10,22,54.55,0.00426363636363636,84.0
4560,5983,-48573,8,13,21,38.1,-0.039299999999999995,78.9047619047619
4562,3873,-23173,8,15,23,34.78,-0.019721739130434783,87.1304347826087
4564,5290,480,12,11,23,52.17,0.012178260869565216,29.217391304347824
4566,7267,-6927,14,11,25,56.0,-0.00043599999999999916,41.28
4571,8388,-37288,7,10,17,41.18,-0.011670588235294115,41.470588235294116
4572,11708,105592,12,5,17,70.59,0.060447058823529416,24.058823529411764
4576,11141,-10441,10,10,20,50.0,0.0021399999999999987,27.85
4581,2420,10030,7,3,10,70.0,0.03785000000000001,72.8
4720,2026,6224,13,10,23,56.52,0.022895652173913043,116.34782608695652
4722,5622,6078,16,14,30,53.33,0.006013333333333335,79.8
4737,13668,57132,21,16,37,56.76,0.027729729729729737,51.972972972972975
4739,21116,35384,27,21,48,56.25,0.012045833333333334,25.5625
4746,17742,-46292,23,25,48,47.92,-0.011160416666666667,35.708333333333336
4755,16870,72580,25,14,39,64.1,0.02745897435897435,46.56410256410256
4763,28686,91514,20,13,33,60.61,0.012154545454545453,35.60606060606061
4764,7507,-8697,10,10,20,50.0,-0.003565000000000001,86.5
4766,14359,-9859,9,8,17,52.94,0.0005823529411764705,60.64705882352941
4807,5168,-43228,7,15,22,31.82,-0.03636818181818182,67.72727272727273
4904,6195,-15695,7,8,15,46.67,-0.008306666666666667,196.33333333333334
4906,6424,6576,27,16,43,62.79,0.011623255813953487,39.55813953488372
4912,38070,-2470,30,23,53,56.6,0.012526415094339624,27.18867924528302
4915,13585,65065,30,15,45,66.67,0.03053555555555556,33.55555555555556
4916,8615,-14365,24,21,45,53.33,-0.002611111111111112,31.488888888888887
4919,21534,48066,33,21,54,61.11,0.02415185185185185,28.814814814814813
4927,13348,24602,29,17,46,63.04,0.015910869565217395,31.97826086956522
4930,4479,18471,24,16,40,60.0,0.0297175,44.825
4934,6346,5354,29,25,54,53.7,0.0040462962962962935,25.185185185185187
4935,17518,-126168,16,29,45,35.56,-0.0386,38.17777777777778
4938,14126,-57426,17,19,36,47.22,-0.012983333333333331,56.888888888888886
4942,6194,2556,17,15,32,53.12,0.004746874999999999,64.71875
4943,29295,-46455,18,25,43,41.86,-0.013672093023255814,14.930232558139535
4952,10656,-7706,23,18,41,56.1,0.004624390243902439,39.90243902439025
4956,5513,-17583,21,27,48,43.75,-0.012045833333333332,33.166666666666664
4958,21983,3217,23,17,40,57.5,0.011075000000000002,43.625
4960,3931,-10561,23,22,45,51.11,0.00033777777777777636,33.77777777777778
4961,22046,-211956,17,23,40,42.5,-0.027012500000000002,47.1
4967,7045,12475,21,20,41,51.22,0.010312195121951225,29.146341463414632
4968,38439,-68039,25,17,42,59.52,0.009528571428571428,16.904761904761905
4976,11948,-13498,27,25,52,51.92,0.0002750000000000028,23.653846153846153
4977,25472,-33672,25,23,48,52.08,-0.005129166666666664,29.75
4989,5053,14417,18,15,33,54.55,0.00022424242424242584,22.393939393939394
4994,21943,54357,27,18,45,60.0,0.019946666666666665,31.6
4999,7593,3957,15,12,27,55.56,0.008200000000000004,85.0
5007,6531,-53531,6,12,18,33.33,-0.03591111111111111,166.38888888888889
5203,15878,88122,19,11,30,63.33,0.03579333333333333,82.23333333333333
5215,12998,31402,22,20,42,52.38,0.012680952380952383,41.166666666666664
5225,11375,-12175,24,24,48,50.0,0.0003458333333333334,34.6875
5234,16090,26060,23,15,38,60.53,0.01726315789473684,43.23684210526316
5243,12000,-8050,24,21,45,53.33,-0.0023444444444444446,34.77777777777778
5258,6821,58129,20,13,33,60.61,0.0370030303030303,26.87878787878788
5269,199963,1452037,36,17,53,67.92,0.03315471698113208,14.735849056603774
5283,9081,94949,17,4,21,80.95,0.07724761904761905,120.85714285714286
5284,8183,9467,12,11,23,52.17,0.0036565217391304338,91.69565217391305
5285,14405,11445,21,15,36,58.33,0.00836388888888889,41.333333333333336
5288,23339,73061,22,12,34,64.71,0.019441176470588236,47.705882352941174
5388,14538,-5738,19,15,34,55.88,0.002605882352941177,64.44117647058823
5434,21138,94762,24,12,36,66.67,0.030477777777777777,58.55555555555556
5469,7520,15010,27,19,46,58.7,0.010119565217391305,33.76086956521739
5471,10291,-18491,18,16,34,52.94,0.0013647058823529406,61.1764705882353
5484,3106,754,21,24,45,46.67,0.0023733333333333323,37.888888888888886
5515,1504,-6034,8,12,20,40.0,-0.02241999999999999,149.7
5519,2769,-14119,12,15,27,44.44,-0.02192222222222222,92.29629629629629
5521,2335,-565,17,16,33,51.52,0.008136363636363638,64.72727272727273
5522,7294,-1394,14,14,28,50.0,0.0023535714285714262,90.71428571428571
5525,2519,-3519,10,10,20,50.0,-0.0029749999999999976,138.5
5531,2601,3339,17,14,31,54.84,0.014729032258064512,74.29032258064517
5533,1268,5082,7,5,12,58.33,0.02691666666666667,253.91666666666666
5534,11908,2292,16,12,28,57.14,0.010489285714285711,88.53571428571429
5538,5845,5855,16,11,27,59.26,0.014337037037037037,81.66666666666667
5546,4473,-23423,4,8,12,33.33,-0.029508333333333334,43.583333333333336
5607,6625,-4925,19,17,36,52.78,-0.004580555555555553,57.166666666666664
5608,4564,-244,19,20,39,48.72,-0.002035897435897439,49.58974358974359
5706,7335,10365,15,10,25,60.0,0.01636,92.16
5871,28077,87923,26,13,39,66.67,0.031212820512820504,47.87179487179487
5876,4767,4963,11,8,19,57.89,0.007921052631578945,105.42105263157895
5880,1865,11485,11,4,15,73.33,0.041426666666666674,201.2
5906,5357,3493,27,24,51,52.94,0.03191764705882353,24.137254901960784
5907,6875,-14475,18,20,38,47.37,-0.0020736842105263165,49.921052631578945
6005,1885,865,15,10,25,60.0,0.010736,98.0
6024,4724,-11624,10,10,20,50.0,-0.004375000000000002,128.15
6108,3961,-17061,15,16,31,48.39,-0.01261935483870968,73.38709677419355
6112,5428,-27378,11,14,25,44.0,-0.017552,103.88
6115,3505,15195,9,5,14,64.29,0.031657142857142856,216.14285714285714
6116,3278,-6198,23,23,46,50.0,-0.0010717391304347834,35.58695652173913
6117,3737,17413,26,13,39,66.67,0.027679487179487178,45.07692307692308
6120,4629,-11719,23,27,50,46.0,-0.004104000000000001,29.92
6128,4507,4793,13,10,23,56.52,0.01045217391304348,110.65217391304348
6133,2284,13416,19,10,29,65.52,0.03783448275862069,70.79310344827586
6136,1789,-2389,6,8,14,42.86,-0.0021714285714285737,216.92857142857142
6139,7195,41755,24,14,38,63.16,0.030734210526315798,52.21052631578947
6141,5298,4642,28,19,47,59.57,0.012393617021276596,33.638297872340424
6142,2581,5039,24,15,39,61.54,0.021258974358974357,40.69230769230769
6152,3245,-7905,22,24,46,47.83,0.000671739130434783,35.28260869565217
6153,8772,-27472,23,26,49,46.94,-0.010161224489795917,31.714285714285715
6155,4917,29633,26,9,35,74.29,0.048548571428571434,49.142857142857146
6164,3366,-4236,23,20,43,53.49,0.0008395348837209301,35.348837209302324
6165,6579,18761,33,18,51,64.71,0.027100000000000003,19.901960784313726
6166,17210,-29160,22,25,47,46.81,-0.008657446808510636,38.61702127659574
6168,4799,1841,28,19,47,59.57,0.010448936170212765,28.595744680851062
6176,21527,42823,25,14,39,64.1,0.02075641025641026,49.58974358974359
6177,4857,20843,18,10,28,64.29,0.030678571428571434,86.35714285714286
6183,3790,41610,13,3,16,81.25,0.06288125,178.1875
6184,3600,9800,9,5,14,64.29,0.02413571428571428,208.78571428571428
6189,3698,14102,12,6,18,66.67,0.02792222222222222,156.33333333333334
6191,5687,-8137,29,22,51,56.86,0.0007921568627450987,33.98039215686274
6192,8401,27399,13,9,22,59.09,0.022236363636363637,120.5909090909091
6196,17970,86230,31,14,45,68.89,0.03942666666666667,33.46666666666667
6197,8053,36497,25,14,39,64.1,0.02574615384615384,46.02564102564103
6201,3593,18607,11,7,18,61.11,0.030661111111111108,161.72222222222223
6202,16353,58547,23,15,38,60.53,0.02900789473684211,50.60526315789474
6205,9455,-45655,16,23,39,41.03,-0.016751282051282054,39.38461538461539
6206,15884,-27084,16,14,30,53.33,-0.001516666666666667,80.03333333333333
6209,8359,-359,28,22,50,56.0,0.007097999999999996,27.06
6213,19687,-41437,23,22,45,51.11,-0.006946666666666666,36.48888888888889
6214,9654,13596,15,10,25,60.0,0.012508000000000003,94.56
6215,5663,-1013,23,27,50,46.0,0.003606,28.76
