EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-22,2012-10-25,10.15,11.35,20,20,0,34,74,64,1126,0.1109,11.5,0.133,10.15,0.0
2012-12-04,2013-06-07,11.25,12.3,20,20,0,37,77,185,973,0.0865,12.5,0.1111,11.25,0.0
2013-07-16,2013-12-11,10.75,12.2,20,20,0,37,77,148,1373,0.1277,12.0,0.1163,10.75,0.0
2014-02-13,2014-02-19,11.95,13.5,20,20,0,40,80,6,1470,0.123,13.8,0.1548,11.95,0.0
2014-05-26,2014-06-06,20.5,21.85,29,31,0,66,126,11,1224,0.0597,22.8,0.1122,20.5,0.0
2014-08-25,2014-09-01,17.1,19.0,24,27,0,57,108,7,1792,0.1048,19.1,0.117,17.1,0.0
2014-11-05,2014-12-08,14.3,15.65,20,22,0,47,89,33,1261,0.0882,15.95,0.1154,14.3,0.0
2014-12-29,2015-05-13,15.6,14.05,22,20,0,42,84,135,-1634,-0.1047,15.6,0.0,13.8,-0.1154
2015-06-02,2015-06-10,14.3,12.1,20,20,0,36,76,8,-2276,-0.1592,14.3,0.0,11.8,-0.1748
2015-06-30,2015-07-17,13.2,11.85,20,20,0,36,76,17,-1426,-0.108,13.2,0.0,11.8,-0.1061
2015-08-17,2015-08-25,10.8,8.52,20,20,0,26,66,8,-2346,-0.2172,10.8,0.0,9.09,-0.1583
2015-09-10,2015-10-07,10.3,11.35,20,20,0,34,74,27,976,0.0948,11.8,0.1456,10.3,0.0
2015-12-09,2016-01-12,11.3,10.2,20,20,0,31,71,34,-1171,-0.1036,11.3,0.0,10.1,-0.1062
2016-02-01,2016-02-19,10.45,11.8,20,20,0,35,75,18,1275,0.122,11.9,0.1388,10.45,0.0
2016-04-18,2016-04-20,11.65,12.8,20,20,0,38,78,2,1072,0.092,13.35,0.1459,11.65,0.0
2016-05-24,2016-08-05,11.8,13.15,20,20,0,39,79,73,1271,0.1077,13.45,0.1398,11.8,0.0
2016-10-04,2017-05-08,14.3,16.0,20,23,0,48,91,216,1609,0.1125,15.8,0.1049,14.3,0.0
2017-08-31,2017-09-06,22.9,27.05,33,39,0,81,153,6,3997,0.1745,26.5,0.1572,22.9,0.0
2017-10-16,2017-11-08,25.4,27.7,36,39,0,83,158,23,2142,0.0843,28.2,0.1102,25.4,0.0
2018-01-03,2018-01-25,30.1,34.5,43,49,0,104,196,22,4204,0.1397,35.0,0.1628,30.1,0.0
2018-03-13,2018-04-25,31.7,27.2,45,39,0,82,166,43,-4666,-0.1472,31.7,0.0,27.4,-0.1356
2018-05-23,2018-05-29,27.55,30.2,39,43,0,91,173,6,2477,0.0899,30.7,0.1143,27.55,0.0
2018-07-24,2018-09-11,26.85,24.6,38,35,0,74,147,49,-2397,-0.0893,26.85,0.0,24.0,-0.1061
2018-10-02,2018-10-09,24.7,22.15,35,32,0,66,133,7,-2683,-0.1086,24.7,0.0,21.5,-0.1296
2018-11-15,2019-01-02,19.3,21.3,28,30,0,64,122,48,1878,0.0973,21.75,0.1269,19.3,0.0
2019-06-03,2019-11-26,26.0,28.35,37,40,0,85,162,176,2188,0.0842,28.7,0.1038,26.0,0.0
2019-12-13,2020-01-08,30.55,27.4,44,39,0,82,165,26,-3315,-0.1085,30.55,0.0,27.45,-0.1015
2020-02-26,2020-03-13,26.7,23.5,38,33,0,70,141,16,-3341,-0.1251,26.7,0.0,24.0,-0.1011
2020-04-09,2020-06-05,24.65,27.6,35,39,0,83,157,57,2793,0.1133,27.25,0.1055,24.65,0.0
2020-08-07,2020-08-21,38.6,35.0,55,50,0,105,210,14,-3810,-0.0987,38.6,0.0,33.1,-0.1425
2020-08-31,2020-12-11,37.45,39.2,53,56,0,118,227,102,1523,0.0407,41.5,0.1081,37.45,0.0
2021-01-07,2021-01-15,38.2,43.1,54,61,0,129,244,8,4656,0.1219,42.2,0.1047,38.2,0.0
2021-04-07,2021-05-12,45.8,41.8,65,60,0,125,250,35,-4250,-0.0928,45.8,0.0,41.05,-0.1037
2021-06-04,2021-07-14,39.9,43.0,57,61,0,129,247,40,2853,0.0715,44.05,0.104,39.9,0.0
2021-08-06,2021-11-04,43.3,47.3,62,67,0,142,271,90,3729,0.0861,47.9,0.1062,43.3,0.0
2021-12-27,2021-12-30,53.1,63.4,76,90,0,190,356,3,9944,0.1873,63.4,0.194,53.1,0.0
2022-02-22,2022-04-08,53.9,55.7,77,79,0,167,323,45,1477,0.0274,59.3,0.1002,53.9,0.0
2022-06-06,2022-06-10,51.0,50.9,73,73,0,153,299,4,-399,-0.0078,51.1,0.002,50.6,-0.0078
