EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-07,2012-08-24,25.4,28.4,36,40,0,85,161,17,2839,0.1118,28.75,0.1319,25.4,0.0
2012-09-24,2012-10-23,28.95,26.1,41,37,0,78,156,29,-3006,-0.1038,28.95,0.0,25.9,-0.1054
2012-11-13,2013-03-28,25.8,28.5,37,41,0,86,164,135,2536,0.0983,28.4,0.1008,25.8,0.0
2013-04-29,2013-07-04,28.1,25.3,40,36,0,76,152,66,-2952,-0.1051,28.1,0.0,25.15,-0.105
2013-07-29,2013-08-26,26.4,29.6,38,42,0,89,169,28,3031,0.1148,29.2,0.1061,26.4,0.0
2013-10-01,2014-02-07,28.5,31.8,41,45,0,95,181,129,3119,0.1094,31.85,0.1175,28.5,0.0
2014-04-02,2014-08-13,31.65,28.6,45,41,0,86,172,133,-3222,-0.1018,31.65,0.0,28.4,-0.1027
2014-09-10,2014-10-17,28.15,25.1,40,36,0,75,151,37,-3201,-0.1137,28.15,0.0,24.9,-0.1155
2014-11-07,2015-05-11,25.7,22.6,37,32,0,68,137,185,-3237,-0.126,25.7,0.0,22.3,-0.1323
2015-08-20,2015-08-25,16.5,13.0,24,20,0,39,83,5,-3583,-0.2172,16.5,0.0,13.75,-0.1667
2015-08-31,2015-09-16,16.75,19.1,24,27,0,57,108,16,2242,0.1339,19.4,0.1582,16.75,0.0
2016-02-02,2016-02-19,21.15,22.8,30,32,0,68,130,17,1520,0.0719,23.7,0.1206,21.15,0.0
2016-03-29,2016-08-09,23.3,28.2,33,40,0,85,158,133,4742,0.2035,27.7,0.1888,23.3,0.0
2016-10-12,2017-08-22,24.5,21.75,35,31,0,65,131,314,-2881,-0.1176,24.5,0.0,21.55,-0.1204
2017-09-15,2017-11-08,22.0,24.9,31,35,0,75,141,54,2759,0.1254,26.3,0.1955,22.0,0.0
2018-01-03,2018-01-26,24.5,26.25,35,37,0,79,151,23,1599,0.0653,27.0,0.102,24.5,0.0
2018-03-01,2018-08-14,25.6,22.4,36,32,0,67,135,166,-3335,-0.1303,25.6,0.0,22.2,-0.1328
2018-09-10,2018-10-12,21.95,18.2,31,26,0,55,112,32,-3862,-0.1759,21.95,0.0,18.2,-0.1708
2018-11-12,2019-02-13,17.9,19.6,26,28,0,59,113,93,1587,0.0887,19.85,0.1089,17.9,0.0
2019-04-24,2019-05-13,22.1,19.95,31,28,0,60,119,19,-2269,-0.1027,22.1,0.0,19.85,-0.1018
2019-06-03,2019-12-27,20.1,21.85,29,31,0,66,126,207,1624,0.0808,22.15,0.102,20.1,0.0
2020-02-26,2020-03-13,20.65,17.0,29,24,0,51,104,16,-3754,-0.1818,20.65,0.0,18.2,-0.1186
2020-04-06,2020-04-27,19.1,22.75,27,32,0,68,127,21,3523,0.1845,22.75,0.1911,19.1,0.0
2020-06-05,2020-06-12,22.8,23.1,32,33,0,69,134,7,166,0.0073,25.5,0.1184,22.8,0.0
2020-07-22,2020-08-07,25.0,29.65,36,42,0,89,167,16,4483,0.1793,29.75,0.19,25.0,0.0
2020-10-08,2020-11-17,34.85,37.85,50,54,0,114,218,40,2782,0.0798,38.45,0.1033,34.85,0.0
2021-01-06,2021-01-11,42.8,38.35,61,55,0,115,231,5,-4681,-0.1094,42.8,0.0,38.4,-0.1028
2021-01-28,2021-02-22,40.95,51.9,58,74,0,156,288,25,10662,0.2604,49.2,0.2015,40.95,0.0
2021-03-26,2021-04-14,48.75,52.0,69,74,0,156,299,19,2951,0.0605,54.5,0.1179,48.75,0.0
2021-06-03,2021-06-28,44.95,48.65,64,69,0,146,279,25,3421,0.0761,49.75,0.1068,44.95,0.0
2021-09-06,2021-11-16,39.0,43.7,56,62,0,131,249,71,4451,0.1141,44.1,0.1308,39.0,0.0
2022-02-17,2022-05-16,44.4,40.9,63,58,0,123,244,88,-3744,-0.0843,44.4,0.0,39.9,-0.1014
2022-05-20,2022-06-10,42.3,42.85,60,61,0,129,250,21,300,0.0071,42.85,0.013,42.3,0.0
