EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-08-10,2012-09-04,34.5,31.2,49,44,0,94,187,25,-3487,-0.1011,34.5,0.0,30.75,-0.1087
2012-09-17,2012-10-26,35.2,31.6,50,45,0,95,190,39,-3790,-0.1077,35.2,0.0,30.85,-0.1236
2012-11-27,2012-12-19,26.7,29.0,38,41,0,87,166,22,2134,0.0799,29.4,0.1011,26.7,0.0
2013-03-11,2013-07-18,29.3,34.0,42,48,0,102,192,129,4508,0.1539,34.05,0.1621,29.3,0.0
2013-09-09,2013-11-13,30.8,27.65,44,39,0,83,166,65,-3316,-0.1077,30.8,0.0,27.5,-0.1071
2013-12-02,2013-12-12,28.05,30.5,40,43,0,92,175,10,2275,0.0811,30.9,0.1016,28.05,0.0
2014-02-20,2014-04-28,30.7,26.0,44,37,0,78,159,67,-4859,-0.1583,30.7,0.0,27.1,-0.1173
2014-06-09,2014-08-12,27.5,24.9,39,35,0,75,149,64,-2749,-0.1,27.5,0.0,24.5,-0.1091
2014-09-12,2014-09-29,26.45,23.7,38,34,0,71,143,17,-2893,-0.1094,26.45,0.0,23.6,-0.1078
2014-11-07,2015-02-03,21.55,23.65,31,34,0,71,136,88,1964,0.0911,24.3,0.1276,21.55,0.0
2015-03-26,2015-06-04,22.3,20.0,32,28,0,60,120,70,-2420,-0.1085,22.3,0.0,20.0,-0.1031
2015-06-17,2015-06-23,22.45,26.0,32,37,0,78,147,6,3403,0.1516,26.35,0.1737,22.45,0.0
2015-09-11,2015-09-16,17.65,20.0,25,28,0,60,113,5,2237,0.1267,20.4,0.1558,17.65,0.0
2015-10-21,2015-10-23,19.55,21.45,28,31,0,64,123,2,1777,0.0909,22.35,0.1432,19.55,0.0
2016-01-30,2016-02-24,16.6,19.0,24,27,0,57,108,25,2292,0.1381,18.7,0.1265,16.6,0.0
2016-06-06,2017-03-17,19.7,21.7,28,31,0,65,124,284,1876,0.0952,21.8,0.1066,19.7,0.0
2017-05-25,2017-08-14,18.25,16.3,26,23,0,49,98,81,-2048,-0.1122,18.25,0.0,15.9,-0.1288
2017-08-31,2018-04-20,16.7,15.6,24,22,0,47,93,232,-1193,-0.0714,16.7,0.0,15.0,-0.1018
2018-05-25,2018-08-28,15.0,13.35,21,20,0,40,81,95,-1731,-0.1154,15.0,0.0,13.2,-0.12
2018-10-08,2018-10-26,11.75,11.0,20,20,0,33,73,18,-823,-0.07,11.75,0.0,10.5,-0.1064
2018-11-01,2019-03-29,11.75,13.3,20,20,0,40,80,148,1470,0.1251,13.9,0.183,11.75,0.0
2019-06-28,2019-09-09,14.7,17.3,21,25,0,52,98,73,2502,0.1702,17.4,0.1837,14.7,0.0
2019-11-13,2019-11-28,18.0,18.4,26,26,0,55,107,15,293,0.0163,19.8,0.1,18.0,0.0
2020-02-13,2020-02-26,26.5,24.8,38,35,0,74,147,13,-1847,-0.0697,26.5,0.0,23.6,-0.1094
2020-04-14,2020-04-30,19.05,20.45,27,29,0,61,117,16,1283,0.0673,21.5,0.1286,19.05,0.0
2020-06-15,2020-07-10,22.55,25.5,32,36,0,76,144,25,2806,0.1244,25.95,0.1508,22.55,0.0
2020-08-12,2020-09-01,25.75,27.15,37,39,0,81,157,20,1243,0.0483,28.5,0.1068,25.75,0.0
2020-11-18,2021-01-28,28.2,25.75,40,37,0,77,154,71,-2604,-0.0923,28.2,0.0,25.15,-0.1082
2021-02-23,2021-04-08,27.6,30.2,39,43,0,91,173,44,2427,0.0879,30.6,0.1087,27.6,0.0
2021-05-28,2021-06-01,30.0,31.0,43,44,0,93,180,4,820,0.0273,33.0,0.1,30.0,0.0
2021-07-29,2022-01-26,27.7,29.0,39,41,0,87,167,181,1133,0.0409,31.7,0.1444,27.7,0.0
2022-04-11,2022-06-07,26.45,29.65,38,42,0,89,169,57,3031,0.1146,30.35,0.1474,26.45,0.0
