EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2016-11-22,2017-03-16,53.7,60.3,77,86,0,181,344,114,6256,0.1165,61.4,0.1434,53.7,0.0
2017-05-09,2017-08-15,64.0,55.6,91,79,0,167,337,98,-8737,-0.1365,64.0,0.0,55.6,-0.1312
2017-09-01,2018-01-15,60.0,66.6,85,95,0,200,380,136,6220,0.1037,67.0,0.1167,60.0,0.0
2018-02-23,2018-03-20,64.8,69.2,92,99,0,208,399,25,4001,0.0617,71.6,0.1049,64.8,0.0
2018-05-16,2018-09-11,67.5,61.2,96,87,0,184,367,118,-6667,-0.0988,67.5,0.0,60.1,-0.1096
2018-10-02,2018-10-29,62.9,57.0,90,81,0,171,342,27,-6242,-0.0992,62.9,0.0,56.1,-0.1081
2018-11-13,2019-05-20,58.2,50.8,83,72,0,152,307,188,-7707,-0.1324,58.2,0.0,50.2,-0.1375
2019-06-10,2020-01-31,52.7,46.9,75,67,0,141,283,235,-6083,-0.1154,52.7,0.0,44.9,-0.148
2020-02-26,2020-03-11,47.0,43.8,67,62,0,131,260,14,-3460,-0.0736,47.0,0.0,42.1,-0.1043
2020-04-09,2020-04-16,38.5,42.3,55,60,0,127,242,7,3558,0.0924,42.8,0.1117,38.5,0.0
2020-06-04,2020-06-12,45.5,45.65,65,65,0,137,267,8,-117,-0.0026,50.5,0.1099,45.5,0.0
2020-07-10,2020-08-21,48.9,43.0,70,61,0,129,260,42,-6160,-0.126,48.9,0.0,41.0,-0.1616
2020-10-12,2020-12-29,44.5,40.5,63,58,0,122,243,78,-4243,-0.0953,44.5,0.0,40.05,-0.1
2021-02-23,2021-05-14,40.95,38.15,58,54,0,114,226,80,-3026,-0.0739,40.95,0.0,36.7,-0.1038
2021-05-20,2021-08-19,42.7,38.0,61,54,0,114,229,91,-4929,-0.1154,42.7,0.0,38.3,-0.103
2021-10-27,2022-05-10,34.35,30.5,49,43,0,92,184,195,-4034,-0.1174,34.35,0.0,30.4,-0.115
2022-06-06,2022-06-10,30.45,30.55,43,44,0,92,179,4,-79,-0.0026,30.55,0.0033,30.4,-0.0016
