EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2016-05-19,2016-05-26,79.5,91.5,113,130,0,274,517,7,11483,0.1444,95.0,0.195,79.5,0.0
2016-07-07,2016-09-08,84.5,76.8,120,109,0,230,459,63,-8159,-0.0966,84.5,0.0,76.0,-0.1006
2016-10-11,2016-11-04,75.5,65.0,108,93,0,195,396,24,-10896,-0.1443,75.5,0.0,65.0,-0.1391
2016-11-17,2017-01-18,72.5,77.23,103,110,0,232,445,62,4285,0.0591,81.0,0.1172,72.5,0.0
2017-03-03,2018-07-02,69.5,58.2,99,83,0,175,357,486,-11657,-0.1677,69.5,0.0,58.0,-0.1655
2018-07-17,2018-07-20,72.0,77.3,103,110,0,232,445,3,4855,0.0674,79.8,0.1083,72.0,0.0
2018-09-05,2018-09-17,78.3,90.0,112,128,0,270,510,12,11190,0.1429,93.0,0.1877,78.3,0.0
2018-10-02,2018-10-11,81.0,69.1,115,98,0,207,420,9,-12320,-0.1521,81.0,0.0,72.5,-0.1049
2018-11-22,2019-01-11,61.2,71.0,87,101,0,213,401,50,9399,0.1536,71.0,0.1601,61.2,0.0
2019-03-27,2019-05-02,88.8,80.1,127,114,0,240,481,36,-9181,-0.1034,88.8,0.0,78.0,-0.1216
2019-05-28,2019-06-11,77.8,70.2,111,100,0,211,422,14,-8022,-0.1031,77.8,0.0,68.1,-0.1247
2019-06-26,2019-07-03,74.9,81.0,107,115,0,243,465,7,5635,0.0752,82.8,0.1055,74.9,0.0
2019-09-04,2019-09-26,70.8,62.0,101,88,0,186,375,22,-9175,-0.1296,70.8,0.0,62.0,-0.1243
2019-11-04,2020-01-09,63.0,56.3,90,80,0,169,339,66,-7039,-0.1117,63.0,0.0,55.6,-0.1175
2020-02-14,2020-03-11,52.7,56.9,75,81,0,171,327,26,3873,0.0735,59.4,0.1271,52.7,0.0
2020-04-13,2020-04-20,42.9,47.8,61,68,0,143,272,7,4628,0.1079,49.3,0.1492,42.9,0.0
2020-09-02,2020-09-09,87.3,95.8,124,137,0,287,548,7,7952,0.0911,98.0,0.1226,87.3,0.0
2020-11-10,2020-11-18,92.0,111.5,131,159,0,334,624,8,18876,0.2052,101.5,0.1033,92.0,0.0
2021-02-23,2021-03-04,90.6,95.2,129,136,0,286,551,9,4049,0.0447,103.0,0.1369,89.9,-0.0077
2021-05-27,2021-05-31,105.0,127.0,150,181,0,381,712,4,21288,0.2027,115.5,0.1,105.0,0.0
2021-08-06,2021-08-12,97.5,88.9,139,127,0,267,533,6,-9133,-0.0937,97.5,0.0,87.0,-0.1077
2021-08-18,2021-09-07,90.3,80.8,129,115,0,242,486,20,-9986,-0.1106,90.3,0.0,80.7,-0.1063
2021-10-15,2021-11-01,80.2,86.0,114,123,0,258,495,17,5305,0.0661,88.7,0.106,80.2,0.0
2021-11-22,2021-12-10,95.8,113.0,137,161,0,339,637,18,16563,0.1729,112.0,0.1691,95.8,0.0
2022-01-21,2022-02-24,116.5,122.0,166,174,0,366,706,34,4794,0.0412,128.5,0.103,116.5,0.0
2022-03-22,2022-03-28,127.0,116.5,181,166,0,350,697,6,-11197,-0.0882,141.0,0.1102,121.5,-0.0433
2022-04-25,2022-06-10,115.0,127.0,164,181,0,381,726,46,11274,0.098,127.0,0.1043,115.0,0.0
