ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1645520405062981000,24.35,964,24.3,24,24.35,59,0,2022-02-22 09:00:05
1645520405094557000,24.35,56,24.3,24,24.35,3,1,2022-02-22 09:00:05
1645520405128399000,24.35,3,24.3,24,24.45,35,1,2022-02-22 09:00:05
1645520406308277000,24.3,1,24.3,24,24.45,35,2,2022-02-22 09:00:06
1645520407407786000,24.35,1,24.3,24,24.35,49,1,2022-02-22 09:00:07
1645520407493635000,24.35,1,24.3,24,24.35,48,1,2022-02-22 09:00:07
1645520408176524000,24.35,1,24.3,24,24.35,49,1,2022-02-22 09:00:08
1645520408213797000,24.35,1,24.3,24,24.35,48,1,2022-02-22 09:00:08
1645520408585429000,24.3,3,24.3,21,24.35,49,2,2022-02-22 09:00:08
1645520408815357000,24.3,1,24.3,20,24.35,49,2,2022-02-22 09:00:08
1645520408873388000,24.35,1,24.3,20,24.35,48,1,2022-02-22 09:00:08
1645520410558843000,24.35,5,24.3,20,24.35,43,1,2022-02-22 09:00:10
1645520410715978000,24.35,1,24.3,20,24.35,42,1,2022-02-22 09:00:10
1645520410742904000,24.35,1,24.3,20,24.35,41,1,2022-02-22 09:00:10
1645520411094228000,24.3,20,24.25,24,24.35,41,2,2022-02-22 09:00:11
1645520411094228000,24.25,1,24.25,24,24.35,41,2,2022-02-22 09:00:11
1645520411161118000,24.35,2,24.25,24,24.35,39,1,2022-02-22 09:00:11
1645520411518714000,24.25,5,24.25,19,24.35,39,2,2022-02-22 09:00:11
1645520413355538000,24.3,1,24.3,18,24.35,39,2,2022-02-22 09:00:13
1645520413396135000,24.35,1,24.3,18,24.35,38,1,2022-02-22 09:00:13
1645520413440688000,24.35,5,24.3,18,24.35,33,1,2022-02-22 09:00:13
1645520414019366000,24.35,3,24.3,18,24.35,30,1,2022-02-22 09:00:14
1645520414120806000,24.35,5,24.3,18,24.35,25,1,2022-02-22 09:00:14
1645520414454456000,24.35,5,24.3,18,24.35,20,1,2022-02-22 09:00:14
1645520414531259000,24.35,1,24.3,18,24.35,19,1,2022-02-22 09:00:14
1645520414799626000,24.35,5,24.3,18,24.35,14,1,2022-02-22 09:00:14
1645520415088902000,24.35,1,24.3,18,24.35,13,1,2022-02-22 09:00:15
1645520415147923000,24.35,1,24.3,18,24.35,12,1,2022-02-22 09:00:15
1645520415312360000,24.35,1,24.3,19,24.35,11,1,2022-02-22 09:00:15
1645520415356854000,24.3,1,24.3,18,24.35,11,2,2022-02-22 09:00:15
1645520415536976000,24.3,3,24.3,1,24.35,11,2,2022-02-22 09:00:15
1645520415566237000,24.3,1,24.25,20,24.35,11,2,2022-02-22 09:00:15
1645520415827128000,24.35,2,24.3,1,24.35,9,1,2022-02-22 09:00:15
1645520415849088000,24.35,1,24.3,1,24.35,8,1,2022-02-22 09:00:15
1645520417326580000,24.35,1,24.3,1,24.35,8,1,2022-02-22 09:00:17
