EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2020-01-07,2020-09-08,12.6,13.5,20,20,0,40,80,245,820,0.0651,13.95,0.1071,12.6,0.0
2020-09-10,2020-09-15,15.0,13.35,21,20,0,40,81,5,-1731,-0.1154,15.0,0.0,13.15,-0.1233
2020-09-17,2020-12-16,13.65,15.45,20,22,0,46,88,90,1712,0.1254,15.3,0.1209,13.65,0.0
2020-12-18,2020-12-23,15.0,15.95,21,23,0,48,92,5,858,0.0572,17.05,0.1367,14.5,-0.0333
2020-12-25,2020-12-31,18.7,19.9,27,28,0,60,115,6,1085,0.058,21.45,0.1471,18.7,0.0
2021-01-05,2021-01-08,18.45,17.4,26,25,0,52,103,3,-1153,-0.0625,18.45,0.0,16.5,-0.1057
2021-01-12,2021-01-18,17.3,14.25,25,20,0,43,88,6,-3138,-0.1814,17.3,0.0,14.7,-0.1503
2021-01-20,2021-01-29,14.55,13.15,21,20,0,39,80,9,-1480,-0.1017,14.55,0.0,13.05,-0.1031
2021-02-03,2021-02-24,13.35,16.9,20,24,0,51,95,21,3455,0.2588,15.4,0.1536,13.35,0.0
2021-02-26,2021-04-12,17.15,18.05,24,26,0,54,104,45,796,0.0464,19.2,0.1195,17.15,0.0
2021-04-14,2021-04-19,17.3,21.45,25,31,0,64,120,5,4030,0.2329,19.95,0.1532,17.3,0.0
2021-04-21,2021-05-05,21.1,18.0,30,26,0,54,110,14,-3210,-0.1521,21.1,0.0,17.9,-0.1517
2021-05-07,2021-05-12,19.6,20.35,28,29,0,61,118,5,632,0.0322,22.75,0.1607,19.35,-0.0128
2021-05-14,2021-05-18,17.45,14.3,25,20,0,43,88,4,-3238,-0.1856,17.45,0.0,13.85,-0.2063
2021-05-20,2021-06-01,17.15,20.1,24,29,0,60,113,12,2837,0.1654,20.0,0.1662,17.15,0.0
2021-06-03,2021-06-30,20.05,25.3,29,36,0,76,141,27,5109,0.2548,23.9,0.192,20.05,0.0
2021-07-02,2021-07-07,25.95,26.9,37,38,0,81,156,5,794,0.0306,29.65,0.1426,25.95,0.0
2021-07-09,2021-07-15,26.2,24.95,37,36,0,75,148,6,-1398,-0.0534,26.2,0.0,23.0,-0.1221
2021-07-19,2021-08-16,24.35,26.8,35,38,0,80,153,28,2297,0.0943,28.0,0.1499,24.35,0.0
2021-08-18,2021-09-23,23.6,20.75,34,30,0,62,126,36,-2976,-0.1261,23.6,0.0,19.85,-0.1589
2021-09-27,2021-10-06,20.3,19.3,29,28,0,58,115,9,-1115,-0.0549,20.3,0.0,17.05,-0.1601
2021-10-08,2022-03-02,18.95,20.2,27,29,0,61,117,145,1133,0.0598,21.0,0.1082,18.95,0.0
2022-03-04,2022-04-27,19.8,17.0,28,24,0,51,103,54,-2903,-0.1466,19.8,0.0,17.5,-0.1162
2022-04-29,2022-05-13,17.2,15.35,25,22,0,46,93,14,-1943,-0.113,17.2,0.0,15.45,-0.1017
2022-05-17,2022-06-08,15.9,17.55,23,25,0,53,101,22,1549,0.0974,17.5,0.1006,15.9,0.0
2022-06-10,2022-06-10,17.2,17.3,25,25,0,52,102,0,-2,-0.0001,17.4,0.0116,17.15,-0.0029
