EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2021-03-17,2021-05-05,94.5,86.8,135,124,0,260,519,49,-8219,-0.087,94.5,0.0,83.3,-0.1185
2021-05-28,2021-06-02,102.5,114.0,146,162,0,342,650,5,10850,0.1059,114.0,0.1122,102.5,0.0
2021-06-04,2021-06-15,128.0,143.0,182,204,0,429,815,11,14185,0.1108,142.0,0.1094,128.0,0.0
2021-06-17,2021-07-06,150.5,167.0,214,238,0,501,953,19,15547,0.1033,169.0,0.1229,150.5,0.0
2021-07-08,2021-07-19,174.0,187.0,248,266,0,561,1075,11,11925,0.0685,194.0,0.1149,174.0,0.0
2021-07-21,2021-07-29,181.0,176.0,258,251,0,528,1037,8,-6037,-0.0334,181.0,0.0,160.5,-0.1133
2021-08-02,2021-08-17,172.5,161.5,246,230,0,484,960,15,-11960,-0.0693,172.5,0.0,147.5,-0.1449
2021-08-19,2021-09-08,158.0,143.5,225,204,0,430,859,20,-15359,-0.0972,158.0,0.0,140.5,-0.1108
2021-09-10,2021-09-30,142.5,128.5,203,183,0,386,772,20,-14772,-0.1037,142.5,0.0,126.5,-0.1123
2021-10-04,2021-11-08,129.0,131.0,184,187,0,393,764,35,1236,0.0096,142.0,0.1008,129.0,0.0
2021-11-10,2021-11-18,129.0,140.0,184,199,0,420,803,8,10197,0.079,145.0,0.124,129.0,0.0
2021-11-22,2022-01-17,135.0,119.5,192,170,0,358,720,56,-16220,-0.1201,135.0,0.0,118.0,-0.1259
2022-01-19,2022-03-16,120.0,110.0,171,157,0,330,658,56,-10658,-0.0888,120.0,0.0,107.5,-0.1042
2022-03-18,2022-04-18,111.0,99.7,158,142,0,299,599,31,-11899,-0.1072,111.0,0.0,99.3,-0.1054
2022-04-20,2022-04-28,100.0,89.5,142,128,0,268,538,8,-11038,-0.1104,100.0,0.0,87.9,-0.121
2022-05-05,2022-06-10,97.0,90.4,138,129,0,271,538,36,-7138,-0.0736,97.0,0.0,89.4,-0.0784
