EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2017-11-07,2017-11-14,27.75,30.6,40,44,0,92,176,7,2674,0.0964,31.15,0.1225,27.75,0.0
2017-11-16,2017-11-22,30.0,33.0,43,47,0,99,189,6,2811,0.0937,33.0,0.1,30.0,0.0
2017-11-24,2018-01-10,31.8,32.15,45,46,0,96,187,47,163,0.0051,35.05,0.1022,31.8,0.0
2018-01-12,2018-02-07,30.95,28.0,44,40,0,84,168,26,-3118,-0.1007,30.95,0.0,26.9,-0.1309
2018-02-09,2018-02-22,27.5,31.0,39,44,0,93,176,13,3324,0.1209,31.25,0.1364,27.5,0.0
2018-02-26,2018-03-26,31.5,28.7,45,41,0,86,172,28,-2972,-0.0943,31.5,0.0,28.0,-0.1111
2018-03-28,2018-04-11,29.25,32.8,42,47,0,98,187,14,3363,0.115,32.35,0.106,29.25,0.0
2018-04-13,2018-09-27,32.3,34.4,46,49,0,103,198,167,1902,0.0589,36.3,0.1238,32.3,0.0
2018-10-01,2018-10-22,34.3,31.8,49,45,0,95,189,21,-2689,-0.0784,34.3,0.0,30.0,-0.1254
2018-10-24,2018-11-12,29.35,26.2,42,37,0,79,158,19,-3308,-0.1127,29.35,0.0,26.4,-0.1005
2018-11-14,2019-08-07,25.25,22.7,36,32,0,68,136,266,-2686,-0.1064,25.25,0.0,22.3,-0.1168
2019-08-12,2020-01-31,22.3,19.65,32,28,0,59,119,172,-2769,-0.1242,22.3,0.0,19.5,-0.1256
