EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2017-12-28,2018-01-04,23.0,26.1,33,37,0,78,148,7,2952,0.1283,25.5,0.1087,23.0,0.0
2018-01-08,2018-01-24,24.5,22.8,35,32,0,68,135,16,-1835,-0.0749,24.5,0.0,21.85,-0.1082
2018-03-01,2018-03-09,22.8,20.5,32,29,0,62,123,8,-2423,-0.1063,22.8,0.0,20.2,-0.114
2018-06-12,2018-06-20,22.6,24.95,32,36,0,75,143,8,2207,0.0977,26.35,0.1659,22.6,0.0
2018-06-22,2018-06-29,25.35,22.5,36,32,0,68,136,7,-2986,-0.1178,25.35,0.0,22.35,-0.1183
2018-07-03,2018-07-18,22.7,20.45,32,29,0,61,122,15,-2372,-0.1045,22.7,0.0,20.35,-0.1035
2018-08-10,2018-09-11,20.0,17.5,28,25,0,52,105,32,-2605,-0.1303,20.0,0.0,17.6,-0.12
2018-09-13,2018-10-12,17.95,14.65,26,21,0,44,91,29,-3391,-0.1889,17.95,0.0,15.1,-0.1588
2018-12-13,2019-03-18,16.85,19.8,24,28,0,59,111,95,2839,0.1685,19.1,0.1335,16.85,0.0
2019-03-20,2019-05-14,18.6,15.7,27,22,0,47,96,55,-2996,-0.1611,18.6,0.0,15.85,-0.1478
2019-05-16,2019-08-06,16.0,14.2,23,20,0,43,86,82,-1886,-0.1179,16.0,0.0,14.2,-0.1125
2021-11-16,2021-11-22,20.8,18.6,30,27,0,56,113,6,-2313,-0.1112,20.8,0.0,18.4,-0.1154
2021-12-14,2021-12-30,18.6,19.5,27,28,0,58,113,16,787,0.0423,20.5,0.1022,18.6,0.0
2022-01-04,2022-01-25,19.2,17.45,27,25,0,52,104,21,-1854,-0.0966,19.2,0.0,17.15,-0.1068
