EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2019-05-07,2019-05-17,10.45,9.5,20,20,0,28,68,10,-1018,-0.0974,10.45,0.0,9.2,-0.1196
2020-08-06,2020-08-21,12.5,10.95,20,20,0,33,73,15,-1623,-0.1298,12.5,0.0,10.5,-0.16
2020-09-10,2020-09-23,13.7,12.4,20,20,0,37,77,13,-1377,-0.1005,13.7,0.0,12.1,-0.1168
2021-01-19,2021-01-22,18.5,16.4,26,23,0,49,98,3,-2198,-0.1188,18.5,0.0,16.4,-0.1135
2021-02-01,2021-02-03,16.85,14.85,24,21,0,45,90,2,-2090,-0.124,16.85,0.0,14.2,-0.1573
2021-02-23,2021-03-17,17.35,19.9,25,28,0,60,113,22,2437,0.1405,20.0,0.1527,17.35,0.0
2021-03-19,2021-03-23,19.85,21.55,28,31,0,65,124,4,1576,0.0794,23.2,0.1688,19.85,0.0
2021-03-25,2021-04-01,20.8,24.15,30,34,0,72,136,7,3214,0.1545,24.0,0.1538,20.8,0.0
2021-04-07,2021-04-12,23.2,24.3,33,35,0,73,141,5,959,0.0413,26.2,0.1293,23.2,0.0
2021-04-14,2021-04-19,22.5,24.0,32,34,0,72,138,5,1362,0.0605,25.95,0.1533,22.5,0.0
2021-04-21,2021-04-23,23.35,19.0,33,27,0,57,117,2,-4467,-0.1913,23.35,0.0,20.8,-0.1092
2021-04-27,2021-05-03,20.9,18.6,30,27,0,56,113,6,-2413,-0.1155,20.9,0.0,18.5,-0.1148
2021-07-15,2021-07-22,22.0,26.25,31,37,0,79,147,7,4103,0.1865,25.7,0.1682,22.0,0.0
2021-07-26,2021-07-29,25.85,23.45,37,33,0,70,140,3,-2540,-0.0983,25.85,0.0,22.55,-0.1277
2021-11-05,2021-11-09,50.0,43.1,71,61,0,129,261,4,-7161,-0.1432,50.0,0.0,41.85,-0.163
2021-11-11,2021-11-25,45.15,52.3,64,75,0,157,296,14,6854,0.1518,50.4,0.1163,45.15,0.0
2021-11-29,2021-12-02,55.4,71.0,79,101,0,213,393,3,15207,0.2745,64.6,0.1661,55.4,0.0
2021-12-06,2021-12-20,68.0,58.6,97,84,0,176,357,14,-9757,-0.1435,68.0,0.0,57.5,-0.1544
2021-12-22,2021-12-29,58.9,62.6,84,89,0,188,361,7,3339,0.0567,65.8,0.1171,58.9,0.0
2022-01-03,2022-01-10,58.0,51.2,83,73,0,154,310,7,-7110,-0.1226,58.0,0.0,51.1,-0.119
2022-01-12,2022-01-25,52.4,48.35,75,69,0,145,289,13,-4339,-0.0828,52.4,0.0,46.35,-0.1155
2022-02-07,2022-02-10,46.8,51.3,67,73,0,154,294,3,4206,0.0899,52.0,0.1111,46.8,0.0
2022-02-14,2022-02-25,49.5,44.2,71,63,0,133,267,11,-5567,-0.1125,49.5,0.0,42.85,-0.1343
2022-03-02,2022-03-31,44.6,51.8,64,74,0,155,293,29,6907,0.1549,51.0,0.1435,44.6,0.0
2022-04-06,2022-04-12,52.9,46.4,75,66,0,139,280,6,-6780,-0.1282,52.9,0.0,46.45,-0.1219
2022-04-14,2022-04-19,47.1,43.65,67,62,0,131,260,5,-3710,-0.0788,47.1,0.0,42.35,-0.1008
2022-04-21,2022-04-28,44.4,41.5,63,59,0,124,246,7,-3146,-0.0709,44.4,0.0,39.0,-0.1216
2022-05-03,2022-06-09,41.7,43.7,59,62,0,131,252,37,1748,0.0419,48.6,0.1655,41.7,0.0
