EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2019-06-13,2020-03-13,8.0,7.02,20,20,0,21,61,274,-1041,-0.1301,8.0,0.0,7.1,-0.1125
2020-06-18,2020-07-28,8.81,7.93,20,20,0,24,64,40,-944,-0.1072,8.81,0.0,7.9,-0.1033
2020-09-11,2020-12-28,8.57,9.09,20,20,0,27,67,108,453,0.0529,9.5,0.1085,8.57,0.0
2020-12-30,2021-01-21,8.97,8.06,20,20,0,24,64,22,-974,-0.1086,8.97,0.0,8.05,-0.1026
2021-02-26,2021-04-12,8.45,9.9,20,20,0,30,70,45,1380,0.1633,9.74,0.1527,8.45,0.0
2021-04-14,2021-04-23,10.1,10.7,20,20,0,32,72,9,528,0.0523,11.4,0.1287,10.1,0.0
2021-04-27,2021-05-04,10.45,11.55,20,20,0,35,75,7,1025,0.0981,11.7,0.1196,10.45,0.0
2021-05-06,2021-05-14,11.3,9.78,20,20,0,29,69,8,-1589,-0.1406,11.3,0.0,9.3,-0.177
2021-05-18,2021-05-21,8.88,9.8,20,20,0,29,69,3,851,0.0958,10.05,0.1318,8.88,0.0
2021-05-25,2021-07-01,11.0,11.3,20,20,0,34,74,37,226,0.0205,11.0,0.0,9.86,-0.1036
2021-07-05,2021-07-21,11.25,10.35,20,20,0,31,71,16,-971,-0.0863,11.25,0.0,10.05,-0.1067
2021-07-23,2021-08-17,10.9,9.81,20,20,0,29,69,25,-1159,-0.1063,10.9,0.0,9.8,-0.1009
2021-08-19,2021-11-22,9.92,10.85,20,20,0,33,73,95,857,0.0864,10.95,0.1038,9.92,0.0
2021-11-24,2021-12-08,10.8,11.7,20,20,0,35,75,14,825,0.0764,12.2,0.1296,10.8,0.0
2021-12-10,2021-12-21,13.2,14.0,20,20,0,42,82,11,718,0.0544,14.8,0.1212,13.2,0.0
2021-12-23,2022-06-06,14.75,16.65,21,24,0,50,95,165,1805,0.1224,17.45,0.1831,14.75,0.0
2022-06-08,2022-06-10,18.75,16.5,27,24,0,50,101,2,-2351,-0.1254,18.75,0.0,16.25,-0.1333
