EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2017-11-02,2017-11-20,19.8,21.55,28,31,0,65,124,18,1626,0.0821,21.95,0.1086,19.8,0.0
2017-11-22,2017-12-21,21.5,23.1,31,33,0,69,133,29,1467,0.0682,23.75,0.1047,21.5,0.0
2017-12-25,2018-01-15,23.5,26.45,33,38,0,79,150,21,2800,0.1191,26.25,0.117,23.5,0.0
2018-01-17,2018-02-05,27.25,23.75,39,34,0,71,144,19,-3644,-0.1337,27.25,0.0,24.25,-0.1101
2018-02-07,2018-03-06,23.3,20.8,33,30,0,62,125,27,-2625,-0.1127,23.3,0.0,20.6,-0.1159
2018-03-08,2018-03-23,21.15,23.1,30,33,0,69,132,15,1818,0.086,24.0,0.1348,21.15,0.0
2018-03-27,2018-04-27,22.3,19.9,32,28,0,60,120,31,-2520,-0.113,22.3,0.0,19.8,-0.1121
2018-05-02,2018-05-25,21.1,18.95,30,27,0,57,114,23,-2264,-0.1073,21.1,0.0,18.9,-0.1043
2018-05-29,2018-06-20,19.0,21.0,27,30,0,63,120,22,1880,0.0989,21.15,0.1132,19.0,0.0
2018-06-22,2018-09-03,20.35,18.3,29,26,0,55,110,73,-2160,-0.1061,20.35,0.0,18.2,-0.1057
2018-09-05,2018-10-12,18.3,16.35,26,23,0,49,98,37,-2048,-0.1119,18.3,0.0,16.2,-0.1148
2018-10-16,2020-01-31,16.3,14.55,23,21,0,44,88,472,-1838,-0.1128,16.3,0.0,14.45,-0.1135
