EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2019-07-09,2019-08-06,60.5,53.1,86,76,0,159,321,28,-7721,-0.1276,60.5,0.0,53.8,-0.1107
2019-09-19,2019-11-12,64.0,57.4,91,82,0,172,345,54,-6945,-0.1085,64.0,0.0,56.0,-0.125
2020-05-25,2020-06-01,68.5,72.0,98,103,0,216,417,7,3083,0.045,68.5,0.0,46.0,-0.3285
2020-06-03,2020-06-23,77.6,86.1,111,123,0,258,492,20,8008,0.1032,86.3,0.1121,77.6,0.0
2020-06-29,2020-07-08,82.0,87.0,117,124,0,261,502,9,4498,0.0549,95.0,0.1585,82.0,0.0
2020-07-10,2020-07-29,86.7,84.0,124,120,0,252,496,19,-3196,-0.0369,97.5,0.1246,84.5,-0.0254
2020-07-31,2020-08-12,83.6,73.7,119,105,0,221,445,12,-10345,-0.1237,83.6,0.0,72.0,-0.1388
2020-08-14,2020-09-25,75.0,65.3,107,93,0,196,396,42,-10096,-0.1346,75.0,0.0,65.0,-0.1333
2020-09-29,2020-10-08,66.3,73.0,94,104,0,219,417,9,6283,0.0948,73.3,0.1056,66.3,0.0
2020-10-13,2020-12-10,70.8,76.8,101,109,0,230,440,58,5560,0.0785,79.7,0.1257,70.8,0.0
2020-12-14,2020-12-17,72.9,80.3,104,114,0,241,459,3,6941,0.0952,80.5,0.1043,72.9,0.0
2020-12-22,2020-12-24,76.6,86.2,109,123,0,259,491,2,9109,0.1189,85.4,0.1149,76.6,0.0
2020-12-28,2021-01-18,85.5,75.5,122,108,0,226,456,21,-10456,-0.1223,85.5,0.0,76.2,-0.1088
2021-01-20,2021-02-04,77.3,86.9,110,124,0,261,495,15,9105,0.1178,87.3,0.1294,77.3,0.0
2021-02-17,2021-05-05,89.9,78.9,128,112,0,237,477,77,-11477,-0.1277,89.9,0.0,74.7,-0.1691
2021-05-07,2021-05-13,77.6,70.0,111,100,0,210,421,6,-8021,-0.1034,77.6,0.0,68.0,-0.1237
2021-05-19,2021-06-11,70.0,77.6,100,111,0,233,444,23,7156,0.1022,77.3,0.1043,70.0,0.0
2021-06-16,2021-07-20,77.0,85.0,110,121,0,255,486,34,7514,0.0976,85.6,0.1117,77.0,0.0
2021-07-22,2021-08-06,86.8,79.0,124,113,0,237,474,15,-8274,-0.0953,86.8,0.0,78.1,-0.1002
2021-08-10,2021-10-01,75.0,67.1,107,96,0,201,404,52,-8304,-0.1107,75.0,0.0,67.1,-0.1053
2021-10-08,2021-11-01,63.8,72.0,91,103,0,216,410,24,7790,0.1221,72.6,0.1379,63.8,0.0
2021-11-03,2021-12-20,71.7,64.9,102,92,0,195,389,47,-7189,-0.1003,71.7,0.0,64.5,-0.1004
2021-12-23,2022-02-16,67.2,77.5,96,110,0,232,438,55,9862,0.1468,75.3,0.1205,67.2,0.0
2022-02-18,2022-04-19,78.5,71.5,112,102,0,214,428,60,-7428,-0.0946,78.5,0.0,70.4,-0.1032
2022-04-21,2022-05-31,72.8,64.4,104,92,0,193,389,40,-8789,-0.1207,72.8,0.0,64.1,-0.1195
2022-06-02,2022-06-10,65.2,60.4,93,86,0,181,360,8,-5160,-0.0791,65.2,0.0,60.1,-0.0782
