EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2019-12-18,2020-03-13,13.0,10.95,20,20,0,33,73,86,-2123,-0.1633,13.0,0.0,11.65,-0.1038
2020-06-11,2021-04-01,11.65,12.85,20,20,0,39,79,294,1121,0.0962,12.85,0.103,11.65,0.0
2021-04-07,2021-05-07,12.6,13.65,20,20,0,41,81,30,969,0.0769,13.9,0.1032,12.6,0.0
2021-05-11,2021-05-13,13.9,12.85,20,20,0,39,79,2,-1129,-0.0812,13.9,0.0,12.5,-0.1007
2021-05-17,2021-07-12,12.75,14.05,20,20,0,42,82,56,1218,0.0955,14.05,0.102,12.75,0.0
2021-07-14,2021-11-25,14.15,15.55,20,22,0,47,89,134,1311,0.0927,15.65,0.106,14.15,0.0
2021-11-29,2022-01-07,14.95,16.55,21,24,0,50,95,39,1505,0.1007,16.5,0.1037,14.95,0.0
2022-01-11,2022-03-31,16.35,18.3,23,26,0,55,104,79,1846,0.1129,18.5,0.1315,16.35,0.0
2022-04-06,2022-05-16,18.6,16.8,27,24,0,50,101,40,-1901,-0.1022,18.6,0.0,16.7,-0.1022
2022-05-18,2022-06-10,17.0,17.2,24,25,0,52,101,23,99,0.0058,17.35,0.0206,17.0,0.0
