Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3060,profit,0.85%,2.56%,0.28%,1.14%,245
3081,profit,2.56%,5.29%,1.44%,2.24%,6139
5450,profit,2.59%,3.11%,-0.52%,2.07%,384
total,100.0%,,,,1.94%,6768,348900.0
