Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3228,loss,1.13%,1.13%,-4.69%,-4.13%,-1605
6441,loss,0.0%,0.0%,-0.16%,-0.16%,-476
8477,loss,0.0%,0.0%,-3.4%,-1.51%,-1604
total,0.0%,,,,-2.16%,-3685,170800.0
