Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1336,profit,0.53%,2.63%,-2.37%,-2.37%,237
3465,profit,0.4%,1.59%,-1.59%,1.19%,756
total,50.0%,,,,0.68%,993,145000.0
