Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3693,profit,-0.4%,0.67%,-0.4%,0.67%,31
6461,profit,-0.37%,2.04%,-1.49%,0.37%,341
6472,profit,0.0%,2.34%,-1.17%,-0.78%,1741
6523,loss,0.0%,0.54%,-2.03%,-1.35%,-1428
total,50.0%,,,,0.26%,685,266150.0
