Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2462,profit,0.0%,5.52%,-1.38%,4.48%,378
2485,profit,1.07%,2.77%,-0.43%,0.21%,310
3062,profit,2.03%,2.9%,-0.87%,0.0%,247
4956,profit,1.93%,3.03%,1.1%,2.75%,242
4304,profit,-0.14%,9.86%,-1.01%,1.74%,88
6204,profit,1.96%,3.49%,0.87%,1.53%,312
total,100.0%,,,,1.34%,1577,117700.0
