Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
4536,profit,0.68%,3.41%,0.68%,2.62%,1178
5432,profit,0.0%,1.68%,0.0%,1.68%,324
6568,profit,0.0%,2.27%,0.0%,1.62%,2086
total,66.67%,,,,1.32%,3588,271700.0
