Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2478,profit,0.89%,1.06%,-1.06%,1.06%,268
8210,profit,0.74%,2.21%,0.0%,2.21%,895
3252,profit,0.24%,3.1%,0.24%,0.95%,274
3492,loss,0.72%,1.2%,-2.65%,0.0%,-620
3672,profit,0.0%,4.4%,-2.75%,-2.47%,242
4974,loss,0.42%,0.53%,-1.05%,-0.84%,-675
5206,profit,0.0%,0.64%,-0.32%,0.64%,8
6594,loss,-1.91%,0.0%,-4.03%,-2.12%,-686
total,37.5%,,,,-0.11%,-294,271000.0
