Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3058,loss,0.0%,0.14%,-2.07%,-2.07%,-191
4551,profit,1.6%,2.67%,-2.67%,-2.67%,2391
3276,profit,1.62%,3.23%,-1.08%,0.65%,125
3672,profit,0.0%,2.0%,-1.67%,-1.0%,162
6237,profit,3.01%,3.01%,-3.33%,-2.22%,760
total,80.0%,,,,1.3%,3247,250060.0
