Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1723,loss,0.64%,0.64%,-0.64%,0.0%,-919
5871,profit,0.95%,3.33%,0.0%,1.9%,1377
6224,profit,3.26%,3.26%,-0.59%,-0.45%,1795
3230,profit,0.98%,6.45%,0.28%,3.79%,97
4127,loss,1.11%,1.11%,-0.37%,0.37%,-30
4153,profit,1.25%,2.72%,-1.02%,-1.02%,588
5403,loss,0.12%,0.5%,0.12%,0.12%,-187
total,57.14%,,,,0.63%,2721,434580.0
