Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1447,loss,0.98%,1.64%,-0.66%,0.22%,-35
2208,profit,0.83%,9.39%,0.83%,5.52%,484
total,50.0%,,,,0.99%,449,45360.0
