Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1517,loss,-0.5%,1.0%,-0.7%,0.5%,-10
6024,loss,-0.32%,-0.32%,-2.86%,-2.01%,-1420
6470,profit,0.41%,2.47%,-0.72%,2.26%,661
total,33.33%,,,,-0.73%,-769,105800.0
