Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2221,loss,1.03%,1.72%,-10.0%,-10.0%,-1299
6514,loss,0.0%,1.69%,-2.68%,-0.85%,-1054
total,0.0%,,,,-2.98%,-2353,79000.0
