Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3666,loss,-0.87%,0.58%,-2.62%,-2.33%,-497
5347,profit,4.04%,8.43%,3.6%,5.51%,3062
5475,loss,0.0%,0.37%,0.0%,0.0%,-16
5543,profit,0.25%,3.38%,-0.75%,2.88%,513
total,50.0%,,,,2.06%,3062,148820.0
