Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1789,profit,1.74%,3.79%,-1.1%,2.21%,411
3687,profit,1.32%,4.33%,1.32%,1.68%,552
4128,profit,0.45%,2.05%,-3.64%,0.45%,269
6127,profit,0.55%,1.66%,-0.55%,1.39%,143
6441,profit,1.12%,4.47%,-0.56%,4.36%,1168
8403,profit,2.83%,2.83%,-8.89%,-3.03%,1103
total,83.33%,,,,1.44%,3646,252350.0
