Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3434,profit,1.12%,9.83%,0.84%,1.12%,244
8432,profit,6.05%,8.62%,5.26%,6.38%,2426
total,100.0%,,,,4.28%,2670,62450.0
